implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",12,18,24,1,0.000070,1.000000,0.000070,0,"ok","./bin/mm_serial 12 18 24","Time: 0.000070 seconds"
"Implementation 2 (MM-1D)",12,18,24,1,0.000088,0.798635,0.000088,0,"ok","mpirun -np 1 ./bin/mm_1d 12 18 24","Local Matrix Multiplication Compute Time: 5.44228e-05 seconds Total Runtime: 8.76496e-05 seconds"
"Implementation 3 (MM-2D)",12,18,24,1,0.000084,0.833333,0.000084,0,"ok","mpirun -np 1 ./bin/mm_2d 12 18 24","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(12x18), B(18x24), C(12x24) Parallel Time: 0.000084 seconds"
"Implementation 1 (Serial)",12,18,24,4,0.000070,1.000000,0.000070,0,"ok","./bin/mm_serial 12 18 24","Time: 0.000070 seconds"
"Implementation 2 (MM-1D)",12,18,24,4,0.000204,0.342878,0.000817,0,"ok","mpirun -np 4 ./bin/mm_1d 12 18 24","Local Matrix Multiplication Compute Time: 1.24956e-05 seconds Total Runtime: 0.000204154 seconds"
"Implementation 3 (MM-2D)",12,18,24,4,0.000243,0.288066,0.000972,0,"ok","mpirun -np 4 ./bin/mm_2d 12 18 24","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(12x18), B(18x24), C(12x24) Parallel Time: 0.000243 seconds"
