implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",2400,2400,4200,1,51.873222,1.000000,1.000000,51.873222,0,"ok","./bin/mm_serial 2400 2400 4200","Time: 51.873222 seconds"
"Implementation 2 (MM-1D)",2400,2400,4200,1,49.795300,1.000000,1.041729,49.795300,0,"ok","mpirun -np 1 ./bin/mm_1d 2400 2400 4200","Local Matrix Multiplication Compute Time: 49.6107 seconds Total Runtime: 49.7953 seconds"
"Implementation 3 (MM-2D)",2400,2400,4200,1,49.744147,1.000000,1.042801,49.744147,0,"ok","mpirun -np 1 ./bin/mm_2d 2400 2400 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(2400x2400), B(2400x4200), C(2400x4200) Parallel Time: 49.744147 seconds"
"Implementation 1 (Serial)",2400,2400,4200,4,51.873222,1.000000,1.000000,51.873222,0,"ok","./bin/mm_serial 2400 2400 4200","Time: 51.873222 seconds"
"Implementation 2 (MM-1D)",2400,2400,4200,4,13.275400,3.750945,3.907470,53.101600,0,"ok","mpirun -np 4 ./bin/mm_1d 2400 2400 4200","Local Matrix Multiplication Compute Time: 13.0491 seconds Total Runtime: 13.2754 seconds"
"Implementation 3 (MM-2D)",2400,2400,4200,4,14.048608,3.540859,3.692410,56.194432,0,"ok","mpirun -np 4 ./bin/mm_2d 2400 2400 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(2400x2400), B(2400x4200), C(2400x4200) Parallel Time: 14.048608 seconds"
"Implementation 1 (Serial)",2400,2400,4200,9,51.873222,1.000000,1.000000,51.873222,0,"ok","./bin/mm_serial 2400 2400 4200","Time: 51.873222 seconds"
"Implementation 2 (MM-1D)",2400,2400,4200,9,6.766310,7.359299,7.666397,60.896790,0,"ok","mpirun -np 9 ./bin/mm_1d 2400 2400 4200","Local Matrix Multiplication Compute Time: 6.42 seconds Total Runtime: 6.76631 seconds"
"Implementation 3 (MM-2D)",2400,2400,4200,9,6.809367,7.305253,7.617921,61.284303,0,"ok","mpirun -np 9 ./bin/mm_2d 2400 2400 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(2400x2400), B(2400x4200), C(2400x4200) Parallel Time: 6.809367 seconds"
"Implementation 1 (Serial)",2400,2400,4200,16,51.873222,1.000000,1.000000,51.873222,0,"ok","./bin/mm_serial 2400 2400 4200","Time: 51.873222 seconds"
"Implementation 2 (MM-1D)",2400,2400,4200,16,4.597700,10.830480,11.282429,73.563200,0,"ok","mpirun -np 16 ./bin/mm_1d 2400 2400 4200","Local Matrix Multiplication Compute Time: 4.05441 seconds Total Runtime: 4.5977 seconds"
"Implementation 3 (MM-2D)",2400,2400,4200,16,4.833383,10.291787,10.732280,77.334128,0,"ok","mpirun -np 16 ./bin/mm_2d 2400 2400 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(2400x2400), B(2400x4200), C(2400x4200) Parallel Time: 4.833383 seconds"
"Implementation 1 (Serial)",2400,2400,4200,25,51.873222,1.000000,1.000000,51.873222,0,"ok","./bin/mm_serial 2400 2400 4200","Time: 51.873222 seconds"
"Implementation 2 (MM-1D)",2400,2400,4200,25,5.980170,8.326737,8.674205,149.504250,0,"ok","mpirun -np 25 ./bin/mm_1d 2400 2400 4200","Local Matrix Multiplication Compute Time: 4.49401 seconds Total Runtime: 5.98017 seconds"
"Implementation 3 (MM-2D)",2400,2400,4200,25,4.330659,11.486507,11.978136,108.266475,0,"ok","mpirun -np 25 ./bin/mm_2d 2400 2400 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(2400x2400), B(2400x4200), C(2400x4200) Parallel Time: 4.330659 seconds"
