implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",24,24,6,1,0.000046,1.000000,0.000046,0,"ok","./bin/mm_serial 24 24 6","Time: 0.000046 seconds"
"Implementation 2 (MM-1D)",24,24,6,1,0.000061,0.754516,0.000061,0,"ok","mpirun -np 1 ./bin/mm_1d 24 24 6","Local Matrix Multiplication Compute Time: 3.31765e-05 seconds Total Runtime: 6.09662e-05 seconds"
"Implementation 3 (MM-2D)",24,24,6,1,0.000058,0.793103,0.000058,0,"ok","mpirun -np 1 ./bin/mm_2d 24 24 6","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(24x24), B(24x6), C(24x6) Parallel Time: 0.000058 seconds"
"Implementation 1 (Serial)",24,24,6,4,0.000044,1.000000,0.000044,0,"ok","./bin/mm_serial 24 24 6","Time: 0.000044 seconds"
"Implementation 2 (MM-1D)",24,24,6,4,0.000227,0.193566,0.000909,0,"ok","mpirun -np 4 ./bin/mm_1d 24 24 6","Local Matrix Multiplication Compute Time: 7.90693e-06 seconds Total Runtime: 0.000227313 seconds"
"Implementation 3 (MM-2D)",24,24,6,4,0.000240,0.183333,0.000960,0,"ok","mpirun -np 4 ./bin/mm_2d 24 24 6","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(24x24), B(24x6), C(24x6) Parallel Time: 0.000240 seconds"
