implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",4200,3000,3000,1,85.177538,1.000000,1.000000,85.177538,0,"ok","./bin/mm_serial 4200 3000 3000","Time: 85.177538 seconds"
"Implementation 2 (MM-1D)",4200,3000,3000,1,81.188800,1.000000,1.049129,81.188800,0,"ok","mpirun -np 1 ./bin/mm_1d 4200 3000 3000","Local Matrix Multiplication Compute Time: 80.941 seconds Total Runtime: 81.1888 seconds"
"Implementation 3 (MM-2D)",4200,3000,3000,1,81.650624,1.000000,1.043195,81.650624,0,"ok","mpirun -np 1 ./bin/mm_2d 4200 3000 3000","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(4200x3000), B(3000x3000), C(4200x3000) Parallel Time: 81.650624 seconds"
"Implementation 1 (Serial)",4200,3000,3000,4,85.177538,1.000000,1.000000,85.177538,0,"ok","./bin/mm_serial 4200 3000 3000","Time: 85.177538 seconds"
"Implementation 2 (MM-1D)",4200,3000,3000,4,21.524000,3.772013,3.957328,86.096000,0,"ok","mpirun -np 4 ./bin/mm_1d 4200 3000 3000","Local Matrix Multiplication Compute Time: 21.2543 seconds Total Runtime: 21.524 seconds"
"Implementation 3 (MM-2D)",4200,3000,3000,4,21.249748,3.842428,4.008402,84.998992,0,"ok","mpirun -np 4 ./bin/mm_2d 4200 3000 3000","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(4200x3000), B(3000x3000), C(4200x3000) Parallel Time: 21.249748 seconds"
"Implementation 1 (Serial)",4200,3000,3000,9,85.177538,1.000000,1.000000,85.177538,0,"ok","./bin/mm_serial 4200 3000 3000","Time: 85.177538 seconds"
"Implementation 2 (MM-1D)",4200,3000,3000,9,10.500400,7.731972,8.111837,94.503600,0,"ok","mpirun -np 9 ./bin/mm_1d 4200 3000 3000","Local Matrix Multiplication Compute Time: 10.0911 seconds Total Runtime: 10.5004 seconds"
"Implementation 3 (MM-2D)",4200,3000,3000,9,10.518062,7.762896,8.098216,94.662558,0,"ok","mpirun -np 9 ./bin/mm_2d 4200 3000 3000","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(4200x3000), B(3000x3000), C(4200x3000) Parallel Time: 10.518062 seconds"
"Implementation 1 (Serial)",4200,3000,3000,16,85.177538,1.000000,1.000000,85.177538,0,"ok","./bin/mm_serial 4200 3000 3000","Time: 85.177538 seconds"
"Implementation 2 (MM-1D)",4200,3000,3000,16,6.748310,12.030983,12.622055,107.972960,0,"ok","mpirun -np 16 ./bin/mm_1d 4200 3000 3000","Local Matrix Multiplication Compute Time: 6.21534 seconds Total Runtime: 6.74831 seconds"
"Implementation 3 (MM-2D)",4200,3000,3000,16,7.097437,11.504241,12.001169,113.558992,0,"ok","mpirun -np 16 ./bin/mm_2d 4200 3000 3000","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(4200x3000), B(3000x3000), C(4200x3000) Parallel Time: 7.097437 seconds"
"Implementation 1 (Serial)",4200,3000,3000,25,85.177538,1.000000,1.000000,85.177538,0,"ok","./bin/mm_serial 4200 3000 3000","Time: 85.177538 seconds"
"Implementation 2 (MM-1D)",4200,3000,3000,25,8.987960,9.033062,9.476849,224.699000,0,"ok","mpirun -np 25 ./bin/mm_1d 4200 3000 3000","Local Matrix Multiplication Compute Time: 7.2142 seconds Total Runtime: 8.98796 seconds"
"Implementation 3 (MM-2D)",4200,3000,3000,25,6.486494,12.587790,13.131522,162.162350,0,"ok","mpirun -np 25 ./bin/mm_2d 4200 3000 3000","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(4200x3000), B(3000x3000), C(4200x3000) Parallel Time: 6.486494 seconds"
