implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",600,4200,4200,1,34.961771,1.000000,1.000000,34.961771,0,"ok","./bin/mm_serial 600 4200 4200","Time: 34.961771 seconds"
"Implementation 2 (MM-1D)",600,4200,4200,1,34.513400,1.000000,1.012991,34.513400,0,"ok","mpirun -np 1 ./bin/mm_1d 600 4200 4200","Local Matrix Multiplication Compute Time: 34.3682 seconds Total Runtime: 34.5134 seconds"
"Implementation 3 (MM-2D)",600,4200,4200,1,34.582733,1.000000,1.010960,34.582733,0,"ok","mpirun -np 1 ./bin/mm_2d 600 4200 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(600x4200), B(4200x4200), C(600x4200) Parallel Time: 34.582733 seconds"
"Implementation 1 (Serial)",600,4200,4200,4,34.961771,1.000000,1.000000,34.961771,0,"ok","./bin/mm_serial 600 4200 4200","Time: 34.961771 seconds"
"Implementation 2 (MM-1D)",600,4200,4200,4,9.075040,3.803113,3.852520,36.300160,0,"ok","mpirun -np 4 ./bin/mm_1d 600 4200 4200","Local Matrix Multiplication Compute Time: 8.74442 seconds Total Runtime: 9.07504 seconds"
"Implementation 3 (MM-2D)",600,4200,4200,4,6.319235,5.472614,5.532595,25.276940,0,"ok","mpirun -np 4 ./bin/mm_2d 600 4200 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(600x4200), B(4200x4200), C(600x4200) Parallel Time: 6.319235 seconds"
"Implementation 1 (Serial)",600,4200,4200,9,34.961771,1.000000,1.000000,34.961771,0,"ok","./bin/mm_serial 600 4200 4200","Time: 34.961771 seconds"
"Implementation 2 (MM-1D)",600,4200,4200,9,4.810500,7.174597,7.267804,43.294500,0,"ok","mpirun -np 9 ./bin/mm_1d 600 4200 4200","Local Matrix Multiplication Compute Time: 4.34664 seconds Total Runtime: 4.8105 seconds"
"Implementation 3 (MM-2D)",600,4200,4200,9,3.013184,11.477139,11.602933,27.118656,0,"ok","mpirun -np 9 ./bin/mm_2d 600 4200 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(600x4200), B(4200x4200), C(600x4200) Parallel Time: 3.013184 seconds"
"Implementation 1 (Serial)",600,4200,4200,16,34.961771,1.000000,1.000000,34.961771,0,"ok","./bin/mm_serial 600 4200 4200","Time: 34.961771 seconds"
"Implementation 2 (MM-1D)",600,4200,4200,16,3.366000,10.253535,10.386741,53.856000,0,"ok","mpirun -np 16 ./bin/mm_1d 600 4200 4200","Local Matrix Multiplication Compute Time: 2.61475 seconds Total Runtime: 3.366 seconds"
"Implementation 3 (MM-2D)",600,4200,4200,16,2.119835,16.313880,16.492685,33.917360,0,"ok","mpirun -np 16 ./bin/mm_2d 600 4200 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(600x4200), B(4200x4200), C(600x4200) Parallel Time: 2.119835 seconds"
"Implementation 1 (Serial)",600,4200,4200,25,34.961771,1.000000,1.000000,34.961771,0,"ok","./bin/mm_serial 600 4200 4200","Time: 34.961771 seconds"
"Implementation 2 (MM-1D)",600,4200,4200,25,3.980240,8.671186,8.783835,99.506000,0,"ok","mpirun -np 25 ./bin/mm_1d 600 4200 4200","Local Matrix Multiplication Compute Time: 2.45692 seconds Total Runtime: 3.98024 seconds"
"Implementation 3 (MM-2D)",600,4200,4200,25,2.194381,15.759676,15.932407,54.859525,0,"ok","mpirun -np 25 ./bin/mm_2d 600 4200 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(600x4200), B(4200x4200), C(600x4200) Parallel Time: 2.194381 seconds"
