implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",2400,3000,4200,1,67.740839,1.000000,1.000000,67.740839,0,"ok","./bin/mm_serial 2400 3000 4200","Time: 67.740839 seconds"
"Implementation 2 (MM-1D)",2400,3000,4200,1,63.427000,1.000000,1.068013,63.427000,0,"ok","mpirun -np 1 ./bin/mm_1d 2400 3000 4200","Local Matrix Multiplication Compute Time: 63.2181 seconds Total Runtime: 63.427 seconds"
"Implementation 3 (MM-2D)",2400,3000,4200,1,63.192648,1.000000,1.071973,63.192648,0,"ok","mpirun -np 1 ./bin/mm_2d 2400 3000 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(2400x3000), B(3000x4200), C(2400x4200) Parallel Time: 63.192648 seconds"
"Implementation 1 (Serial)",2400,3000,4200,4,67.740839,1.000000,1.000000,67.740839,0,"ok","./bin/mm_serial 2400 3000 4200","Time: 67.740839 seconds"
"Implementation 2 (MM-1D)",2400,3000,4200,4,16.933100,3.745741,4.000498,67.732400,0,"ok","mpirun -np 4 ./bin/mm_1d 2400 3000 4200","Local Matrix Multiplication Compute Time: 16.5747 seconds Total Runtime: 16.9331 seconds"
"Implementation 3 (MM-2D)",2400,3000,4200,4,17.698633,3.570482,3.827462,70.794532,0,"ok","mpirun -np 4 ./bin/mm_2d 2400 3000 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(2400x3000), B(3000x4200), C(2400x4200) Parallel Time: 17.698633 seconds"
"Implementation 1 (Serial)",2400,3000,4200,9,67.740839,1.000000,1.000000,67.740839,0,"ok","./bin/mm_serial 2400 3000 4200","Time: 67.740839 seconds"
"Implementation 2 (MM-1D)",2400,3000,4200,9,8.740570,7.256621,7.750163,78.665130,0,"ok","mpirun -np 9 ./bin/mm_1d 2400 3000 4200","Local Matrix Multiplication Compute Time: 8.32767 seconds Total Runtime: 8.74057 seconds"
"Implementation 3 (MM-2D)",2400,3000,4200,9,8.389234,7.532589,8.074735,75.503106,0,"ok","mpirun -np 9 ./bin/mm_2d 2400 3000 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(2400x3000), B(3000x4200), C(2400x4200) Parallel Time: 8.389234 seconds"
"Implementation 1 (Serial)",2400,3000,4200,16,67.740839,1.000000,1.000000,67.740839,0,"ok","./bin/mm_serial 2400 3000 4200","Time: 67.740839 seconds"
"Implementation 2 (MM-1D)",2400,3000,4200,16,6.008540,10.556142,11.274093,96.136640,0,"ok","mpirun -np 16 ./bin/mm_1d 2400 3000 4200","Local Matrix Multiplication Compute Time: 5.37981 seconds Total Runtime: 6.00854 seconds"
"Implementation 3 (MM-2D)",2400,3000,4200,16,5.786036,10.921579,11.707642,92.576576,0,"ok","mpirun -np 16 ./bin/mm_2d 2400 3000 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(2400x3000), B(3000x4200), C(2400x4200) Parallel Time: 5.786036 seconds"
"Implementation 1 (Serial)",2400,3000,4200,25,67.740839,1.000000,1.000000,67.740839,0,"ok","./bin/mm_serial 2400 3000 4200","Time: 67.740839 seconds"
"Implementation 2 (MM-1D)",2400,3000,4200,25,8.262670,7.676332,8.198420,206.566750,0,"ok","mpirun -np 25 ./bin/mm_1d 2400 3000 4200","Local Matrix Multiplication Compute Time: 6.84884 seconds Total Runtime: 8.26267 seconds"
"Implementation 3 (MM-2D)",2400,3000,4200,25,5.510131,11.468447,12.293871,137.753275,0,"ok","mpirun -np 25 ./bin/mm_2d 2400 3000 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(2400x3000), B(3000x4200), C(2400x4200) Parallel Time: 5.510131 seconds"
