implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1800,3600,1200,1,24.085079,1.000000,1.000000,24.085079,0,"ok","./bin/mm_serial 1800 3600 1200","Time: 24.085079 seconds"
"Implementation 2 (MM-1D)",1800,3600,1200,1,24.442100,1.000000,0.985393,24.442100,0,"ok","mpirun -np 1 ./bin/mm_1d 1800 3600 1200","Local Matrix Multiplication Compute Time: 24.3485 seconds Total Runtime: 24.4421 seconds"
"Implementation 3 (MM-2D)",1800,3600,1200,1,24.191691,1.000000,0.995593,24.191691,0,"ok","mpirun -np 1 ./bin/mm_2d 1800 3600 1200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1800x3600), B(3600x1200), C(1800x1200) Parallel Time: 24.191691 seconds"
"Implementation 1 (Serial)",1800,3600,1200,4,24.085079,1.000000,1.000000,24.085079,0,"ok","./bin/mm_serial 1800 3600 1200","Time: 24.085079 seconds"
"Implementation 2 (MM-1D)",1800,3600,1200,4,6.498230,3.761347,3.706406,25.992920,0,"ok","mpirun -np 4 ./bin/mm_1d 1800 3600 1200","Local Matrix Multiplication Compute Time: 6.38689 seconds Total Runtime: 6.49823 seconds"
"Implementation 3 (MM-2D)",1800,3600,1200,4,2.569797,9.413853,9.372366,10.279188,0,"ok","mpirun -np 4 ./bin/mm_2d 1800 3600 1200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1800x3600), B(3600x1200), C(1800x1200) Parallel Time: 2.569797 seconds"
"Implementation 1 (Serial)",1800,3600,1200,9,24.085079,1.000000,1.000000,24.085079,0,"ok","./bin/mm_serial 1800 3600 1200","Time: 24.085079 seconds"
"Implementation 2 (MM-1D)",1800,3600,1200,9,3.257620,7.503054,7.393459,29.318580,0,"ok","mpirun -np 9 ./bin/mm_1d 1800 3600 1200","Local Matrix Multiplication Compute Time: 3.07599 seconds Total Runtime: 3.25762 seconds"
"Implementation 3 (MM-2D)",1800,3600,1200,9,1.622533,14.909830,14.844123,14.602797,0,"ok","mpirun -np 9 ./bin/mm_2d 1800 3600 1200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1800x3600), B(3600x1200), C(1800x1200) Parallel Time: 1.622533 seconds"
"Implementation 1 (Serial)",1800,3600,1200,16,24.085079,1.000000,1.000000,24.085079,0,"ok","./bin/mm_serial 1800 3600 1200","Time: 24.085079 seconds"
"Implementation 2 (MM-1D)",1800,3600,1200,16,2.086270,11.715694,11.544565,33.380320,0,"ok","mpirun -np 16 ./bin/mm_1d 1800 3600 1200","Local Matrix Multiplication Compute Time: 1.84643 seconds Total Runtime: 2.08627 seconds"
"Implementation 3 (MM-2D)",1800,3600,1200,16,0.998032,24.239394,24.132572,15.968512,0,"ok","mpirun -np 16 ./bin/mm_2d 1800 3600 1200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1800x3600), B(3600x1200), C(1800x1200) Parallel Time: 0.998032 seconds"
"Implementation 1 (Serial)",1800,3600,1200,25,24.085079,1.000000,1.000000,24.085079,0,"ok","./bin/mm_serial 1800 3600 1200","Time: 24.085079 seconds"
"Implementation 2 (MM-1D)",1800,3600,1200,25,2.506690,9.750747,9.608320,62.667250,0,"ok","mpirun -np 25 ./bin/mm_1d 1800 3600 1200","Local Matrix Multiplication Compute Time: 2.08352 seconds Total Runtime: 2.50669 seconds"
"Implementation 3 (MM-2D)",1800,3600,1200,25,1.133192,21.348272,21.254191,28.329800,0,"ok","mpirun -np 25 ./bin/mm_2d 1800 3600 1200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1800x3600), B(3600x1200), C(1800x1200) Parallel Time: 1.133192 seconds"
