implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",4200,3000,1200,1,46.547101,1.000000,1.000000,46.547101,0,"ok","./bin/mm_serial 4200 3000 1200","Time: 46.547101 seconds"
"Implementation 2 (MM-1D)",4200,3000,1200,1,46.356500,1.000000,1.004112,46.356500,0,"ok","mpirun -np 1 ./bin/mm_1d 4200 3000 1200","Local Matrix Multiplication Compute Time: 46.2007 seconds Total Runtime: 46.3565 seconds"
"Implementation 3 (MM-2D)",4200,3000,1200,1,46.505220,1.000000,1.000901,46.505220,0,"ok","mpirun -np 1 ./bin/mm_2d 4200 3000 1200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(4200x3000), B(3000x1200), C(4200x1200) Parallel Time: 46.505220 seconds"
"Implementation 1 (Serial)",4200,3000,1200,4,46.547101,1.000000,1.000000,46.547101,0,"ok","./bin/mm_serial 4200 3000 1200","Time: 46.547101 seconds"
"Implementation 2 (MM-1D)",4200,3000,1200,4,12.743800,3.637573,3.652529,50.975200,0,"ok","mpirun -np 4 ./bin/mm_1d 4200 3000 1200","Local Matrix Multiplication Compute Time: 12.5836 seconds Total Runtime: 12.7438 seconds"
"Implementation 3 (MM-2D)",4200,3000,1200,4,4.703554,9.887251,9.896155,18.814216,0,"ok","mpirun -np 4 ./bin/mm_2d 4200 3000 1200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(4200x3000), B(3000x1200), C(4200x1200) Parallel Time: 4.703554 seconds"
"Implementation 1 (Serial)",4200,3000,1200,9,46.547101,1.000000,1.000000,46.547101,0,"ok","./bin/mm_serial 4200 3000 1200","Time: 46.547101 seconds"
"Implementation 2 (MM-1D)",4200,3000,1200,9,6.258330,7.407168,7.437623,56.324970,0,"ok","mpirun -np 9 ./bin/mm_1d 4200 3000 1200","Local Matrix Multiplication Compute Time: 6.04428 seconds Total Runtime: 6.25833 seconds"
"Implementation 3 (MM-2D)",4200,3000,1200,9,2.677480,17.369026,17.384668,24.097320,0,"ok","mpirun -np 9 ./bin/mm_2d 4200 3000 1200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(4200x3000), B(3000x1200), C(4200x1200) Parallel Time: 2.677480 seconds"
"Implementation 1 (Serial)",4200,3000,1200,16,46.547101,1.000000,1.000000,46.547101,0,"ok","./bin/mm_serial 4200 3000 1200","Time: 46.547101 seconds"
"Implementation 2 (MM-1D)",4200,3000,1200,16,3.872000,11.972237,12.021462,61.952000,0,"ok","mpirun -np 16 ./bin/mm_1d 4200 3000 1200","Local Matrix Multiplication Compute Time: 3.50797 seconds Total Runtime: 3.872 seconds"
"Implementation 3 (MM-2D)",4200,3000,1200,16,1.718486,27.061739,27.086110,27.495776,0,"ok","mpirun -np 16 ./bin/mm_2d 4200 3000 1200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(4200x3000), B(3000x1200), C(4200x1200) Parallel Time: 1.718486 seconds"
"Implementation 1 (Serial)",4200,3000,1200,25,46.547101,1.000000,1.000000,46.547101,0,"ok","./bin/mm_serial 4200 3000 1200","Time: 46.547101 seconds"
"Implementation 2 (MM-1D)",4200,3000,1200,25,4.331820,10.701391,10.745391,108.295500,0,"ok","mpirun -np 25 ./bin/mm_1d 4200 3000 1200","Local Matrix Multiplication Compute Time: 3.89306 seconds Total Runtime: 4.33182 seconds"
"Implementation 3 (MM-2D)",4200,3000,1200,25,1.901850,24.452622,24.474644,47.546250,0,"ok","mpirun -np 25 ./bin/mm_2d 4200 3000 1200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(4200x3000), B(3000x1200), C(4200x1200) Parallel Time: 1.901850 seconds"
