implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3600,1800,600,1,4.969164,1.000000,1.000000,4.969164,0,"ok","./bin/mm_serial 3600 1800 600","Time: 4.969164 seconds"
"Implementation 2 (MM-1D)",3600,1800,600,1,4.564790,1.000000,1.088585,4.564790,0,"ok","mpirun -np 1 ./bin/mm_1d 3600 1800 600","Local Matrix Multiplication Compute Time: 4.48991 seconds Total Runtime: 4.56479 seconds"
"Implementation 3 (MM-2D)",3600,1800,600,1,4.508606,1.000000,1.102151,4.508606,0,"ok","mpirun -np 1 ./bin/mm_2d 3600 1800 600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3600x1800), B(1800x600), C(3600x600) Parallel Time: 4.508606 seconds"
"Implementation 1 (Serial)",3600,1800,600,4,4.969164,1.000000,1.000000,4.969164,0,"ok","./bin/mm_serial 3600 1800 600","Time: 4.969164 seconds"
"Implementation 2 (MM-1D)",3600,1800,600,4,1.323990,3.447753,3.753173,5.295960,0,"ok","mpirun -np 4 ./bin/mm_1d 3600 1800 600","Local Matrix Multiplication Compute Time: 1.25064 seconds Total Runtime: 1.32399 seconds"
"Implementation 3 (MM-2D)",3600,1800,600,4,1.210387,3.724929,4.105434,4.841548,0,"ok","mpirun -np 4 ./bin/mm_2d 3600 1800 600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3600x1800), B(1800x600), C(3600x600) Parallel Time: 1.210387 seconds"
"Implementation 1 (Serial)",3600,1800,600,9,4.969164,1.000000,1.000000,4.969164,0,"ok","./bin/mm_serial 3600 1800 600","Time: 4.969164 seconds"
"Implementation 2 (MM-1D)",3600,1800,600,9,1.137250,4.013884,4.369456,10.235250,0,"ok","mpirun -np 9 ./bin/mm_1d 3600 1800 600","Local Matrix Multiplication Compute Time: 1.04613 seconds Total Runtime: 1.13725 seconds"
"Implementation 3 (MM-2D)",3600,1800,600,9,0.654631,6.887248,7.590786,5.891679,0,"ok","mpirun -np 9 ./bin/mm_2d 3600 1800 600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3600x1800), B(1800x600), C(3600x600) Parallel Time: 0.654631 seconds"
"Implementation 1 (Serial)",3600,1800,600,16,4.969164,1.000000,1.000000,4.969164,0,"ok","./bin/mm_serial 3600 1800 600","Time: 4.969164 seconds"
"Implementation 2 (MM-1D)",3600,1800,600,16,0.734510,6.214742,6.765278,11.752160,0,"ok","mpirun -np 16 ./bin/mm_1d 3600 1800 600","Local Matrix Multiplication Compute Time: 0.618517 seconds Total Runtime: 0.73451 seconds"
"Implementation 3 (MM-2D)",3600,1800,600,16,0.386704,11.659062,12.850046,6.187264,0,"ok","mpirun -np 16 ./bin/mm_2d 3600 1800 600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3600x1800), B(1800x600), C(3600x600) Parallel Time: 0.386704 seconds"
"Implementation 1 (Serial)",3600,1800,600,25,4.969164,1.000000,1.000000,4.969164,0,"ok","./bin/mm_serial 3600 1800 600","Time: 4.969164 seconds"
"Implementation 2 (MM-1D)",3600,1800,600,25,0.882842,5.170563,5.628599,22.071050,0,"ok","mpirun -np 25 ./bin/mm_1d 3600 1800 600","Local Matrix Multiplication Compute Time: 0.71325 seconds Total Runtime: 0.882842 seconds"
"Implementation 3 (MM-2D)",3600,1800,600,25,0.487647,9.245635,10.190084,12.191175,0,"ok","mpirun -np 25 ./bin/mm_2d 3600 1800 600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3600x1800), B(1800x600), C(3600x600) Parallel Time: 0.487647 seconds"
