implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,3000,4200,1,84.516252,1.000000,1.000000,84.516252,0,"ok","./bin/mm_serial 3000 3000 4200","Time: 84.516252 seconds"
"Implementation 2 (MM-1D)",3000,3000,4200,1,79.193000,1.000000,1.067219,79.193000,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 3000 4200","Local Matrix Multiplication Compute Time: 78.9499 seconds Total Runtime: 79.193 seconds"
"Implementation 3 (MM-2D)",3000,3000,4200,1,79.074725,1.000000,1.068815,79.074725,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 3000 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x3000), B(3000x4200), C(3000x4200) Parallel Time: 79.074725 seconds"
"Implementation 1 (Serial)",3000,3000,4200,4,84.516252,1.000000,1.000000,84.516252,0,"ok","./bin/mm_serial 3000 3000 4200","Time: 84.516252 seconds"
"Implementation 2 (MM-1D)",3000,3000,4200,4,21.025800,3.766468,4.019645,84.103200,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 3000 4200","Local Matrix Multiplication Compute Time: 20.7331 seconds Total Runtime: 21.0258 seconds"
"Implementation 3 (MM-2D)",3000,3000,4200,4,22.156866,3.568859,3.814450,88.627464,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 3000 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x3000), B(3000x4200), C(3000x4200) Parallel Time: 22.156866 seconds"
"Implementation 1 (Serial)",3000,3000,4200,9,84.516252,1.000000,1.000000,84.516252,0,"ok","./bin/mm_serial 3000 3000 4200","Time: 84.516252 seconds"
"Implementation 2 (MM-1D)",3000,3000,4200,9,10.839500,7.305964,7.797062,97.555500,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 3000 4200","Local Matrix Multiplication Compute Time: 10.3763 seconds Total Runtime: 10.8395 seconds"
"Implementation 3 (MM-2D)",3000,3000,4200,9,10.516434,7.519158,8.036588,94.647906,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 3000 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x3000), B(3000x4200), C(3000x4200) Parallel Time: 10.516434 seconds"
"Implementation 1 (Serial)",3000,3000,4200,16,84.516252,1.000000,1.000000,84.516252,0,"ok","./bin/mm_serial 3000 3000 4200","Time: 84.516252 seconds"
"Implementation 2 (MM-1D)",3000,3000,4200,16,7.373210,10.740641,11.462613,117.971360,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 3000 4200","Local Matrix Multiplication Compute Time: 6.67804 seconds Total Runtime: 7.37321 seconds"
"Implementation 3 (MM-2D)",3000,3000,4200,16,7.174144,11.022183,11.780674,114.786304,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 3000 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x3000), B(3000x4200), C(3000x4200) Parallel Time: 7.174144 seconds"
"Implementation 1 (Serial)",3000,3000,4200,25,84.516252,1.000000,1.000000,84.516252,0,"ok","./bin/mm_serial 3000 3000 4200","Time: 84.516252 seconds"
"Implementation 2 (MM-1D)",3000,3000,4200,25,9.903470,7.996490,8.534004,247.586750,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 3000 4200","Local Matrix Multiplication Compute Time: 7.71882 seconds Total Runtime: 9.90347 seconds"
"Implementation 3 (MM-2D)",3000,3000,4200,25,6.960346,11.360746,12.142536,174.008650,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 3000 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x3000), B(3000x4200), C(3000x4200) Parallel Time: 6.960346 seconds"
