implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3600,4200,3600,1,173.734810,1.000000,1.000000,173.734810,0,"ok","./bin/mm_serial 3600 4200 3600","Time: 173.734810 seconds"
"Implementation 2 (MM-1D)",3600,4200,3600,1,172.749000,1.000000,1.005707,172.749000,0,"ok","mpirun -np 1 ./bin/mm_1d 3600 4200 3600","Local Matrix Multiplication Compute Time: 172.443 seconds Total Runtime: 172.749 seconds"
"Implementation 3 (MM-2D)",3600,4200,3600,1,172.637892,1.000000,1.006354,172.637892,0,"ok","mpirun -np 1 ./bin/mm_2d 3600 4200 3600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3600x4200), B(4200x3600), C(3600x3600) Parallel Time: 172.637892 seconds"
"Implementation 1 (Serial)",3600,4200,3600,4,173.734810,1.000000,1.000000,173.734810,0,"ok","./bin/mm_serial 3600 4200 3600","Time: 173.734810 seconds"
"Implementation 2 (MM-1D)",3600,4200,3600,4,44.999700,3.838892,3.860799,179.998800,0,"ok","mpirun -np 4 ./bin/mm_1d 3600 4200 3600","Local Matrix Multiplication Compute Time: 44.6416 seconds Total Runtime: 44.9997 seconds"
"Implementation 3 (MM-2D)",3600,4200,3600,4,30.329340,5.692108,5.728275,121.317360,0,"ok","mpirun -np 4 ./bin/mm_2d 3600 4200 3600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3600x4200), B(4200x3600), C(3600x3600) Parallel Time: 30.329340 seconds"
"Implementation 1 (Serial)",3600,4200,3600,9,173.734810,1.000000,1.000000,173.734810,0,"ok","./bin/mm_serial 3600 4200 3600","Time: 173.734810 seconds"
"Implementation 2 (MM-1D)",3600,4200,3600,9,22.399300,7.712250,7.756261,201.593700,0,"ok","mpirun -np 9 ./bin/mm_1d 3600 4200 3600","Local Matrix Multiplication Compute Time: 21.5314 seconds Total Runtime: 22.3993 seconds"
"Implementation 3 (MM-2D)",3600,4200,3600,9,15.243406,11.325415,11.397375,137.190654,0,"ok","mpirun -np 9 ./bin/mm_2d 3600 4200 3600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3600x4200), B(4200x3600), C(3600x3600) Parallel Time: 15.243406 seconds"
"Implementation 1 (Serial)",3600,4200,3600,16,173.734810,1.000000,1.000000,173.734810,0,"ok","./bin/mm_serial 3600 4200 3600","Time: 173.734810 seconds"
"Implementation 2 (MM-1D)",3600,4200,3600,16,13.959600,12.374925,12.445544,223.353600,0,"ok","mpirun -np 16 ./bin/mm_1d 3600 4200 3600","Local Matrix Multiplication Compute Time: 13.145 seconds Total Runtime: 13.9596 seconds"
"Implementation 3 (MM-2D)",3600,4200,3600,16,9.116345,18.937183,19.057507,145.861520,0,"ok","mpirun -np 16 ./bin/mm_2d 3600 4200 3600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3600x4200), B(4200x3600), C(3600x3600) Parallel Time: 9.116345 seconds"
"Implementation 1 (Serial)",3600,4200,3600,25,173.734810,1.000000,1.000000,173.734810,0,"ok","./bin/mm_serial 3600 4200 3600","Time: 173.734810 seconds"
"Implementation 2 (MM-1D)",3600,4200,3600,25,15.104100,11.437226,11.502493,377.602500,0,"ok","mpirun -np 25 ./bin/mm_1d 3600 4200 3600","Local Matrix Multiplication Compute Time: 12.4588 seconds Total Runtime: 15.1041 seconds"
"Implementation 3 (MM-2D)",3600,4200,3600,25,9.881886,17.470136,17.581139,247.047150,0,"ok","mpirun -np 25 ./bin/mm_2d 3600 4200 3600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3600x4200), B(4200x3600), C(3600x3600) Parallel Time: 9.881886 seconds"
