implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,600,1200,1,2.784114,1.000000,1.000000,2.784114,0,"ok","./bin/mm_serial 3000 600 1200","Time: 2.784114 seconds"
"Implementation 2 (MM-1D)",3000,600,1200,1,2.509960,1.000000,1.109226,2.509960,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 600 1200","Local Matrix Multiplication Compute Time: 2.46015 seconds Total Runtime: 2.50996 seconds"
"Implementation 3 (MM-2D)",3000,600,1200,1,2.476407,1.000000,1.124255,2.476407,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 600 1200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x600), B(600x1200), C(3000x1200) Parallel Time: 2.476407 seconds"
"Implementation 1 (Serial)",3000,600,1200,4,2.784114,1.000000,1.000000,2.784114,0,"ok","./bin/mm_serial 3000 600 1200","Time: 2.784114 seconds"
"Implementation 2 (MM-1D)",3000,600,1200,4,0.692720,3.623340,4.019104,2.770880,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 600 1200","Local Matrix Multiplication Compute Time: 0.642795 seconds Total Runtime: 0.69272 seconds"
"Implementation 3 (MM-2D)",3000,600,1200,4,0.646114,3.832771,4.309014,2.584456,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 600 1200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x600), B(600x1200), C(3000x1200) Parallel Time: 0.646114 seconds"
"Implementation 1 (Serial)",3000,600,1200,9,2.784114,1.000000,1.000000,2.784114,0,"ok","./bin/mm_serial 3000 600 1200","Time: 2.784114 seconds"
"Implementation 2 (MM-1D)",3000,600,1200,9,0.647073,3.878944,4.302627,5.823657,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 600 1200","Local Matrix Multiplication Compute Time: 0.58657 seconds Total Runtime: 0.647073 seconds"
"Implementation 3 (MM-2D)",3000,600,1200,9,0.352819,7.018916,7.891055,3.175371,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 600 1200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x600), B(600x1200), C(3000x1200) Parallel Time: 0.352819 seconds"
"Implementation 1 (Serial)",3000,600,1200,16,2.784114,1.000000,1.000000,2.784114,0,"ok","./bin/mm_serial 3000 600 1200","Time: 2.784114 seconds"
"Implementation 2 (MM-1D)",3000,600,1200,16,0.429476,5.844238,6.482583,6.871616,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 600 1200","Local Matrix Multiplication Compute Time: 0.352556 seconds Total Runtime: 0.429476 seconds"
"Implementation 3 (MM-2D)",3000,600,1200,16,0.230058,10.764272,12.101792,3.680928,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 600 1200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x600), B(600x1200), C(3000x1200) Parallel Time: 0.230058 seconds"
"Implementation 1 (Serial)",3000,600,1200,25,2.784114,1.000000,1.000000,2.784114,0,"ok","./bin/mm_serial 3000 600 1200","Time: 2.784114 seconds"
"Implementation 2 (MM-1D)",3000,600,1200,25,0.504347,4.976653,5.520235,12.608675,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 600 1200","Local Matrix Multiplication Compute Time: 0.393054 seconds Total Runtime: 0.504347 seconds"
"Implementation 3 (MM-2D)",3000,600,1200,25,0.226028,10.956196,12.317562,5.650700,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 600 1200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x600), B(600x1200), C(3000x1200) Parallel Time: 0.226028 seconds"
