implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",600,1200,2400,1,4.430788,1.000000,1.000000,4.430788,0,"ok","./bin/mm_serial 600 1200 2400","Time: 4.430788 seconds"
"Implementation 2 (MM-1D)",600,1200,2400,1,4.314930,1.000000,1.026850,4.314930,0,"ok","mpirun -np 1 ./bin/mm_1d 600 1200 2400","Local Matrix Multiplication Compute Time: 4.27535 seconds Total Runtime: 4.31493 seconds"
"Implementation 3 (MM-2D)",600,1200,2400,1,4.325163,1.000000,1.024421,4.325163,0,"ok","mpirun -np 1 ./bin/mm_2d 600 1200 2400","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(600x1200), B(1200x2400), C(600x2400) Parallel Time: 4.325163 seconds"
"Implementation 1 (Serial)",600,1200,2400,4,4.430788,1.000000,1.000000,4.430788,0,"ok","./bin/mm_serial 600 1200 2400","Time: 4.430788 seconds"
"Implementation 2 (MM-1D)",600,1200,2400,4,1.453760,2.968117,3.047813,5.815040,0,"ok","mpirun -np 4 ./bin/mm_1d 600 1200 2400","Local Matrix Multiplication Compute Time: 1.39792 seconds Total Runtime: 1.45376 seconds"
"Implementation 3 (MM-2D)",600,1200,2400,4,0.540671,7.999621,8.194980,2.162684,0,"ok","mpirun -np 4 ./bin/mm_2d 600 1200 2400","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(600x1200), B(1200x2400), C(600x2400) Parallel Time: 0.540671 seconds"
"Implementation 1 (Serial)",600,1200,2400,9,4.430788,1.000000,1.000000,4.430788,0,"ok","./bin/mm_serial 600 1200 2400","Time: 4.430788 seconds"
"Implementation 2 (MM-1D)",600,1200,2400,9,0.749615,5.756195,5.910752,6.746535,0,"ok","mpirun -np 9 ./bin/mm_1d 600 1200 2400","Local Matrix Multiplication Compute Time: 0.658252 seconds Total Runtime: 0.749615 seconds"
"Implementation 3 (MM-2D)",600,1200,2400,9,0.302938,14.277387,14.626055,2.726442,0,"ok","mpirun -np 9 ./bin/mm_2d 600 1200 2400","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(600x1200), B(1200x2400), C(600x2400) Parallel Time: 0.302938 seconds"
"Implementation 1 (Serial)",600,1200,2400,16,4.430788,1.000000,1.000000,4.430788,0,"ok","./bin/mm_serial 600 1200 2400","Time: 4.430788 seconds"
"Implementation 2 (MM-1D)",600,1200,2400,16,0.536304,8.045679,8.261710,8.580864,0,"ok","mpirun -np 16 ./bin/mm_1d 600 1200 2400","Local Matrix Multiplication Compute Time: 0.39095 seconds Total Runtime: 0.536304 seconds"
"Implementation 3 (MM-2D)",600,1200,2400,16,0.190298,22.728368,23.283419,3.044768,0,"ok","mpirun -np 16 ./bin/mm_2d 600 1200 2400","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(600x1200), B(1200x2400), C(600x2400) Parallel Time: 0.190298 seconds"
"Implementation 1 (Serial)",600,1200,2400,25,4.430788,1.000000,1.000000,4.430788,0,"ok","./bin/mm_serial 600 1200 2400","Time: 4.430788 seconds"
"Implementation 2 (MM-1D)",600,1200,2400,25,0.634805,6.797253,6.979762,15.870125,0,"ok","mpirun -np 25 ./bin/mm_1d 600 1200 2400","Local Matrix Multiplication Compute Time: 0.343806 seconds Total Runtime: 0.634805 seconds"
"Implementation 3 (MM-2D)",600,1200,2400,25,0.247327,17.487630,17.914696,6.183175,0,"ok","mpirun -np 25 ./bin/mm_2d 600 1200 2400","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(600x1200), B(1200x2400), C(600x2400) Parallel Time: 0.247327 seconds"
