implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,2400,1800,1,28.296146,1.000000,1.000000,28.296146,0,"ok","./bin/mm_serial 3000 2400 1800","Time: 28.296146 seconds"
"Implementation 2 (MM-1D)",3000,2400,1800,1,27.207700,1.000000,1.040005,27.207700,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 2400 1800","Local Matrix Multiplication Compute Time: 27.083 seconds Total Runtime: 27.2077 seconds"
"Implementation 3 (MM-2D)",3000,2400,1800,1,27.120133,1.000000,1.043363,27.120133,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 2400 1800","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x2400), B(2400x1800), C(3000x1800) Parallel Time: 27.120133 seconds"
"Implementation 1 (Serial)",3000,2400,1800,4,28.296146,1.000000,1.000000,28.296146,0,"ok","./bin/mm_serial 3000 2400 1800","Time: 28.296146 seconds"
"Implementation 2 (MM-1D)",3000,2400,1800,4,7.299090,3.727547,3.876668,29.196360,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 2400 1800","Local Matrix Multiplication Compute Time: 7.16084 seconds Total Runtime: 7.29909 seconds"
"Implementation 3 (MM-2D)",3000,2400,1800,4,4.554425,5.954678,6.212891,18.217700,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 2400 1800","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x2400), B(2400x1800), C(3000x1800) Parallel Time: 4.554425 seconds"
"Implementation 1 (Serial)",3000,2400,1800,9,28.296146,1.000000,1.000000,28.296146,0,"ok","./bin/mm_serial 3000 2400 1800","Time: 28.296146 seconds"
"Implementation 2 (MM-1D)",3000,2400,1800,9,3.693560,7.366254,7.660941,33.242040,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 2400 1800","Local Matrix Multiplication Compute Time: 3.50356 seconds Total Runtime: 3.69356 seconds"
"Implementation 3 (MM-2D)",3000,2400,1800,9,2.498485,10.854631,11.325322,22.486365,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 2400 1800","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x2400), B(2400x1800), C(3000x1800) Parallel Time: 2.498485 seconds"
"Implementation 1 (Serial)",3000,2400,1800,16,28.296146,1.000000,1.000000,28.296146,0,"ok","./bin/mm_serial 3000 2400 1800","Time: 28.296146 seconds"
"Implementation 2 (MM-1D)",3000,2400,1800,16,2.393780,11.365999,11.820696,38.300480,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 2400 1800","Local Matrix Multiplication Compute Time: 2.10759 seconds Total Runtime: 2.39378 seconds"
"Implementation 3 (MM-2D)",3000,2400,1800,16,1.670756,16.232252,16.936133,26.732096,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 2400 1800","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x2400), B(2400x1800), C(3000x1800) Parallel Time: 1.670756 seconds"
"Implementation 1 (Serial)",3000,2400,1800,25,28.296146,1.000000,1.000000,28.296146,0,"ok","./bin/mm_serial 3000 2400 1800","Time: 28.296146 seconds"
"Implementation 2 (MM-1D)",3000,2400,1800,25,3.191160,8.525959,8.867041,79.779000,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 2400 1800","Local Matrix Multiplication Compute Time: 1.86257 seconds Total Runtime: 3.19116 seconds"
"Implementation 3 (MM-2D)",3000,2400,1800,25,1.709842,15.861192,16.548983,42.746050,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 2400 1800","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x2400), B(2400x1800), C(3000x1800) Parallel Time: 1.709842 seconds"
