implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3600,2400,1800,1,33.878836,1.000000,1.000000,33.878836,0,"ok","./bin/mm_serial 3600 2400 1800","Time: 33.878836 seconds"
"Implementation 2 (MM-1D)",3600,2400,1800,1,32.576500,1.000000,1.039978,32.576500,0,"ok","mpirun -np 1 ./bin/mm_1d 3600 2400 1800","Local Matrix Multiplication Compute Time: 32.4323 seconds Total Runtime: 32.5765 seconds"
"Implementation 3 (MM-2D)",3600,2400,1800,1,32.547489,1.000000,1.040905,32.547489,0,"ok","mpirun -np 1 ./bin/mm_2d 3600 2400 1800","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3600x2400), B(2400x1800), C(3600x1800) Parallel Time: 32.547489 seconds"
"Implementation 1 (Serial)",3600,2400,1800,4,33.878836,1.000000,1.000000,33.878836,0,"ok","./bin/mm_serial 3600 2400 1800","Time: 33.878836 seconds"
"Implementation 2 (MM-1D)",3600,2400,1800,4,8.715310,3.737848,3.887278,34.861240,0,"ok","mpirun -np 4 ./bin/mm_1d 3600 2400 1800","Local Matrix Multiplication Compute Time: 8.56253 seconds Total Runtime: 8.71531 seconds"
"Implementation 3 (MM-2D)",3600,2400,1800,4,5.069744,6.419947,6.682554,20.278976,0,"ok","mpirun -np 4 ./bin/mm_2d 3600 2400 1800","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3600x2400), B(2400x1800), C(3600x1800) Parallel Time: 5.069744 seconds"
"Implementation 1 (Serial)",3600,2400,1800,9,33.878836,1.000000,1.000000,33.878836,0,"ok","./bin/mm_serial 3600 2400 1800","Time: 33.878836 seconds"
"Implementation 2 (MM-1D)",3600,2400,1800,9,4.381280,7.435384,7.732634,39.431520,0,"ok","mpirun -np 9 ./bin/mm_1d 3600 2400 1800","Local Matrix Multiplication Compute Time: 4.17441 seconds Total Runtime: 4.38128 seconds"
"Implementation 3 (MM-2D)",3600,2400,1800,9,2.859902,11.380631,11.846153,25.739118,0,"ok","mpirun -np 9 ./bin/mm_2d 3600 2400 1800","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3600x2400), B(2400x1800), C(3600x1800) Parallel Time: 2.859902 seconds"
"Implementation 1 (Serial)",3600,2400,1800,16,33.878836,1.000000,1.000000,33.878836,0,"ok","./bin/mm_serial 3600 2400 1800","Time: 33.878836 seconds"
"Implementation 2 (MM-1D)",3600,2400,1800,16,2.830740,11.508122,11.968191,45.291840,0,"ok","mpirun -np 16 ./bin/mm_1d 3600 2400 1800","Local Matrix Multiplication Compute Time: 2.53707 seconds Total Runtime: 2.83074 seconds"
"Implementation 3 (MM-2D)",3600,2400,1800,16,2.050605,15.872140,16.521386,32.809680,0,"ok","mpirun -np 16 ./bin/mm_2d 3600 2400 1800","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3600x2400), B(2400x1800), C(3600x1800) Parallel Time: 2.050605 seconds"
"Implementation 1 (Serial)",3600,2400,1800,25,33.878836,1.000000,1.000000,33.878836,0,"ok","./bin/mm_serial 3600 2400 1800","Time: 33.878836 seconds"
"Implementation 2 (MM-1D)",3600,2400,1800,25,3.741780,8.706151,9.054203,93.544500,0,"ok","mpirun -np 25 ./bin/mm_1d 3600 2400 1800","Local Matrix Multiplication Compute Time: 2.42142 seconds Total Runtime: 3.74178 seconds"
"Implementation 3 (MM-2D)",3600,2400,1800,25,1.951033,16.682183,17.364563,48.775825,0,"ok","mpirun -np 25 ./bin/mm_2d 3600 2400 1800","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3600x2400), B(2400x1800), C(3600x1800) Parallel Time: 1.951033 seconds"
