implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",2400,4200,4200,1,139.258631,1.000000,1.000000,139.258631,0,"ok","./bin/mm_serial 2400 4200 4200","Time: 139.258631 seconds"
"Implementation 2 (MM-1D)",2400,4200,4200,1,137.800000,1.000000,1.010585,137.800000,0,"ok","mpirun -np 1 ./bin/mm_1d 2400 4200 4200","Local Matrix Multiplication Compute Time: 137.543 seconds Total Runtime: 137.8 seconds"
"Implementation 3 (MM-2D)",2400,4200,4200,1,137.698060,1.000000,1.011333,137.698060,0,"ok","mpirun -np 1 ./bin/mm_2d 2400 4200 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(2400x4200), B(4200x4200), C(2400x4200) Parallel Time: 137.698060 seconds"
"Implementation 1 (Serial)",2400,4200,4200,4,139.258631,1.000000,1.000000,139.258631,0,"ok","./bin/mm_serial 2400 4200 4200","Time: 139.258631 seconds"
"Implementation 2 (MM-1D)",2400,4200,4200,4,36.230100,3.803467,3.843727,144.920400,0,"ok","mpirun -np 4 ./bin/mm_1d 2400 4200 4200","Local Matrix Multiplication Compute Time: 35.8919 seconds Total Runtime: 36.2301 seconds"
"Implementation 3 (MM-2D)",2400,4200,4200,4,24.683064,5.578645,5.641870,98.732256,0,"ok","mpirun -np 4 ./bin/mm_2d 2400 4200 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(2400x4200), B(4200x4200), C(2400x4200) Parallel Time: 24.683064 seconds"
"Implementation 1 (Serial)",2400,4200,4200,9,139.258631,1.000000,1.000000,139.258631,0,"ok","./bin/mm_serial 2400 4200 4200","Time: 139.258631 seconds"
"Implementation 2 (MM-1D)",2400,4200,4200,9,17.933400,7.683986,7.765322,161.400600,0,"ok","mpirun -np 9 ./bin/mm_1d 2400 4200 4200","Local Matrix Multiplication Compute Time: 17.393 seconds Total Runtime: 17.9334 seconds"
"Implementation 3 (MM-2D)",2400,4200,4200,9,11.487906,11.986350,12.122195,103.391154,0,"ok","mpirun -np 9 ./bin/mm_2d 2400 4200 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(2400x4200), B(4200x4200), C(2400x4200) Parallel Time: 11.487906 seconds"
"Implementation 1 (Serial)",2400,4200,4200,16,139.258631,1.000000,1.000000,139.258631,0,"ok","./bin/mm_serial 2400 4200 4200","Time: 139.258631 seconds"
"Implementation 2 (MM-1D)",2400,4200,4200,16,11.231800,12.268737,12.398603,179.708800,0,"ok","mpirun -np 16 ./bin/mm_1d 2400 4200 4200","Local Matrix Multiplication Compute Time: 10.3496 seconds Total Runtime: 11.2318 seconds"
"Implementation 3 (MM-2D)",2400,4200,4200,16,8.141114,16.913909,17.105599,130.257824,0,"ok","mpirun -np 16 ./bin/mm_2d 2400 4200 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(2400x4200), B(4200x4200), C(2400x4200) Parallel Time: 8.141114 seconds"
"Implementation 1 (Serial)",2400,4200,4200,25,139.258631,1.000000,1.000000,139.258631,0,"ok","./bin/mm_serial 2400 4200 4200","Time: 139.258631 seconds"
"Implementation 2 (MM-1D)",2400,4200,4200,25,12.343000,11.164223,11.282397,308.575000,0,"ok","mpirun -np 25 ./bin/mm_1d 2400 4200 4200","Local Matrix Multiplication Compute Time: 10.8995 seconds Total Runtime: 12.343 seconds"
"Implementation 3 (MM-2D)",2400,4200,4200,25,7.659119,17.978316,18.182069,191.477975,0,"ok","mpirun -np 25 ./bin/mm_2d 2400 4200 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(2400x4200), B(4200x4200), C(2400x4200) Parallel Time: 7.659119 seconds"
