implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1200,1200,3600,1,55.087894,1.000000,1.000000,55.087894,0,"ok","./bin/mm_serial 1200 1200 3600","Time: 55.087894 seconds"
"Implementation 2 (MM-1D)",1200,1200,3600,1,10.344600,1.000000,5.325280,10.344600,0,"ok","mpirun -np 1 ./bin/mm_1d 1200 1200 3600","Local Matrix Multiplication Compute Time: 10.2689 seconds Total Runtime: 10.3446 seconds"
"Implementation 3 (MM-2D)",1200,1200,3600,1,40.288878,1.000000,1.367323,40.288878,0,"ok","mpirun -np 1 ./bin/mm_2d 1200 1200 3600","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1200x1200), B(1200x3600), C(1200x3600) Parallel Time: 40.288878 seconds"
"Implementation 1 (Serial)",1200,1200,3600,4,55.087894,1.000000,1.000000,55.087894,0,"ok","./bin/mm_serial 1200 1200 3600","Time: 55.087894 seconds"
"Implementation 2 (MM-1D)",1200,1200,3600,4,2.842830,3.638839,19.377836,11.371320,0,"ok","mpirun -np 4 ./bin/mm_1d 1200 1200 3600","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 2.74726 seconds Total Runtime: 2.84283 seconds"
"Implementation 3 (MM-2D)",1200,1200,3600,4,1.708389,23.582965,32.245521,6.833556,0,"ok","mpirun -np 4 ./bin/mm_2d 1200 1200 3600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1200x1200), B(1200x3600), C(1200x3600) Parallel Time: 1.708389 seconds"
"Implementation 1 (Serial)",1200,1200,3600,9,55.087894,1.000000,1.000000,55.087894,0,"ok","./bin/mm_serial 1200 1200 3600","Time: 55.087894 seconds"
"Implementation 2 (MM-1D)",1200,1200,3600,9,1.522760,6.793323,36.176347,13.704840,0,"ok","mpirun -np 9 ./bin/mm_1d 1200 1200 3600","Local Matrix Multiplication Compute Time: 1.3599 seconds Total Runtime: 1.52276 seconds"
"Implementation 3 (MM-2D)",1200,1200,3600,9,30.975877,1.300653,1.778413,278.782893,0,"ok","mpirun -np 9 ./bin/mm_2d 1200 1200 3600","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1200x1200), B(1200x3600), C(1200x3600) Parallel Time: 30.975877 seconds"
"Implementation 1 (Serial)",1200,1200,3600,16,55.087894,1.000000,1.000000,55.087894,0,"ok","./bin/mm_serial 1200 1200 3600","Time: 55.087894 seconds"
"Implementation 2 (MM-1D)",1200,1200,3600,16,1.043130,9.916885,52.810190,16.690080,0,"ok","mpirun -np 16 ./bin/mm_1d 1200 1200 3600","Local Matrix Multiplication Compute Time: 0.803878 seconds Total Runtime: 1.04313 seconds"
"Implementation 3 (MM-2D)",1200,1200,3600,16,0.590420,68.237658,93.302893,9.446720,0,"ok","mpirun -np 16 ./bin/mm_2d 1200 1200 3600","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1200x1200), B(1200x3600), C(1200x3600) Parallel Time: 0.590420 seconds"
"Implementation 1 (Serial)",1200,1200,3600,25,55.087894,1.000000,1.000000,55.087894,0,"ok","./bin/mm_serial 1200 1200 3600","Time: 55.087894 seconds"
"Implementation 2 (MM-1D)",1200,1200,3600,25,1.316790,7.855922,41.834988,32.919750,0,"ok","mpirun -np 25 ./bin/mm_1d 1200 1200 3600","Local Matrix Multiplication Compute Time: 0.864813 seconds Total Runtime: 1.31679 seconds"
"Implementation 3 (MM-2D)",1200,1200,3600,25,0.743818,54.164968,74.060985,18.595450,0,"ok","mpirun -np 25 ./bin/mm_2d 1200 1200 3600","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1200x1200), B(1200x3600), C(1200x3600) Parallel Time: 0.743818 seconds"
