implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1200,3000,600,1,3.389611,1.000000,1.000000,3.389611,0,"ok","./bin/mm_serial 1200 3000 600","Time: 3.389611 seconds"
"Implementation 2 (MM-1D)",1200,3000,600,1,2.666620,1.000000,1.271126,2.666620,0,"ok","mpirun -np 1 ./bin/mm_1d 1200 3000 600","Local Matrix Multiplication Compute Time: 2.62031 seconds Total Runtime: 2.66662 seconds"
"Implementation 3 (MM-2D)",1200,3000,600,1,2.784248,1.000000,1.217424,2.784248,0,"ok","mpirun -np 1 ./bin/mm_2d 1200 3000 600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1200x3000), B(3000x600), C(1200x600) Parallel Time: 2.784248 seconds"
"Implementation 1 (Serial)",1200,3000,600,4,3.389611,1.000000,1.000000,3.389611,0,"ok","./bin/mm_serial 1200 3000 600","Time: 3.389611 seconds"
"Implementation 2 (MM-1D)",1200,3000,600,4,1.228510,2.170613,2.759124,4.914040,0,"ok","mpirun -np 4 ./bin/mm_1d 1200 3000 600","Local Matrix Multiplication Compute Time: 1.1729 seconds Total Runtime: 1.22851 seconds"
"Implementation 3 (MM-2D)",1200,3000,600,4,0.677047,4.112341,5.006463,2.708188,0,"ok","mpirun -np 4 ./bin/mm_2d 1200 3000 600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1200x3000), B(3000x600), C(1200x600) Parallel Time: 0.677047 seconds"
"Implementation 1 (Serial)",1200,3000,600,9,3.389611,1.000000,1.000000,3.389611,0,"ok","./bin/mm_serial 1200 3000 600","Time: 3.389611 seconds"
"Implementation 2 (MM-1D)",1200,3000,600,9,0.700879,3.804680,4.836229,6.307911,0,"ok","mpirun -np 9 ./bin/mm_1d 1200 3000 600","Local Matrix Multiplication Compute Time: 0.615029 seconds Total Runtime: 0.700879 seconds"
"Implementation 3 (MM-2D)",1200,3000,600,9,0.374788,7.428861,9.044076,3.373092,0,"ok","mpirun -np 9 ./bin/mm_2d 1200 3000 600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1200x3000), B(3000x600), C(1200x600) Parallel Time: 0.374788 seconds"
"Implementation 1 (Serial)",1200,3000,600,16,3.389611,1.000000,1.000000,3.389611,0,"ok","./bin/mm_serial 1200 3000 600","Time: 3.389611 seconds"
"Implementation 2 (MM-1D)",1200,3000,600,16,0.494911,5.388080,6.848930,7.918576,0,"ok","mpirun -np 16 ./bin/mm_1d 1200 3000 600","Local Matrix Multiplication Compute Time: 0.371925 seconds Total Runtime: 0.494911 seconds"
"Implementation 3 (MM-2D)",1200,3000,600,16,0.238158,11.690760,14.232614,3.810528,0,"ok","mpirun -np 16 ./bin/mm_2d 1200 3000 600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1200x3000), B(3000x600), C(1200x600) Parallel Time: 0.238158 seconds"
"Implementation 1 (Serial)",1200,3000,600,25,3.389611,1.000000,1.000000,3.389611,0,"ok","./bin/mm_serial 1200 3000 600","Time: 3.389611 seconds"
"Implementation 2 (MM-1D)",1200,3000,600,25,0.642713,4.149006,5.273911,16.067825,0,"ok","mpirun -np 25 ./bin/mm_1d 1200 3000 600","Local Matrix Multiplication Compute Time: 0.378532 seconds Total Runtime: 0.642713 seconds"
"Implementation 3 (MM-2D)",1200,3000,600,25,0.293524,9.485589,11.547986,7.338100,0,"ok","mpirun -np 25 ./bin/mm_2d 1200 3000 600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1200x3000), B(3000x600), C(1200x600) Parallel Time: 0.293524 seconds"
