implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1800,1200,1200,1,3.307177,1.000000,1.000000,3.307177,0,"ok","./bin/mm_serial 1800 1200 1200","Time: 3.307177 seconds"
"Implementation 2 (MM-1D)",1800,1200,1200,1,3.031660,1.000000,1.090880,3.031660,0,"ok","mpirun -np 1 ./bin/mm_1d 1800 1200 1200","Local Matrix Multiplication Compute Time: 2.98715 seconds Total Runtime: 3.03166 seconds"
"Implementation 3 (MM-2D)",1800,1200,1200,1,3.016104,1.000000,1.096506,3.016104,0,"ok","mpirun -np 1 ./bin/mm_2d 1800 1200 1200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1800x1200), B(1200x1200), C(1800x1200) Parallel Time: 3.016104 seconds"
"Implementation 1 (Serial)",1800,1200,1200,4,3.307177,1.000000,1.000000,3.307177,0,"ok","./bin/mm_serial 1800 1200 1200","Time: 3.307177 seconds"
"Implementation 2 (MM-1D)",1800,1200,1200,4,1.191210,2.545026,2.776317,4.764840,0,"ok","mpirun -np 4 ./bin/mm_1d 1800 1200 1200","Local Matrix Multiplication Compute Time: 1.13688 seconds Total Runtime: 1.19121 seconds"
"Implementation 3 (MM-2D)",1800,1200,1200,4,0.824292,3.659024,4.012143,3.297168,0,"ok","mpirun -np 4 ./bin/mm_2d 1800 1200 1200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1800x1200), B(1200x1200), C(1800x1200) Parallel Time: 0.824292 seconds"
"Implementation 1 (Serial)",1800,1200,1200,9,3.307177,1.000000,1.000000,3.307177,0,"ok","./bin/mm_serial 1800 1200 1200","Time: 3.307177 seconds"
"Implementation 2 (MM-1D)",1800,1200,1200,9,0.807552,3.754136,4.095312,7.267968,0,"ok","mpirun -np 9 ./bin/mm_1d 1800 1200 1200","Local Matrix Multiplication Compute Time: 0.736342 seconds Total Runtime: 0.807552 seconds"
"Implementation 3 (MM-2D)",1800,1200,1200,9,0.432057,6.980801,7.654492,3.888513,0,"ok","mpirun -np 9 ./bin/mm_2d 1800 1200 1200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1800x1200), B(1200x1200), C(1800x1200) Parallel Time: 0.432057 seconds"
"Implementation 1 (Serial)",1800,1200,1200,16,3.307177,1.000000,1.000000,3.307177,0,"ok","./bin/mm_serial 1800 1200 1200","Time: 3.307177 seconds"
"Implementation 2 (MM-1D)",1800,1200,1200,16,0.525448,5.769667,6.294014,8.407168,0,"ok","mpirun -np 16 ./bin/mm_1d 1800 1200 1200","Local Matrix Multiplication Compute Time: 0.428511 seconds Total Runtime: 0.525448 seconds"
"Implementation 3 (MM-2D)",1800,1200,1200,16,0.257098,11.731340,12.863488,4.113568,0,"ok","mpirun -np 16 ./bin/mm_2d 1800 1200 1200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1800x1200), B(1200x1200), C(1800x1200) Parallel Time: 0.257098 seconds"
"Implementation 1 (Serial)",1800,1200,1200,25,3.307177,1.000000,1.000000,3.307177,0,"ok","./bin/mm_serial 1800 1200 1200","Time: 3.307177 seconds"
"Implementation 2 (MM-1D)",1800,1200,1200,25,0.666756,4.546881,4.960101,16.668900,0,"ok","mpirun -np 25 ./bin/mm_1d 1800 1200 1200","Local Matrix Multiplication Compute Time: 0.495376 seconds Total Runtime: 0.666756 seconds"
"Implementation 3 (MM-2D)",1800,1200,1200,25,0.324633,9.290811,10.187433,8.115825,0,"ok","mpirun -np 25 ./bin/mm_2d 1800 1200 1200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1800x1200), B(1200x1200), C(1800x1200) Parallel Time: 0.324633 seconds"
