implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,1200,3600,1,26.816058,1.000000,1.000000,26.816058,0,"ok","./bin/mm_serial 3000 1200 3600","Time: 26.816058 seconds"
"Implementation 2 (MM-1D)",3000,1200,3600,1,25.714700,1.000000,1.042830,25.714700,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 1200 3600","Local Matrix Multiplication Compute Time: 25.5714 seconds Total Runtime: 25.7147 seconds"
"Implementation 3 (MM-2D)",3000,1200,3600,1,25.530783,1.000000,1.050342,25.530783,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 1200 3600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x1200), B(1200x3600), C(3000x3600) Parallel Time: 25.530783 seconds"
"Implementation 1 (Serial)",3000,1200,3600,4,26.816058,1.000000,1.000000,26.816058,0,"ok","./bin/mm_serial 3000 1200 3600","Time: 26.816058 seconds"
"Implementation 2 (MM-1D)",3000,1200,3600,4,7.021450,3.662306,3.819162,28.085800,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 1200 3600","Local Matrix Multiplication Compute Time: 6.86721 seconds Total Runtime: 7.02145 seconds"
"Implementation 3 (MM-2D)",3000,1200,3600,4,4.033513,6.329664,6.648313,16.134052,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 1200 3600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x1200), B(1200x3600), C(3000x3600) Parallel Time: 4.033513 seconds"
"Implementation 1 (Serial)",3000,1200,3600,9,26.816058,1.000000,1.000000,26.816058,0,"ok","./bin/mm_serial 3000 1200 3600","Time: 26.816058 seconds"
"Implementation 2 (MM-1D)",3000,1200,3600,9,3.528610,7.287487,7.599609,31.757490,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 1200 3600","Local Matrix Multiplication Compute Time: 3.32379 seconds Total Runtime: 3.52861 seconds"
"Implementation 3 (MM-2D)",3000,1200,3600,9,2.381017,10.722638,11.262439,21.429153,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 1200 3600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x1200), B(1200x3600), C(3000x3600) Parallel Time: 2.381017 seconds"
"Implementation 1 (Serial)",3000,1200,3600,16,26.816058,1.000000,1.000000,26.816058,0,"ok","./bin/mm_serial 3000 1200 3600","Time: 26.816058 seconds"
"Implementation 2 (MM-1D)",3000,1200,3600,16,2.305820,11.152085,11.629727,36.893120,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 1200 3600","Local Matrix Multiplication Compute Time: 2.02506 seconds Total Runtime: 2.30582 seconds"
"Implementation 3 (MM-2D)",3000,1200,3600,16,1.428583,17.871403,18.771089,22.857328,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 1200 3600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x1200), B(1200x3600), C(3000x3600) Parallel Time: 1.428583 seconds"
"Implementation 1 (Serial)",3000,1200,3600,25,26.816058,1.000000,1.000000,26.816058,0,"ok","./bin/mm_serial 3000 1200 3600","Time: 26.816058 seconds"
"Implementation 2 (MM-1D)",3000,1200,3600,25,2.828920,9.089935,9.479256,70.723000,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 1200 3600","Local Matrix Multiplication Compute Time: 2.24764 seconds Total Runtime: 2.82892 seconds"
"Implementation 3 (MM-2D)",3000,1200,3600,25,1.547589,16.497134,17.327635,38.689725,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 1200 3600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x1200), B(1200x3600), C(3000x3600) Parallel Time: 1.547589 seconds"
