implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,3600,1200,1,40.263189,1.000000,1.000000,40.263189,0,"ok","./bin/mm_serial 3000 3600 1200","Time: 40.263189 seconds"
"Implementation 2 (MM-1D)",3000,3600,1200,1,40.289500,1.000000,0.999347,40.289500,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 3600 1200","Local Matrix Multiplication Compute Time: 40.1532 seconds Total Runtime: 40.2895 seconds"
"Implementation 3 (MM-2D)",3000,3600,1200,1,40.339745,1.000000,0.998102,40.339745,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 3600 1200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x3600), B(3600x1200), C(3000x1200) Parallel Time: 40.339745 seconds"
"Implementation 1 (Serial)",3000,3600,1200,4,40.263189,1.000000,1.000000,40.263189,0,"ok","./bin/mm_serial 3000 3600 1200","Time: 40.263189 seconds"
"Implementation 2 (MM-1D)",3000,3600,1200,4,10.662100,3.778758,3.776291,42.648400,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 3600 1200","Local Matrix Multiplication Compute Time: 10.516 seconds Total Runtime: 10.6621 seconds"
"Implementation 3 (MM-2D)",3000,3600,1200,4,4.226282,9.544972,9.526858,16.905128,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 3600 1200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x3600), B(3600x1200), C(3000x1200) Parallel Time: 4.226282 seconds"
"Implementation 1 (Serial)",3000,3600,1200,9,40.263189,1.000000,1.000000,40.263189,0,"ok","./bin/mm_serial 3000 3600 1200","Time: 40.263189 seconds"
"Implementation 2 (MM-1D)",3000,3600,1200,9,5.390430,7.474265,7.469384,48.513870,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 3600 1200","Local Matrix Multiplication Compute Time: 5.13679 seconds Total Runtime: 5.39043 seconds"
"Implementation 3 (MM-2D)",3000,3600,1200,9,2.499091,16.141767,16.111134,22.491819,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 3600 1200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x3600), B(3600x1200), C(3000x1200) Parallel Time: 2.499091 seconds"
"Implementation 1 (Serial)",3000,3600,1200,16,40.263189,1.000000,1.000000,40.263189,0,"ok","./bin/mm_serial 3000 3600 1200","Time: 40.263189 seconds"
"Implementation 2 (MM-1D)",3000,3600,1200,16,3.387820,11.892456,11.884690,54.205120,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 3600 1200","Local Matrix Multiplication Compute Time: 3.10944 seconds Total Runtime: 3.38782 seconds"
"Implementation 3 (MM-2D)",3000,3600,1200,16,1.599308,25.223250,25.175381,25.588928,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 3600 1200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x3600), B(3600x1200), C(3000x1200) Parallel Time: 1.599308 seconds"
"Implementation 1 (Serial)",3000,3600,1200,25,40.263189,1.000000,1.000000,40.263189,0,"ok","./bin/mm_serial 3000 3600 1200","Time: 40.263189 seconds"
"Implementation 2 (MM-1D)",3000,3600,1200,25,3.816390,10.556966,10.550072,95.409750,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 3600 1200","Local Matrix Multiplication Compute Time: 2.48313 seconds Total Runtime: 3.81639 seconds"
"Implementation 3 (MM-2D)",3000,3600,1200,25,1.778902,22.676766,22.633731,44.472550,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 3600 1200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x3600), B(3600x1200), C(3000x1200) Parallel Time: 1.778902 seconds"
