implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",600,2400,3600,1,16.508587,1.000000,1.000000,16.508587,0,"ok","./bin/mm_serial 600 2400 3600","Time: 16.508587 seconds"
"Implementation 2 (MM-1D)",600,2400,3600,1,16.472200,1.000000,1.002209,16.472200,0,"ok","mpirun -np 1 ./bin/mm_1d 600 2400 3600","Local Matrix Multiplication Compute Time: 16.3906 seconds Total Runtime: 16.4722 seconds"
"Implementation 3 (MM-2D)",600,2400,3600,1,16.246678,1.000000,1.016121,16.246678,0,"ok","mpirun -np 1 ./bin/mm_2d 600 2400 3600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(600x2400), B(2400x3600), C(600x3600) Parallel Time: 16.246678 seconds"
"Implementation 1 (Serial)",600,2400,3600,4,16.508587,1.000000,1.000000,16.508587,0,"ok","./bin/mm_serial 600 2400 3600","Time: 16.508587 seconds"
"Implementation 2 (MM-1D)",600,2400,3600,4,4.441540,3.708669,3.716861,17.766160,0,"ok","mpirun -np 4 ./bin/mm_1d 600 2400 3600","Local Matrix Multiplication Compute Time: 4.30671 seconds Total Runtime: 4.44154 seconds"
"Implementation 3 (MM-2D)",600,2400,3600,4,2.882709,5.635906,5.726762,11.530836,0,"ok","mpirun -np 4 ./bin/mm_2d 600 2400 3600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(600x2400), B(2400x3600), C(600x3600) Parallel Time: 2.882709 seconds"
"Implementation 1 (Serial)",600,2400,3600,9,16.508587,1.000000,1.000000,16.508587,0,"ok","./bin/mm_serial 600 2400 3600","Time: 16.508587 seconds"
"Implementation 2 (MM-1D)",600,2400,3600,9,2.314180,7.117942,7.133666,20.827620,0,"ok","mpirun -np 9 ./bin/mm_1d 600 2400 3600","Local Matrix Multiplication Compute Time: 2.06506 seconds Total Runtime: 2.31418 seconds"
"Implementation 3 (MM-2D)",600,2400,3600,9,1.514371,10.728334,10.901283,13.629339,0,"ok","mpirun -np 9 ./bin/mm_2d 600 2400 3600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(600x2400), B(2400x3600), C(600x3600) Parallel Time: 1.514371 seconds"
"Implementation 1 (Serial)",600,2400,3600,16,16.508587,1.000000,1.000000,16.508587,0,"ok","./bin/mm_serial 600 2400 3600","Time: 16.508587 seconds"
"Implementation 2 (MM-1D)",600,2400,3600,16,1.640870,10.038699,10.060874,26.253920,0,"ok","mpirun -np 16 ./bin/mm_1d 600 2400 3600","Local Matrix Multiplication Compute Time: 1.24449 seconds Total Runtime: 1.64087 seconds"
"Implementation 3 (MM-2D)",600,2400,3600,16,0.905075,17.950643,18.240021,14.481200,0,"ok","mpirun -np 16 ./bin/mm_2d 600 2400 3600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(600x2400), B(2400x3600), C(600x3600) Parallel Time: 0.905075 seconds"
"Implementation 1 (Serial)",600,2400,3600,25,16.508587,1.000000,1.000000,16.508587,0,"ok","./bin/mm_serial 600 2400 3600","Time: 16.508587 seconds"
"Implementation 2 (MM-1D)",600,2400,3600,25,1.907000,8.637756,8.656836,47.675000,0,"ok","mpirun -np 25 ./bin/mm_1d 600 2400 3600","Local Matrix Multiplication Compute Time: 1.17461 seconds Total Runtime: 1.907 seconds"
"Implementation 3 (MM-2D)",600,2400,3600,25,0.975872,16.648370,16.916754,24.396800,0,"ok","mpirun -np 25 ./bin/mm_2d 600 2400 3600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(600x2400), B(2400x3600), C(600x3600) Parallel Time: 0.975872 seconds"
