implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",4200,3000,4200,1,118.609819,1.000000,1.000000,118.609819,0,"ok","./bin/mm_serial 4200 3000 4200","Time: 118.609819 seconds"
"Implementation 2 (MM-1D)",4200,3000,4200,1,110.681000,1.000000,1.071637,110.681000,0,"ok","mpirun -np 1 ./bin/mm_1d 4200 3000 4200","Local Matrix Multiplication Compute Time: 110.374 seconds Total Runtime: 110.681 seconds"
"Implementation 3 (MM-2D)",4200,3000,4200,1,110.530845,1.000000,1.073092,110.530845,0,"ok","mpirun -np 1 ./bin/mm_2d 4200 3000 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(4200x3000), B(3000x4200), C(4200x4200) Parallel Time: 110.530845 seconds"
"Implementation 1 (Serial)",4200,3000,4200,4,118.609819,1.000000,1.000000,118.609819,0,"ok","./bin/mm_serial 4200 3000 4200","Time: 118.609819 seconds"
"Implementation 2 (MM-1D)",4200,3000,4200,4,29.569900,3.743029,4.011167,118.279600,0,"ok","mpirun -np 4 ./bin/mm_1d 4200 3000 4200","Local Matrix Multiplication Compute Time: 29.2202 seconds Total Runtime: 29.5699 seconds"
"Implementation 3 (MM-2D)",4200,3000,4200,4,30.931471,3.573411,3.834600,123.725884,0,"ok","mpirun -np 4 ./bin/mm_2d 4200 3000 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(4200x3000), B(3000x4200), C(4200x4200) Parallel Time: 30.931471 seconds"
"Implementation 1 (Serial)",4200,3000,4200,9,118.609819,1.000000,1.000000,118.609819,0,"ok","./bin/mm_serial 4200 3000 4200","Time: 118.609819 seconds"
"Implementation 2 (MM-1D)",4200,3000,4200,9,15.015500,7.371117,7.899159,135.139500,0,"ok","mpirun -np 9 ./bin/mm_1d 4200 3000 4200","Local Matrix Multiplication Compute Time: 14.5165 seconds Total Runtime: 15.0155 seconds"
"Implementation 3 (MM-2D)",4200,3000,4200,9,14.778642,7.479093,8.025759,133.007778,0,"ok","mpirun -np 9 ./bin/mm_2d 4200 3000 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(4200x3000), B(3000x4200), C(4200x4200) Parallel Time: 14.778642 seconds"
"Implementation 1 (Serial)",4200,3000,4200,16,118.609819,1.000000,1.000000,118.609819,0,"ok","./bin/mm_serial 4200 3000 4200","Time: 118.609819 seconds"
"Implementation 2 (MM-1D)",4200,3000,4200,16,10.073700,10.987125,11.774206,161.179200,0,"ok","mpirun -np 16 ./bin/mm_1d 4200 3000 4200","Local Matrix Multiplication Compute Time: 9.34041 seconds Total Runtime: 10.0737 seconds"
"Implementation 3 (MM-2D)",4200,3000,4200,16,9.961489,11.095816,11.906836,159.383824,0,"ok","mpirun -np 16 ./bin/mm_2d 4200 3000 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(4200x3000), B(3000x4200), C(4200x4200) Parallel Time: 9.961489 seconds"
"Implementation 1 (Serial)",4200,3000,4200,25,118.609819,1.000000,1.000000,118.609819,0,"ok","./bin/mm_serial 4200 3000 4200","Time: 118.609819 seconds"
"Implementation 2 (MM-1D)",4200,3000,4200,25,14.234600,7.775491,8.332501,355.865000,0,"ok","mpirun -np 25 ./bin/mm_1d 4200 3000 4200","Local Matrix Multiplication Compute Time: 12.988 seconds Total Runtime: 14.2346 seconds"
"Implementation 3 (MM-2D)",4200,3000,4200,25,9.389969,11.771162,12.631545,234.749225,0,"ok","mpirun -np 25 ./bin/mm_2d 4200 3000 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(4200x3000), B(3000x4200), C(4200x4200) Parallel Time: 9.389969 seconds"
