implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",600,1800,1800,1,3.865806,1.000000,1.000000,3.865806,0,"ok","./bin/mm_serial 600 1800 1800","Time: 3.865806 seconds"
"Implementation 2 (MM-1D)",600,1800,1800,1,3.717020,1.000000,1.040028,3.717020,0,"ok","mpirun -np 1 ./bin/mm_1d 600 1800 1800","Local Matrix Multiplication Compute Time: 3.67721 seconds Total Runtime: 3.71702 seconds"
"Implementation 3 (MM-2D)",600,1800,1800,1,3.745443,1.000000,1.032136,3.745443,0,"ok","mpirun -np 1 ./bin/mm_2d 600 1800 1800","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(600x1800), B(1800x1800), C(600x1800) Parallel Time: 3.745443 seconds"
"Implementation 1 (Serial)",600,1800,1800,4,3.865806,1.000000,1.000000,3.865806,0,"ok","./bin/mm_serial 600 1800 1800","Time: 3.865806 seconds"
"Implementation 2 (MM-1D)",600,1800,1800,4,1.162650,3.197024,3.324995,4.650600,0,"ok","mpirun -np 4 ./bin/mm_1d 600 1800 1800","Local Matrix Multiplication Compute Time: 1.10112 seconds Total Runtime: 1.16265 seconds"
"Implementation 3 (MM-2D)",600,1800,1800,4,0.600846,6.233616,6.433938,2.403384,0,"ok","mpirun -np 4 ./bin/mm_2d 600 1800 1800","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(600x1800), B(1800x1800), C(600x1800) Parallel Time: 0.600846 seconds"
"Implementation 1 (Serial)",600,1800,1800,9,3.865806,1.000000,1.000000,3.865806,0,"ok","./bin/mm_serial 600 1800 1800","Time: 3.865806 seconds"
"Implementation 2 (MM-1D)",600,1800,1800,9,0.628219,5.916758,6.153596,5.653971,0,"ok","mpirun -np 9 ./bin/mm_1d 600 1800 1800","Local Matrix Multiplication Compute Time: 0.529144 seconds Total Runtime: 0.628219 seconds"
"Implementation 3 (MM-2D)",600,1800,1800,9,0.346762,10.801192,11.148298,3.120858,0,"ok","mpirun -np 9 ./bin/mm_2d 600 1800 1800","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(600x1800), B(1800x1800), C(600x1800) Parallel Time: 0.346762 seconds"
"Implementation 1 (Serial)",600,1800,1800,16,3.865806,1.000000,1.000000,3.865806,0,"ok","./bin/mm_serial 600 1800 1800","Time: 3.865806 seconds"
"Implementation 2 (MM-1D)",600,1800,1800,16,0.473624,7.848040,8.162184,7.577984,0,"ok","mpirun -np 16 ./bin/mm_1d 600 1800 1800","Local Matrix Multiplication Compute Time: 0.318372 seconds Total Runtime: 0.473624 seconds"
"Implementation 3 (MM-2D)",600,1800,1800,16,0.223719,16.741730,17.279739,3.579504,0,"ok","mpirun -np 16 ./bin/mm_2d 600 1800 1800","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(600x1800), B(1800x1800), C(600x1800) Parallel Time: 0.223719 seconds"
"Implementation 1 (Serial)",600,1800,1800,25,3.865806,1.000000,1.000000,3.865806,0,"ok","./bin/mm_serial 600 1800 1800","Time: 3.865806 seconds"
"Implementation 2 (MM-1D)",600,1800,1800,25,0.614410,6.049739,6.291900,15.360250,0,"ok","mpirun -np 25 ./bin/mm_1d 600 1800 1800","Local Matrix Multiplication Compute Time: 0.286331 seconds Total Runtime: 0.61441 seconds"
"Implementation 3 (MM-2D)",600,1800,1800,25,0.286509,13.072689,13.492791,7.162725,0,"ok","mpirun -np 25 ./bin/mm_2d 600 1800 1800","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(600x1800), B(1800x1800), C(600x1800) Parallel Time: 0.286509 seconds"
