implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",2400,1200,1200,1,4.587504,1.000000,1.000000,4.587504,0,"ok","./bin/mm_serial 2400 1200 1200","Time: 4.587504 seconds"
"Implementation 2 (MM-1D)",2400,1200,1200,1,4.000500,1.000000,1.146733,4.000500,0,"ok","mpirun -np 1 ./bin/mm_1d 2400 1200 1200","Local Matrix Multiplication Compute Time: 3.94244 seconds Total Runtime: 4.0005 seconds"
"Implementation 3 (MM-2D)",2400,1200,1200,1,3.969026,1.000000,1.155826,3.969026,0,"ok","mpirun -np 1 ./bin/mm_2d 2400 1200 1200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(2400x1200), B(1200x1200), C(2400x1200) Parallel Time: 3.969026 seconds"
"Implementation 1 (Serial)",2400,1200,1200,4,4.587504,1.000000,1.000000,4.587504,0,"ok","./bin/mm_serial 2400 1200 1200","Time: 4.587504 seconds"
"Implementation 2 (MM-1D)",2400,1200,1200,4,1.538850,2.599669,2.981125,6.155400,0,"ok","mpirun -np 4 ./bin/mm_1d 2400 1200 1200","Local Matrix Multiplication Compute Time: 1.47772 seconds Total Runtime: 1.53885 seconds"
"Implementation 3 (MM-2D)",2400,1200,1200,4,1.079371,3.677166,4.250164,4.317484,0,"ok","mpirun -np 4 ./bin/mm_2d 2400 1200 1200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(2400x1200), B(1200x1200), C(2400x1200) Parallel Time: 1.079371 seconds"
"Implementation 1 (Serial)",2400,1200,1200,9,4.587504,1.000000,1.000000,4.587504,0,"ok","./bin/mm_serial 2400 1200 1200","Time: 4.587504 seconds"
"Implementation 2 (MM-1D)",2400,1200,1200,9,1.065840,3.753378,4.304121,9.592560,0,"ok","mpirun -np 9 ./bin/mm_1d 2400 1200 1200","Local Matrix Multiplication Compute Time: 0.97384 seconds Total Runtime: 1.06584 seconds"
"Implementation 3 (MM-2D)",2400,1200,1200,9,0.587703,6.753455,7.805820,5.289327,0,"ok","mpirun -np 9 ./bin/mm_2d 2400 1200 1200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(2400x1200), B(1200x1200), C(2400x1200) Parallel Time: 0.587703 seconds"
"Implementation 1 (Serial)",2400,1200,1200,16,4.587504,1.000000,1.000000,4.587504,0,"ok","./bin/mm_serial 2400 1200 1200","Time: 4.587504 seconds"
"Implementation 2 (MM-1D)",2400,1200,1200,16,0.680307,5.880433,6.743285,10.884912,0,"ok","mpirun -np 16 ./bin/mm_1d 2400 1200 1200","Local Matrix Multiplication Compute Time: 0.572218 seconds Total Runtime: 0.680307 seconds"
"Implementation 3 (MM-2D)",2400,1200,1200,16,0.365897,10.847386,12.537692,5.854352,0,"ok","mpirun -np 16 ./bin/mm_2d 2400 1200 1200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(2400x1200), B(1200x1200), C(2400x1200) Parallel Time: 0.365897 seconds"
"Implementation 1 (Serial)",2400,1200,1200,25,4.587504,1.000000,1.000000,4.587504,0,"ok","./bin/mm_serial 2400 1200 1200","Time: 4.587504 seconds"
"Implementation 2 (MM-1D)",2400,1200,1200,25,0.826175,4.842194,5.552703,20.654375,0,"ok","mpirun -np 25 ./bin/mm_1d 2400 1200 1200","Local Matrix Multiplication Compute Time: 0.570944 seconds Total Runtime: 0.826175 seconds"
"Implementation 3 (MM-2D)",2400,1200,1200,25,0.424768,9.343985,10.800023,10.619200,0,"ok","mpirun -np 25 ./bin/mm_2d 2400 1200 1200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(2400x1200), B(1200x1200), C(2400x1200) Parallel Time: 0.424768 seconds"
