implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",24,24,18,1,0.000198,1.000000,0.000198,0,"ok","./bin/mm_serial 24 24 18","Time: 0.000198 seconds"
"Implementation 2 (MM-1D)",24,24,18,1,0.000147,1.342673,0.000147,0,"ok","mpirun -np 1 ./bin/mm_1d 24 24 18","Local Matrix Multiplication Compute Time: 9.82909e-05 seconds Total Runtime: 0.000147467 seconds"
"Implementation 3 (MM-2D)",24,24,18,1,0.000144,1.375000,0.000144,0,"ok","mpirun -np 1 ./bin/mm_2d 24 24 18","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(24x24), B(24x18), C(24x18) Parallel Time: 0.000144 seconds"
"Implementation 1 (Serial)",24,24,18,4,0.000128,1.000000,0.000128,0,"ok","./bin/mm_serial 24 24 18","Time: 0.000128 seconds"
"Implementation 2 (MM-1D)",24,24,18,4,0.000246,0.520348,0.000984,0,"ok","mpirun -np 4 ./bin/mm_1d 24 24 18","Local Matrix Multiplication Compute Time: 2.58386e-05 seconds Total Runtime: 0.000245989 seconds"
"Implementation 3 (MM-2D)",24,24,18,4,0.000267,0.479401,0.001068,0,"ok","mpirun -np 4 ./bin/mm_2d 24 24 18","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(24x24), B(24x18), C(24x18) Parallel Time: 0.000267 seconds"
