implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",4200,1200,1800,1,43.295387,1.000000,1.000000,43.295387,0,"ok","./bin/mm_serial 4200 1200 1800","Time: 43.295387 seconds"
"Implementation 2 (MM-1D)",4200,1200,1800,1,10.614400,1.000000,4.078929,10.614400,0,"ok","mpirun -np 1 ./bin/mm_1d 4200 1200 1800","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 10.5 seconds Total Runtime: 10.6144 seconds"
"Implementation 3 (MM-2D)",4200,1200,1800,1,10.690370,1.000000,4.049943,10.690370,0,"ok","mpirun -np 1 ./bin/mm_2d 4200 1200 1800","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(4200x1200), B(1200x1800), C(4200x1800) Parallel Time: 10.690370 seconds"
"Implementation 1 (Serial)",4200,1200,1800,4,43.295387,1.000000,1.000000,43.295387,0,"ok","./bin/mm_serial 4200 1200 1800","Time: 43.295387 seconds"
"Implementation 2 (MM-1D)",4200,1200,1800,4,5.386850,1.970428,8.037236,21.547400,0,"ok","mpirun -np 4 ./bin/mm_1d 4200 1200 1800","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 5.27302 seconds Total Runtime: 5.38685 seconds"
"Implementation 3 (MM-2D)",4200,1200,1800,4,2.720946,3.928917,15.911888,10.883784,0,"ok","mpirun -np 4 ./bin/mm_2d 4200 1200 1800","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(4200x1200), B(1200x1800), C(4200x1800) Parallel Time: 2.720946 seconds"
"Implementation 1 (Serial)",4200,1200,1800,9,43.295387,1.000000,1.000000,43.295387,0,"ok","./bin/mm_serial 4200 1200 1800","Time: 43.295387 seconds"
"Implementation 2 (MM-1D)",4200,1200,1800,9,2.667790,3.978724,16.228934,24.010110,0,"ok","mpirun -np 9 ./bin/mm_1d 4200 1200 1800","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 2.52132 seconds Total Runtime: 2.66779 seconds"
"Implementation 3 (MM-2D)",4200,1200,1800,9,1.397177,7.651407,30.987761,12.574593,0,"ok","mpirun -np 9 ./bin/mm_2d 4200 1200 1800","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(4200x1200), B(1200x1800), C(4200x1800) Parallel Time: 1.397177 seconds"
"Implementation 1 (Serial)",4200,1200,1800,16,43.295387,1.000000,1.000000,43.295387,0,"ok","./bin/mm_serial 4200 1200 1800","Time: 43.295387 seconds"
"Implementation 2 (MM-1D)",4200,1200,1800,16,1.674440,6.339075,25.856637,26.791040,0,"ok","mpirun -np 16 ./bin/mm_1d 4200 1200 1800","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 1.48209 seconds Total Runtime: 1.67444 seconds"
"Implementation 3 (MM-2D)",4200,1200,1800,16,0.829601,12.886159,52.188205,13.273616,0,"ok","mpirun -np 16 ./bin/mm_2d 4200 1200 1800","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(4200x1200), B(1200x1800), C(4200x1800) Parallel Time: 0.829601 seconds"
"Implementation 1 (Serial)",4200,1200,1800,25,43.295387,1.000000,1.000000,43.295387,0,"ok","./bin/mm_serial 4200 1200 1800","Time: 43.295387 seconds"
"Implementation 2 (MM-1D)",4200,1200,1800,25,1.871810,5.670661,23.130225,46.795250,0,"ok","mpirun -np 25 ./bin/mm_1d 4200 1200 1800","mpirun: Forwarding signal 20 to job mpirun: Forwarding signal 18 to job Local Matrix Multiplication Compute Time: 1.53769 seconds Total Runtime: 1.87181 seconds"
"Implementation 3 (MM-2D)",4200,1200,1800,25,0.909118,11.759057,47.623507,22.727950,0,"ok","mpirun -np 25 ./bin/mm_2d 4200 1200 1800","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(4200x1200), B(1200x1800), C(4200x1800) Parallel Time: 0.909118 seconds"
