implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,3600,1800,1,48.799671,1.000000,1.000000,48.799671,0,"ok","./bin/mm_serial 3000 3600 1800","Time: 48.799671 seconds"
"Implementation 2 (MM-1D)",3000,3600,1800,1,45.563800,1.000000,1.071018,45.563800,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 3600 1800","Local Matrix Multiplication Compute Time: 45.3999 seconds Total Runtime: 45.5638 seconds"
"Implementation 3 (MM-2D)",3000,3600,1800,1,43.315746,1.000000,1.126603,43.315746,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 3600 1800","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x3600), B(3600x1800), C(3000x1800) Parallel Time: 43.315746 seconds"
"Implementation 1 (Serial)",3000,3600,1800,4,48.799671,1.000000,1.000000,48.799671,0,"ok","./bin/mm_serial 3000 3600 1800","Time: 48.799671 seconds"
"Implementation 2 (MM-1D)",3000,3600,1800,4,12.019400,3.790855,4.060075,48.077600,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 3600 1800","Local Matrix Multiplication Compute Time: 11.8356 seconds Total Runtime: 12.0194 seconds"
"Implementation 3 (MM-2D)",3000,3600,1800,4,9.558815,4.531497,5.105201,38.235260,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 3600 1800","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x3600), B(3600x1800), C(3000x1800) Parallel Time: 9.558815 seconds"
"Implementation 1 (Serial)",3000,3600,1800,9,48.799671,1.000000,1.000000,48.799671,0,"ok","./bin/mm_serial 3000 3600 1800","Time: 48.799671 seconds"
"Implementation 2 (MM-1D)",3000,3600,1800,9,5.955230,7.651056,8.194423,53.597070,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 3600 1800","Local Matrix Multiplication Compute Time: 5.48075 seconds Total Runtime: 5.95523 seconds"
"Implementation 3 (MM-2D)",3000,3600,1800,9,5.008207,8.648953,9.743940,45.073863,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 3600 1800","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x3600), B(3600x1800), C(3000x1800) Parallel Time: 5.008207 seconds"
"Implementation 1 (Serial)",3000,3600,1800,16,48.799671,1.000000,1.000000,48.799671,0,"ok","./bin/mm_serial 3000 3600 1800","Time: 48.799671 seconds"
"Implementation 2 (MM-1D)",3000,3600,1800,16,3.879270,11.745457,12.579602,62.068320,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 3600 1800","Local Matrix Multiplication Compute Time: 3.48833 seconds Total Runtime: 3.87927 seconds"
"Implementation 3 (MM-2D)",3000,3600,1800,16,3.426518,12.641330,14.241767,54.824288,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 3600 1800","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x3600), B(3600x1800), C(3000x1800) Parallel Time: 3.426518 seconds"
"Implementation 1 (Serial)",3000,3600,1800,25,48.799671,1.000000,1.000000,48.799671,0,"ok","./bin/mm_serial 3000 3600 1800","Time: 48.799671 seconds"
"Implementation 2 (MM-1D)",3000,3600,1800,25,5.136100,8.871284,9.501309,128.402500,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 3600 1800","Local Matrix Multiplication Compute Time: 4.07878 seconds Total Runtime: 5.1361 seconds"
"Implementation 3 (MM-2D)",3000,3600,1800,25,2.980972,14.530746,16.370389,74.524300,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 3600 1800","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x3600), B(3600x1800), C(3000x1800) Parallel Time: 2.980972 seconds"
