implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,600,4200,1,10.662829,1.000000,1.000000,10.662829,0,"ok","./bin/mm_serial 3000 600 4200","Time: 10.662829 seconds"
"Implementation 2 (MM-1D)",3000,600,4200,1,9.793080,1.000000,1.088813,9.793080,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 600 4200","Local Matrix Multiplication Compute Time: 9.66326 seconds Total Runtime: 9.79308 seconds"
"Implementation 3 (MM-2D)",3000,600,4200,1,9.855120,1.000000,1.081958,9.855120,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 600 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x600), B(600x4200), C(3000x4200) Parallel Time: 9.855120 seconds"
"Implementation 1 (Serial)",3000,600,4200,4,10.662829,1.000000,1.000000,10.662829,0,"ok","./bin/mm_serial 3000 600 4200","Time: 10.662829 seconds"
"Implementation 2 (MM-1D)",3000,600,4200,4,4.366400,2.242827,2.442018,17.465600,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 600 4200","Local Matrix Multiplication Compute Time: 4.23694 seconds Total Runtime: 4.3664 seconds"
"Implementation 3 (MM-2D)",3000,600,4200,4,2.024418,4.868125,5.267108,8.097672,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 600 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x600), B(600x4200), C(3000x4200) Parallel Time: 2.024418 seconds"
"Implementation 1 (Serial)",3000,600,4200,9,10.662829,1.000000,1.000000,10.662829,0,"ok","./bin/mm_serial 3000 600 4200","Time: 10.662829 seconds"
"Implementation 2 (MM-1D)",3000,600,4200,9,2.172360,4.508037,4.908408,19.551240,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 600 4200","Local Matrix Multiplication Compute Time: 2.00897 seconds Total Runtime: 2.17236 seconds"
"Implementation 3 (MM-2D)",3000,600,4200,9,1.171125,8.415088,9.104774,10.540125,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 600 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x600), B(600x4200), C(3000x4200) Parallel Time: 1.171125 seconds"
"Implementation 1 (Serial)",3000,600,4200,16,10.662829,1.000000,1.000000,10.662829,0,"ok","./bin/mm_serial 3000 600 4200","Time: 10.662829 seconds"
"Implementation 2 (MM-1D)",3000,600,4200,16,1.420850,6.892409,7.504542,22.733600,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 600 4200","Local Matrix Multiplication Compute Time: 1.19981 seconds Total Runtime: 1.42085 seconds"
"Implementation 3 (MM-2D)",3000,600,4200,16,0.697235,14.134574,15.293020,11.155760,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 600 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x600), B(600x4200), C(3000x4200) Parallel Time: 0.697235 seconds"
"Implementation 1 (Serial)",3000,600,4200,25,10.662829,1.000000,1.000000,10.662829,0,"ok","./bin/mm_serial 3000 600 4200","Time: 10.662829 seconds"
"Implementation 2 (MM-1D)",3000,600,4200,25,1.623450,6.032265,6.568006,40.586250,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 600 4200","Local Matrix Multiplication Compute Time: 1.16688 seconds Total Runtime: 1.62345 seconds"
"Implementation 3 (MM-2D)",3000,600,4200,25,0.726066,13.573312,14.685757,18.151650,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 600 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x600), B(600x4200), C(3000x4200) Parallel Time: 0.726066 seconds"
