implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",2400,4200,3000,1,97.989394,1.000000,1.000000,97.989394,0,"ok","./bin/mm_serial 2400 4200 3000","Time: 97.989394 seconds"
"Implementation 2 (MM-1D)",2400,4200,3000,1,96.905200,1.000000,1.011188,96.905200,0,"ok","mpirun -np 1 ./bin/mm_1d 2400 4200 3000","Local Matrix Multiplication Compute Time: 96.697 seconds Total Runtime: 96.9052 seconds"
"Implementation 3 (MM-2D)",2400,4200,3000,1,97.189379,1.000000,1.008232,97.189379,0,"ok","mpirun -np 1 ./bin/mm_2d 2400 4200 3000","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(2400x4200), B(4200x3000), C(2400x3000) Parallel Time: 97.189379 seconds"
"Implementation 1 (Serial)",2400,4200,3000,4,97.989394,1.000000,1.000000,97.989394,0,"ok","./bin/mm_serial 2400 4200 3000","Time: 97.989394 seconds"
"Implementation 2 (MM-1D)",2400,4200,3000,4,25.384300,3.817525,3.860236,101.537200,0,"ok","mpirun -np 4 ./bin/mm_1d 2400 4200 3000","Local Matrix Multiplication Compute Time: 25.1205 seconds Total Runtime: 25.3843 seconds"
"Implementation 3 (MM-2D)",2400,4200,3000,4,17.228572,5.641174,5.687610,68.914288,0,"ok","mpirun -np 4 ./bin/mm_2d 2400 4200 3000","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(2400x4200), B(4200x3000), C(2400x3000) Parallel Time: 17.228572 seconds"
"Implementation 1 (Serial)",2400,4200,3000,9,97.989394,1.000000,1.000000,97.989394,0,"ok","./bin/mm_serial 2400 4200 3000","Time: 97.989394 seconds"
"Implementation 2 (MM-1D)",2400,4200,3000,9,12.719900,7.618393,7.703629,114.479100,0,"ok","mpirun -np 9 ./bin/mm_1d 2400 4200 3000","Local Matrix Multiplication Compute Time: 12.2656 seconds Total Runtime: 12.7199 seconds"
"Implementation 3 (MM-2D)",2400,4200,3000,9,8.313667,11.690314,11.786543,74.823003,0,"ok","mpirun -np 9 ./bin/mm_2d 2400 4200 3000","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(2400x4200), B(4200x3000), C(2400x3000) Parallel Time: 8.313667 seconds"
"Implementation 1 (Serial)",2400,4200,3000,16,97.989394,1.000000,1.000000,97.989394,0,"ok","./bin/mm_serial 2400 4200 3000","Time: 97.989394 seconds"
"Implementation 2 (MM-1D)",2400,4200,3000,16,7.865470,12.320332,12.458174,125.847520,0,"ok","mpirun -np 16 ./bin/mm_1d 2400 4200 3000","Local Matrix Multiplication Compute Time: 6.90684 seconds Total Runtime: 7.86547 seconds"
"Implementation 3 (MM-2D)",2400,4200,3000,16,5.767271,16.851883,16.990600,92.276336,0,"ok","mpirun -np 16 ./bin/mm_2d 2400 4200 3000","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(2400x4200), B(4200x3000), C(2400x3000) Parallel Time: 5.767271 seconds"
"Implementation 1 (Serial)",2400,4200,3000,25,97.989394,1.000000,1.000000,97.989394,0,"ok","./bin/mm_serial 2400 4200 3000","Time: 97.989394 seconds"
"Implementation 2 (MM-1D)",2400,4200,3000,25,8.830190,10.974305,11.097088,220.754750,0,"ok","mpirun -np 25 ./bin/mm_1d 2400 4200 3000","Local Matrix Multiplication Compute Time: 7.68766 seconds Total Runtime: 8.83019 seconds"
"Implementation 3 (MM-2D)",2400,4200,3000,25,5.486853,17.713137,17.858943,137.171325,0,"ok","mpirun -np 25 ./bin/mm_2d 2400 4200 3000","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(2400x4200), B(4200x3000), C(2400x3000) Parallel Time: 5.486853 seconds"
