implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1800,4200,3000,1,73.061934,1.000000,1.000000,73.061934,0,"ok","./bin/mm_serial 1800 4200 3000","Time: 73.061934 seconds"
"Implementation 2 (MM-1D)",1800,4200,3000,1,72.834400,1.000000,1.003124,72.834400,0,"ok","mpirun -np 1 ./bin/mm_1d 1800 4200 3000","Local Matrix Multiplication Compute Time: 72.6584 seconds Total Runtime: 72.8344 seconds"
"Implementation 3 (MM-2D)",1800,4200,3000,1,72.633221,1.000000,1.005902,72.633221,0,"ok","mpirun -np 1 ./bin/mm_2d 1800 4200 3000","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1800x4200), B(4200x3000), C(1800x3000) Parallel Time: 72.633221 seconds"
"Implementation 1 (Serial)",1800,4200,3000,4,73.061934,1.000000,1.000000,73.061934,0,"ok","./bin/mm_serial 1800 4200 3000","Time: 73.061934 seconds"
"Implementation 2 (MM-1D)",1800,4200,3000,4,18.945400,3.844437,3.856447,75.781600,0,"ok","mpirun -np 4 ./bin/mm_1d 1800 4200 3000","Local Matrix Multiplication Compute Time: 18.6818 seconds Total Runtime: 18.9454 seconds"
"Implementation 3 (MM-2D)",1800,4200,3000,4,12.934820,5.615325,5.648469,51.739280,0,"ok","mpirun -np 4 ./bin/mm_2d 1800 4200 3000","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1800x4200), B(4200x3000), C(1800x3000) Parallel Time: 12.934820 seconds"
"Implementation 1 (Serial)",1800,4200,3000,9,73.061934,1.000000,1.000000,73.061934,0,"ok","./bin/mm_serial 1800 4200 3000","Time: 73.061934 seconds"
"Implementation 2 (MM-1D)",1800,4200,3000,9,9.319580,7.815202,7.839617,83.876220,0,"ok","mpirun -np 9 ./bin/mm_1d 1800 4200 3000","Local Matrix Multiplication Compute Time: 8.91225 seconds Total Runtime: 9.31958 seconds"
"Implementation 3 (MM-2D)",1800,4200,3000,9,6.305993,11.518126,11.586111,56.753937,0,"ok","mpirun -np 9 ./bin/mm_2d 1800 4200 3000","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1800x4200), B(4200x3000), C(1800x3000) Parallel Time: 6.305993 seconds"
"Implementation 1 (Serial)",1800,4200,3000,16,73.061934,1.000000,1.000000,73.061934,0,"ok","./bin/mm_serial 1800 4200 3000","Time: 73.061934 seconds"
"Implementation 2 (MM-1D)",1800,4200,3000,16,5.861380,12.426152,12.464971,93.782080,0,"ok","mpirun -np 16 ./bin/mm_1d 1800 4200 3000","Local Matrix Multiplication Compute Time: 5.2313 seconds Total Runtime: 5.86138 seconds"
"Implementation 3 (MM-2D)",1800,4200,3000,16,4.355679,16.675522,16.773948,69.690864,0,"ok","mpirun -np 16 ./bin/mm_2d 1800 4200 3000","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1800x4200), B(4200x3000), C(1800x3000) Parallel Time: 4.355679 seconds"
"Implementation 1 (Serial)",1800,4200,3000,25,73.061934,1.000000,1.000000,73.061934,0,"ok","./bin/mm_serial 1800 4200 3000","Time: 73.061934 seconds"
"Implementation 2 (MM-1D)",1800,4200,3000,25,7.106830,10.248507,10.280524,177.670750,0,"ok","mpirun -np 25 ./bin/mm_1d 1800 4200 3000","Local Matrix Multiplication Compute Time: 5.16049 seconds Total Runtime: 7.10683 seconds"
"Implementation 3 (MM-2D)",1800,4200,3000,25,4.211340,17.247057,17.348857,105.283500,0,"ok","mpirun -np 25 ./bin/mm_2d 1800 4200 3000","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1800x4200), B(4200x3000), C(1800x3000) Parallel Time: 4.211340 seconds"
