implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",600,1200,3000,1,5.346421,1.000000,1.000000,5.346421,0,"ok","./bin/mm_serial 600 1200 3000","Time: 5.346421 seconds"
"Implementation 2 (MM-1D)",600,1200,3000,1,4.908320,1.000000,1.089257,4.908320,0,"ok","mpirun -np 1 ./bin/mm_1d 600 1200 3000","Local Matrix Multiplication Compute Time: 4.84279 seconds Total Runtime: 4.90832 seconds"
"Implementation 3 (MM-2D)",600,1200,3000,1,4.740320,1.000000,1.127861,4.740320,0,"ok","mpirun -np 1 ./bin/mm_2d 600 1200 3000","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(600x1200), B(1200x3000), C(600x3000) Parallel Time: 4.740320 seconds"
"Implementation 1 (Serial)",600,1200,3000,4,5.346421,1.000000,1.000000,5.346421,0,"ok","./bin/mm_serial 600 1200 3000","Time: 5.346421 seconds"
"Implementation 2 (MM-1D)",600,1200,3000,4,1.526610,3.215176,3.502152,6.106440,0,"ok","mpirun -np 4 ./bin/mm_1d 600 1200 3000","Local Matrix Multiplication Compute Time: 1.4327 seconds Total Runtime: 1.52661 seconds"
"Implementation 3 (MM-2D)",600,1200,3000,4,0.900528,5.263934,5.936985,3.602112,0,"ok","mpirun -np 4 ./bin/mm_2d 600 1200 3000","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(600x1200), B(1200x3000), C(600x3000) Parallel Time: 0.900528 seconds"
"Implementation 1 (Serial)",600,1200,3000,9,5.346421,1.000000,1.000000,5.346421,0,"ok","./bin/mm_serial 600 1200 3000","Time: 5.346421 seconds"
"Implementation 2 (MM-1D)",600,1200,3000,9,0.905543,5.420306,5.904105,8.149887,0,"ok","mpirun -np 9 ./bin/mm_1d 600 1200 3000","Local Matrix Multiplication Compute Time: 0.74932 seconds Total Runtime: 0.905543 seconds"
"Implementation 3 (MM-2D)",600,1200,3000,9,0.497694,9.524567,10.742386,4.479246,0,"ok","mpirun -np 9 ./bin/mm_2d 600 1200 3000","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(600x1200), B(1200x3000), C(600x3000) Parallel Time: 0.497694 seconds"
"Implementation 1 (Serial)",600,1200,3000,16,5.346421,1.000000,1.000000,5.346421,0,"ok","./bin/mm_serial 600 1200 3000","Time: 5.346421 seconds"
"Implementation 2 (MM-1D)",600,1200,3000,16,0.829841,5.914772,6.442705,13.277456,0,"ok","mpirun -np 16 ./bin/mm_1d 600 1200 3000","Local Matrix Multiplication Compute Time: 0.545125 seconds Total Runtime: 0.829841 seconds"
"Implementation 3 (MM-2D)",600,1200,3000,16,0.375314,12.630278,14.245195,6.005024,0,"ok","mpirun -np 16 ./bin/mm_2d 600 1200 3000","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(600x1200), B(1200x3000), C(600x3000) Parallel Time: 0.375314 seconds"
"Implementation 1 (Serial)",600,1200,3000,25,5.346421,1.000000,1.000000,5.346421,0,"ok","./bin/mm_serial 600 1200 3000","Time: 5.346421 seconds"
"Implementation 2 (MM-1D)",600,1200,3000,25,0.902852,5.436461,5.921703,22.571300,0,"ok","mpirun -np 25 ./bin/mm_1d 600 1200 3000","Local Matrix Multiplication Compute Time: 0.438157 seconds Total Runtime: 0.902852 seconds"
"Implementation 3 (MM-2D)",600,1200,3000,25,0.350154,13.537815,15.268770,8.753850,0,"ok","mpirun -np 25 ./bin/mm_2d 600 1200 3000","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(600x1200), B(1200x3000), C(600x3000) Parallel Time: 0.350154 seconds"
