implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1200,4200,1800,1,29.506800,1.000000,1.000000,29.506800,0,"ok","./bin/mm_serial 1200 4200 1800","Time: 29.506800 seconds"
"Implementation 2 (MM-1D)",1200,4200,1800,1,30.276300,1.000000,0.974584,30.276300,0,"ok","mpirun -np 1 ./bin/mm_1d 1200 4200 1800","Local Matrix Multiplication Compute Time: 30.1287 seconds Total Runtime: 30.2763 seconds"
"Implementation 3 (MM-2D)",1200,4200,1800,1,30.122084,1.000000,0.979574,30.122084,0,"ok","mpirun -np 1 ./bin/mm_2d 1200 4200 1800","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1200x4200), B(4200x1800), C(1200x1800) Parallel Time: 30.122084 seconds"
"Implementation 1 (Serial)",1200,4200,1800,4,29.506800,1.000000,1.000000,29.506800,0,"ok","./bin/mm_serial 1200 4200 1800","Time: 29.506800 seconds"
"Implementation 2 (MM-1D)",1200,4200,1800,4,7.763750,3.899701,3.800586,31.055000,0,"ok","mpirun -np 4 ./bin/mm_1d 1200 4200 1800","Local Matrix Multiplication Compute Time: 7.53551 seconds Total Runtime: 7.76375 seconds"
"Implementation 3 (MM-2D)",1200,4200,1800,4,5.431971,5.545332,5.432061,21.727884,0,"ok","mpirun -np 4 ./bin/mm_2d 1200 4200 1800","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1200x4200), B(4200x1800), C(1200x1800) Parallel Time: 5.431971 seconds"
"Implementation 1 (Serial)",1200,4200,1800,9,29.506800,1.000000,1.000000,29.506800,0,"ok","./bin/mm_serial 1200 4200 1800","Time: 29.506800 seconds"
"Implementation 2 (MM-1D)",1200,4200,1800,9,4.138200,7.316297,7.130347,37.243800,0,"ok","mpirun -np 9 ./bin/mm_1d 1200 4200 1800","Local Matrix Multiplication Compute Time: 3.83201 seconds Total Runtime: 4.1382 seconds"
"Implementation 3 (MM-2D)",1200,4200,1800,9,2.954300,10.196014,9.987747,26.588700,0,"ok","mpirun -np 9 ./bin/mm_2d 1200 4200 1800","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1200x4200), B(4200x1800), C(1200x1800) Parallel Time: 2.954300 seconds"
"Implementation 1 (Serial)",1200,4200,1800,16,29.506800,1.000000,1.000000,29.506800,0,"ok","./bin/mm_serial 1200 4200 1800","Time: 29.506800 seconds"
"Implementation 2 (MM-1D)",1200,4200,1800,16,3.032190,9.984961,9.731184,48.515040,0,"ok","mpirun -np 16 ./bin/mm_1d 1200 4200 1800","Local Matrix Multiplication Compute Time: 2.40301 seconds Total Runtime: 3.03219 seconds"
"Implementation 3 (MM-2D)",1200,4200,1800,16,2.332483,12.914171,12.650382,37.319728,0,"ok","mpirun -np 16 ./bin/mm_2d 1200 4200 1800","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1200x4200), B(4200x1800), C(1200x1800) Parallel Time: 2.332483 seconds"
"Implementation 1 (Serial)",1200,4200,1800,25,29.506800,1.000000,1.000000,29.506800,0,"ok","./bin/mm_serial 1200 4200 1800","Time: 29.506800 seconds"
"Implementation 2 (MM-1D)",1200,4200,1800,25,3.382520,8.950812,8.723319,84.563000,0,"ok","mpirun -np 25 ./bin/mm_1d 1200 4200 1800","Local Matrix Multiplication Compute Time: 2.45223 seconds Total Runtime: 3.38252 seconds"
"Implementation 3 (MM-2D)",1200,4200,1800,25,1.796609,16.766077,16.423607,44.915225,0,"ok","mpirun -np 25 ./bin/mm_2d 1200 4200 1800","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1200x4200), B(4200x1800), C(1200x1800) Parallel Time: 1.796609 seconds"
