implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1200,3000,1200,1,14.755614,1.000000,1.000000,14.755614,0,"ok","./bin/mm_serial 1200 3000 1200","Time: 14.755614 seconds"
"Implementation 2 (MM-1D)",1200,3000,1200,1,15.399300,1.000000,0.958200,15.399300,0,"ok","mpirun -np 1 ./bin/mm_1d 1200 3000 1200","Local Matrix Multiplication Compute Time: 15.3046 seconds Total Runtime: 15.3993 seconds"
"Implementation 3 (MM-2D)",1200,3000,1200,1,15.239326,1.000000,0.968259,15.239326,0,"ok","mpirun -np 1 ./bin/mm_2d 1200 3000 1200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1200x3000), B(3000x1200), C(1200x1200) Parallel Time: 15.239326 seconds"
"Implementation 1 (Serial)",1200,3000,1200,4,14.755614,1.000000,1.000000,14.755614,0,"ok","./bin/mm_serial 1200 3000 1200","Time: 14.755614 seconds"
"Implementation 2 (MM-1D)",1200,3000,1200,4,4.297410,3.583391,3.433606,17.189640,0,"ok","mpirun -np 4 ./bin/mm_1d 1200 3000 1200","Local Matrix Multiplication Compute Time: 4.17918 seconds Total Runtime: 4.29741 seconds"
"Implementation 3 (MM-2D)",1200,3000,1200,4,1.588001,9.596547,9.291943,6.352004,0,"ok","mpirun -np 4 ./bin/mm_2d 1200 3000 1200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1200x3000), B(3000x1200), C(1200x1200) Parallel Time: 1.588001 seconds"
"Implementation 1 (Serial)",1200,3000,1200,9,14.755614,1.000000,1.000000,14.755614,0,"ok","./bin/mm_serial 1200 3000 1200","Time: 14.755614 seconds"
"Implementation 2 (MM-1D)",1200,3000,1200,9,2.217860,6.943315,6.653086,19.960740,0,"ok","mpirun -np 9 ./bin/mm_1d 1200 3000 1200","Local Matrix Multiplication Compute Time: 2.03102 seconds Total Runtime: 2.21786 seconds"
"Implementation 3 (MM-2D)",1200,3000,1200,9,0.950528,16.032485,15.523597,8.554752,0,"ok","mpirun -np 9 ./bin/mm_2d 1200 3000 1200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1200x3000), B(3000x1200), C(1200x1200) Parallel Time: 0.950528 seconds"
"Implementation 1 (Serial)",1200,3000,1200,16,14.755614,1.000000,1.000000,14.755614,0,"ok","./bin/mm_serial 1200 3000 1200","Time: 14.755614 seconds"
"Implementation 2 (MM-1D)",1200,3000,1200,16,1.639340,9.393597,9.000948,26.229440,0,"ok","mpirun -np 16 ./bin/mm_1d 1200 3000 1200","Local Matrix Multiplication Compute Time: 1.33796 seconds Total Runtime: 1.63934 seconds"
"Implementation 3 (MM-2D)",1200,3000,1200,16,0.606252,25.136950,24.339077,9.700032,0,"ok","mpirun -np 16 ./bin/mm_2d 1200 3000 1200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1200x3000), B(3000x1200), C(1200x1200) Parallel Time: 0.606252 seconds"
"Implementation 1 (Serial)",1200,3000,1200,25,14.755614,1.000000,1.000000,14.755614,0,"ok","./bin/mm_serial 1200 3000 1200","Time: 14.755614 seconds"
"Implementation 2 (MM-1D)",1200,3000,1200,25,1.786120,8.621649,8.261267,44.653000,0,"ok","mpirun -np 25 ./bin/mm_1d 1200 3000 1200","Local Matrix Multiplication Compute Time: 1.10069 seconds Total Runtime: 1.78612 seconds"
"Implementation 3 (MM-2D)",1200,3000,1200,25,0.680477,22.395064,21.684222,17.011925,0,"ok","mpirun -np 25 ./bin/mm_2d 1200 3000 1200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1200x3000), B(3000x1200), C(1200x1200) Parallel Time: 0.680477 seconds"
