implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3600,4200,1200,1,57.226240,1.000000,1.000000,57.226240,0,"ok","./bin/mm_serial 3600 4200 1200","Time: 57.226240 seconds"
"Implementation 2 (MM-1D)",3600,4200,1200,1,57.370100,1.000000,0.997492,57.370100,0,"ok","mpirun -np 1 ./bin/mm_1d 3600 4200 1200","Local Matrix Multiplication Compute Time: 57.1988 seconds Total Runtime: 57.3701 seconds"
"Implementation 3 (MM-2D)",3600,4200,1200,1,56.964916,1.000000,1.004587,56.964916,0,"ok","mpirun -np 1 ./bin/mm_2d 3600 4200 1200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3600x4200), B(4200x1200), C(3600x1200) Parallel Time: 56.964916 seconds"
"Implementation 1 (Serial)",3600,4200,1200,4,57.226240,1.000000,1.000000,57.226240,0,"ok","./bin/mm_serial 3600 4200 1200","Time: 57.226240 seconds"
"Implementation 2 (MM-1D)",3600,4200,1200,4,15.181500,3.778948,3.769472,60.726000,0,"ok","mpirun -np 4 ./bin/mm_1d 3600 4200 1200","Local Matrix Multiplication Compute Time: 14.977 seconds Total Runtime: 15.1815 seconds"
"Implementation 3 (MM-2D)",3600,4200,1200,4,6.666573,8.544857,8.584057,26.666292,0,"ok","mpirun -np 4 ./bin/mm_2d 3600 4200 1200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3600x4200), B(4200x1200), C(3600x1200) Parallel Time: 6.666573 seconds"
"Implementation 1 (Serial)",3600,4200,1200,9,57.226240,1.000000,1.000000,57.226240,0,"ok","./bin/mm_serial 3600 4200 1200","Time: 57.226240 seconds"
"Implementation 2 (MM-1D)",3600,4200,1200,9,7.674200,7.475711,7.456965,69.067800,0,"ok","mpirun -np 9 ./bin/mm_1d 3600 4200 1200","Local Matrix Multiplication Compute Time: 7.42509 seconds Total Runtime: 7.6742 seconds"
"Implementation 3 (MM-2D)",3600,4200,1200,9,4.048235,14.071544,14.136096,36.434115,0,"ok","mpirun -np 9 ./bin/mm_2d 3600 4200 1200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3600x4200), B(4200x1200), C(3600x1200) Parallel Time: 4.048235 seconds"
"Implementation 1 (Serial)",3600,4200,1200,16,57.226240,1.000000,1.000000,57.226240,0,"ok","./bin/mm_serial 3600 4200 1200","Time: 57.226240 seconds"
"Implementation 2 (MM-1D)",3600,4200,1200,16,4.762710,12.045684,12.015479,76.203360,0,"ok","mpirun -np 16 ./bin/mm_1d 3600 4200 1200","Local Matrix Multiplication Compute Time: 4.39435 seconds Total Runtime: 4.76271 seconds"
"Implementation 3 (MM-2D)",3600,4200,1200,16,2.444840,23.300059,23.406947,39.117440,0,"ok","mpirun -np 16 ./bin/mm_2d 3600 4200 1200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3600x4200), B(4200x1200), C(3600x1200) Parallel Time: 2.444840 seconds"
"Implementation 1 (Serial)",3600,4200,1200,25,57.226240,1.000000,1.000000,57.226240,0,"ok","./bin/mm_serial 3600 4200 1200","Time: 57.226240 seconds"
"Implementation 2 (MM-1D)",3600,4200,1200,25,5.187440,11.059424,11.031692,129.686000,0,"ok","mpirun -np 25 ./bin/mm_1d 3600 4200 1200","Local Matrix Multiplication Compute Time: 4.45058 seconds Total Runtime: 5.18744 seconds"
"Implementation 3 (MM-2D)",3600,4200,1200,25,2.476250,23.004509,23.110041,61.906250,0,"ok","mpirun -np 25 ./bin/mm_2d 3600 4200 1200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3600x4200), B(4200x1200), C(3600x1200) Parallel Time: 2.476250 seconds"
