implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",600,1200,3600,1,5.406049,1.000000,1.000000,5.406049,0,"ok","./bin/mm_serial 600 1200 3600","Time: 5.406049 seconds"
"Implementation 2 (MM-1D)",600,1200,3600,1,5.168480,1.000000,1.045965,5.168480,0,"ok","mpirun -np 1 ./bin/mm_1d 600 1200 3600","Local Matrix Multiplication Compute Time: 5.11568 seconds Total Runtime: 5.16848 seconds"
"Implementation 3 (MM-2D)",600,1200,3600,1,5.127249,1.000000,1.054376,5.127249,0,"ok","mpirun -np 1 ./bin/mm_2d 600 1200 3600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(600x1200), B(1200x3600), C(600x3600) Parallel Time: 5.127249 seconds"
"Implementation 1 (Serial)",600,1200,3600,4,5.406049,1.000000,1.000000,5.406049,0,"ok","./bin/mm_serial 600 1200 3600","Time: 5.406049 seconds"
"Implementation 2 (MM-1D)",600,1200,3600,4,1.446210,3.573810,3.738080,5.784840,0,"ok","mpirun -np 4 ./bin/mm_1d 600 1200 3600","Local Matrix Multiplication Compute Time: 1.36808 seconds Total Runtime: 1.44621 seconds"
"Implementation 3 (MM-2D)",600,1200,3600,4,0.854444,6.000685,6.326979,3.417776,0,"ok","mpirun -np 4 ./bin/mm_2d 600 1200 3600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(600x1200), B(1200x3600), C(600x3600) Parallel Time: 0.854444 seconds"
"Implementation 1 (Serial)",600,1200,3600,9,5.406049,1.000000,1.000000,5.406049,0,"ok","./bin/mm_serial 600 1200 3600","Time: 5.406049 seconds"
"Implementation 2 (MM-1D)",600,1200,3600,9,0.798794,6.470354,6.767764,7.189146,0,"ok","mpirun -np 9 ./bin/mm_1d 600 1200 3600","Local Matrix Multiplication Compute Time: 0.669276 seconds Total Runtime: 0.798794 seconds"
"Implementation 3 (MM-2D)",600,1200,3600,9,0.495839,10.340552,10.902831,4.462551,0,"ok","mpirun -np 9 ./bin/mm_2d 600 1200 3600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(600x1200), B(1200x3600), C(600x3600) Parallel Time: 0.495839 seconds"
"Implementation 1 (Serial)",600,1200,3600,16,5.406049,1.000000,1.000000,5.406049,0,"ok","./bin/mm_serial 600 1200 3600","Time: 5.406049 seconds"
"Implementation 2 (MM-1D)",600,1200,3600,16,0.608583,8.492646,8.883010,9.737328,0,"ok","mpirun -np 16 ./bin/mm_1d 600 1200 3600","Local Matrix Multiplication Compute Time: 0.405833 seconds Total Runtime: 0.608583 seconds"
"Implementation 3 (MM-2D)",600,1200,3600,16,0.329070,15.581028,16.428265,5.265120,0,"ok","mpirun -np 16 ./bin/mm_2d 600 1200 3600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(600x1200), B(1200x3600), C(600x3600) Parallel Time: 0.329070 seconds"
"Implementation 1 (Serial)",600,1200,3600,25,5.406049,1.000000,1.000000,5.406049,0,"ok","./bin/mm_serial 600 1200 3600","Time: 5.406049 seconds"
"Implementation 2 (MM-1D)",600,1200,3600,25,0.759314,6.806776,7.119649,18.982850,0,"ok","mpirun -np 25 ./bin/mm_1d 600 1200 3600","Local Matrix Multiplication Compute Time: 0.380985 seconds Total Runtime: 0.759314 seconds"
"Implementation 3 (MM-2D)",600,1200,3600,25,0.407675,12.576805,13.260683,10.191875,0,"ok","mpirun -np 25 ./bin/mm_2d 600 1200 3600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(600x1200), B(1200x3600), C(600x3600) Parallel Time: 0.407675 seconds"
