implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3600,3600,3000,1,95.143690,1.000000,1.000000,95.143690,0,"ok","./bin/mm_serial 3600 3600 3000","Time: 95.143690 seconds"
"Implementation 2 (MM-1D)",3600,3600,3000,1,86.854500,1.000000,1.095438,86.854500,0,"ok","mpirun -np 1 ./bin/mm_1d 3600 3600 3000","Local Matrix Multiplication Compute Time: 86.6087 seconds Total Runtime: 86.8545 seconds"
"Implementation 3 (MM-2D)",3600,3600,3000,1,87.626052,1.000000,1.085792,87.626052,0,"ok","mpirun -np 1 ./bin/mm_2d 3600 3600 3000","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3600x3600), B(3600x3000), C(3600x3000) Parallel Time: 87.626052 seconds"
"Implementation 1 (Serial)",3600,3600,3000,4,95.143690,1.000000,1.000000,95.143690,0,"ok","./bin/mm_serial 3600 3600 3000","Time: 95.143690 seconds"
"Implementation 2 (MM-1D)",3600,3600,3000,4,23.060400,3.766392,4.125847,92.241600,0,"ok","mpirun -np 4 ./bin/mm_1d 3600 3600 3000","Local Matrix Multiplication Compute Time: 22.1011 seconds Total Runtime: 23.0604 seconds"
"Implementation 3 (MM-2D)",3600,3600,3000,4,22.178907,3.950873,4.289828,88.715628,0,"ok","mpirun -np 4 ./bin/mm_2d 3600 3600 3000","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3600x3600), B(3600x3000), C(3600x3000) Parallel Time: 22.178907 seconds"
"Implementation 1 (Serial)",3600,3600,3000,9,95.143690,1.000000,1.000000,95.143690,0,"ok","./bin/mm_serial 3600 3600 3000","Time: 95.143690 seconds"
"Implementation 2 (MM-1D)",3600,3600,3000,9,11.783500,7.370858,8.074315,106.051500,0,"ok","mpirun -np 9 ./bin/mm_1d 3600 3600 3000","Local Matrix Multiplication Compute Time: 11.3723 seconds Total Runtime: 11.7835 seconds"
"Implementation 3 (MM-2D)",3600,3600,3000,9,10.872558,8.059378,8.750810,97.853022,0,"ok","mpirun -np 9 ./bin/mm_2d 3600 3600 3000","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3600x3600), B(3600x3000), C(3600x3000) Parallel Time: 10.872558 seconds"
"Implementation 1 (Serial)",3600,3600,3000,16,95.143690,1.000000,1.000000,95.143690,0,"ok","./bin/mm_serial 3600 3600 3000","Time: 95.143690 seconds"
"Implementation 2 (MM-1D)",3600,3600,3000,16,7.442670,11.669804,12.783543,119.082720,0,"ok","mpirun -np 16 ./bin/mm_1d 3600 3600 3000","Local Matrix Multiplication Compute Time: 6.84567 seconds Total Runtime: 7.44267 seconds"
"Implementation 3 (MM-2D)",3600,3600,3000,16,7.410606,11.824411,12.838854,118.569696,0,"ok","mpirun -np 16 ./bin/mm_2d 3600 3600 3000","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3600x3600), B(3600x3000), C(3600x3000) Parallel Time: 7.410606 seconds"
"Implementation 1 (Serial)",3600,3600,3000,25,95.143690,1.000000,1.000000,95.143690,0,"ok","./bin/mm_serial 3600 3600 3000","Time: 95.143690 seconds"
"Implementation 2 (MM-1D)",3600,3600,3000,25,9.945510,8.733036,9.566497,248.637750,0,"ok","mpirun -np 25 ./bin/mm_1d 3600 3600 3000","Local Matrix Multiplication Compute Time: 8.88526 seconds Total Runtime: 9.94551 seconds"
"Implementation 3 (MM-2D)",3600,3600,3000,25,6.730062,13.020096,14.137119,168.251550,0,"ok","mpirun -np 25 ./bin/mm_2d 3600 3600 3000","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3600x3600), B(3600x3000), C(3600x3000) Parallel Time: 6.730062 seconds"
