implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",600,3000,4200,1,16.971238,1.000000,1.000000,16.971238,0,"ok","./bin/mm_serial 600 3000 4200","Time: 16.971238 seconds"
"Implementation 2 (MM-1D)",600,3000,4200,1,15.960200,1.000000,1.063347,15.960200,0,"ok","mpirun -np 1 ./bin/mm_1d 600 3000 4200","Local Matrix Multiplication Compute Time: 15.8486 seconds Total Runtime: 15.9602 seconds"
"Implementation 3 (MM-2D)",600,3000,4200,1,15.932545,1.000000,1.065193,15.932545,0,"ok","mpirun -np 1 ./bin/mm_2d 600 3000 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(600x3000), B(3000x4200), C(600x4200) Parallel Time: 15.932545 seconds"
"Implementation 1 (Serial)",600,3000,4200,4,16.971238,1.000000,1.000000,16.971238,0,"ok","./bin/mm_serial 600 3000 4200","Time: 16.971238 seconds"
"Implementation 2 (MM-1D)",600,3000,4200,4,4.439100,3.595368,3.823126,17.756400,0,"ok","mpirun -np 4 ./bin/mm_1d 600 3000 4200","Local Matrix Multiplication Compute Time: 4.25535 seconds Total Runtime: 4.4391 seconds"
"Implementation 3 (MM-2D)",600,3000,4200,4,4.469125,3.565026,3.797441,17.876500,0,"ok","mpirun -np 4 ./bin/mm_2d 600 3000 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(600x3000), B(3000x4200), C(600x4200) Parallel Time: 4.469125 seconds"
"Implementation 1 (Serial)",600,3000,4200,9,16.971238,1.000000,1.000000,16.971238,0,"ok","./bin/mm_serial 600 3000 4200","Time: 16.971238 seconds"
"Implementation 2 (MM-1D)",600,3000,4200,9,2.438370,6.545438,6.960075,21.945330,0,"ok","mpirun -np 9 ./bin/mm_1d 600 3000 4200","Local Matrix Multiplication Compute Time: 2.09273 seconds Total Runtime: 2.43837 seconds"
"Implementation 3 (MM-2D)",600,3000,4200,9,2.193728,7.262771,7.736254,19.743552,0,"ok","mpirun -np 9 ./bin/mm_2d 600 3000 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(600x3000), B(3000x4200), C(600x4200) Parallel Time: 2.193728 seconds"
"Implementation 1 (Serial)",600,3000,4200,16,16.971238,1.000000,1.000000,16.971238,0,"ok","./bin/mm_serial 600 3000 4200","Time: 16.971238 seconds"
"Implementation 2 (MM-1D)",600,3000,4200,16,1.878360,8.496880,9.035136,30.053760,0,"ok","mpirun -np 16 ./bin/mm_1d 600 3000 4200","Local Matrix Multiplication Compute Time: 1.33561 seconds Total Runtime: 1.87836 seconds"
"Implementation 3 (MM-2D)",600,3000,4200,16,1.502874,10.601384,11.292522,24.045984,0,"ok","mpirun -np 16 ./bin/mm_2d 600 3000 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(600x3000), B(3000x4200), C(600x4200) Parallel Time: 1.502874 seconds"
"Implementation 1 (Serial)",600,3000,4200,25,16.971238,1.000000,1.000000,16.971238,0,"ok","./bin/mm_serial 600 3000 4200","Time: 16.971238 seconds"
"Implementation 2 (MM-1D)",600,3000,4200,25,2.498430,6.388092,6.792761,62.460750,0,"ok","mpirun -np 25 ./bin/mm_1d 600 3000 4200","Local Matrix Multiplication Compute Time: 1.37649 seconds Total Runtime: 2.49843 seconds"
"Implementation 3 (MM-2D)",600,3000,4200,25,1.534886,10.380279,11.057002,38.372150,0,"ok","mpirun -np 25 ./bin/mm_2d 600 3000 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(600x3000), B(3000x4200), C(600x4200) Parallel Time: 1.534886 seconds"
