implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",600,2400,600,1,1.207373,1.000000,1.000000,1.207373,0,"ok","./bin/mm_serial 600 2400 600","Time: 1.207373 seconds"
"Implementation 2 (MM-1D)",600,2400,600,1,1.054090,1.000000,1.145417,1.054090,0,"ok","mpirun -np 1 ./bin/mm_1d 600 2400 600","Local Matrix Multiplication Compute Time: 1.02698 seconds Total Runtime: 1.05409 seconds"
"Implementation 3 (MM-2D)",600,2400,600,1,1.024438,1.000000,1.178571,1.024438,0,"ok","mpirun -np 1 ./bin/mm_2d 600 2400 600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(600x2400), B(2400x600), C(600x600) Parallel Time: 1.024438 seconds"
"Implementation 1 (Serial)",600,2400,600,4,1.207373,1.000000,1.000000,1.207373,0,"ok","./bin/mm_serial 600 2400 600","Time: 1.207373 seconds"
"Implementation 2 (MM-1D)",600,2400,600,4,0.403156,2.614596,2.994804,1.612624,0,"ok","mpirun -np 4 ./bin/mm_1d 600 2400 600","Local Matrix Multiplication Compute Time: 0.368722 seconds Total Runtime: 0.403156 seconds"
"Implementation 3 (MM-2D)",600,2400,600,4,0.278435,3.679272,4.336283,1.113740,0,"ok","mpirun -np 4 ./bin/mm_2d 600 2400 600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(600x2400), B(2400x600), C(600x600) Parallel Time: 0.278435 seconds"
"Implementation 1 (Serial)",600,2400,600,9,1.207373,1.000000,1.000000,1.207373,0,"ok","./bin/mm_serial 600 2400 600","Time: 1.207373 seconds"
"Implementation 2 (MM-1D)",600,2400,600,9,0.284269,3.708072,4.247290,2.558421,0,"ok","mpirun -np 9 ./bin/mm_1d 600 2400 600","Local Matrix Multiplication Compute Time: 0.230341 seconds Total Runtime: 0.284269 seconds"
"Implementation 3 (MM-2D)",600,2400,600,9,0.174797,5.860730,6.907287,1.573173,0,"ok","mpirun -np 9 ./bin/mm_2d 600 2400 600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(600x2400), B(2400x600), C(600x600) Parallel Time: 0.174797 seconds"
"Implementation 1 (Serial)",600,2400,600,16,1.207373,1.000000,1.000000,1.207373,0,"ok","./bin/mm_serial 600 2400 600","Time: 1.207373 seconds"
"Implementation 2 (MM-1D)",600,2400,600,16,0.241130,4.371459,5.007146,3.858080,0,"ok","mpirun -np 16 ./bin/mm_1d 600 2400 600","Local Matrix Multiplication Compute Time: 0.155334 seconds Total Runtime: 0.24113 seconds"
"Implementation 3 (MM-2D)",600,2400,600,16,0.115182,8.894081,10.482306,1.842912,0,"ok","mpirun -np 16 ./bin/mm_2d 600 2400 600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(600x2400), B(2400x600), C(600x600) Parallel Time: 0.115182 seconds"
"Implementation 1 (Serial)",600,2400,600,25,1.207373,1.000000,1.000000,1.207373,0,"ok","./bin/mm_serial 600 2400 600","Time: 1.207373 seconds"
"Implementation 2 (MM-1D)",600,2400,600,25,0.301037,3.501530,4.010713,7.525925,0,"ok","mpirun -np 25 ./bin/mm_1d 600 2400 600","Local Matrix Multiplication Compute Time: 0.163141 seconds Total Runtime: 0.301037 seconds"
"Implementation 3 (MM-2D)",600,2400,600,25,0.132004,7.760659,9.146488,3.300100,0,"ok","mpirun -np 25 ./bin/mm_2d 600 2400 600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(600x2400), B(2400x600), C(600x600) Parallel Time: 0.132004 seconds"
