implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1800,1200,1800,1,4.789363,1.000000,1.000000,4.789363,0,"ok","./bin/mm_serial 1800 1200 1800","Time: 4.789363 seconds"
"Implementation 2 (MM-1D)",1800,1200,1800,1,4.700310,1.000000,1.018946,4.700310,0,"ok","mpirun -np 1 ./bin/mm_1d 1800 1200 1800","Local Matrix Multiplication Compute Time: 4.6399 seconds Total Runtime: 4.70031 seconds"
"Implementation 3 (MM-2D)",1800,1200,1800,1,4.538990,1.000000,1.055161,4.538990,0,"ok","mpirun -np 1 ./bin/mm_2d 1800 1200 1800","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1800x1200), B(1200x1800), C(1800x1800) Parallel Time: 4.538990 seconds"
"Implementation 1 (Serial)",1800,1200,1800,4,4.789363,1.000000,1.000000,4.789363,0,"ok","./bin/mm_serial 1800 1200 1800","Time: 4.789363 seconds"
"Implementation 2 (MM-1D)",1800,1200,1800,4,2.301130,2.042610,2.081309,9.204520,0,"ok","mpirun -np 4 ./bin/mm_1d 1800 1200 1800","Local Matrix Multiplication Compute Time: 2.23278 seconds Total Runtime: 2.30113 seconds"
"Implementation 3 (MM-2D)",1800,1200,1800,4,1.184681,3.831403,4.042745,4.738724,0,"ok","mpirun -np 4 ./bin/mm_2d 1800 1200 1800","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1800x1200), B(1200x1800), C(1800x1800) Parallel Time: 1.184681 seconds"
"Implementation 1 (Serial)",1800,1200,1800,9,4.789363,1.000000,1.000000,4.789363,0,"ok","./bin/mm_serial 1800 1200 1800","Time: 4.789363 seconds"
"Implementation 2 (MM-1D)",1800,1200,1800,9,1.181510,3.978223,4.053595,10.633590,0,"ok","mpirun -np 9 ./bin/mm_1d 1800 1200 1800","Local Matrix Multiplication Compute Time: 1.08595 seconds Total Runtime: 1.18151 seconds"
"Implementation 3 (MM-2D)",1800,1200,1800,9,0.616555,7.361857,7.767941,5.548995,0,"ok","mpirun -np 9 ./bin/mm_2d 1800 1200 1800","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1800x1200), B(1200x1800), C(1800x1800) Parallel Time: 0.616555 seconds"
"Implementation 1 (Serial)",1800,1200,1800,16,4.789363,1.000000,1.000000,4.789363,0,"ok","./bin/mm_serial 1800 1200 1800","Time: 4.789363 seconds"
"Implementation 2 (MM-1D)",1800,1200,1800,16,0.775492,6.061068,6.175903,12.407872,0,"ok","mpirun -np 16 ./bin/mm_1d 1800 1200 1800","Local Matrix Multiplication Compute Time: 0.641535 seconds Total Runtime: 0.775492 seconds"
"Implementation 3 (MM-2D)",1800,1200,1800,16,0.369691,12.277794,12.955044,5.915056,0,"ok","mpirun -np 16 ./bin/mm_2d 1800 1200 1800","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1800x1200), B(1200x1800), C(1800x1800) Parallel Time: 0.369691 seconds"
"Implementation 1 (Serial)",1800,1200,1800,25,4.789363,1.000000,1.000000,4.789363,0,"ok","./bin/mm_serial 1800 1200 1800","Time: 4.789363 seconds"
"Implementation 2 (MM-1D)",1800,1200,1800,25,0.844372,5.566634,5.672101,21.109300,0,"ok","mpirun -np 25 ./bin/mm_1d 1800 1200 1800","Local Matrix Multiplication Compute Time: 0.621584 seconds Total Runtime: 0.844372 seconds"
"Implementation 3 (MM-2D)",1800,1200,1800,25,0.411425,11.032363,11.640914,10.285625,0,"ok","mpirun -np 25 ./bin/mm_2d 1800 1200 1800","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1800x1200), B(1200x1800), C(1800x1800) Parallel Time: 0.411425 seconds"
