implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",6,6,18,1,0.000014,1.000000,0.000014,0,"ok","./bin/mm_serial 6 6 18","Time: 0.000014 seconds"
"Implementation 2 (MM-1D)",6,6,18,1,0.000017,0.836945,0.000017,0,"ok","mpirun -np 1 ./bin/mm_1d 6 6 18","Local Matrix Multiplication Compute Time: 5.23031e-06 seconds Total Runtime: 1.67275e-05 seconds"
"Implementation 3 (MM-2D)",6,6,18,1,0.000012,1.166667,0.000012,0,"ok","mpirun -np 1 ./bin/mm_2d 6 6 18","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(6x6), B(6x18), C(6x18) Parallel Time: 0.000012 seconds"
"Implementation 1 (Serial)",6,6,18,4,0.000013,1.000000,0.000013,0,"ok","./bin/mm_serial 6 6 18","Time: 0.000013 seconds"
"Implementation 2 (MM-1D)",6,6,18,4,0.000159,0.081874,0.000635,0,"ok","mpirun -np 4 ./bin/mm_1d 6 6 18","Local Matrix Multiplication Compute Time: 2.47732e-06 seconds Total Runtime: 0.000158781 seconds"
"Implementation 3 (MM-2D)",6,6,18,4,0.000153,0.084967,0.000612,0,"ok","mpirun -np 4 ./bin/mm_2d 6 6 18","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(6x6), B(6x18), C(6x18) Parallel Time: 0.000153 seconds"
"Implementation 1 (Serial)",6,6,18,9,0.000013,1.000000,0.000013,0,"ok","./bin/mm_serial 6 6 18","Time: 0.000013 seconds"
"Implementation 2 (MM-1D)",6,6,18,9,0.000245,0.052969,0.002209,0,"ok","mpirun -np 9 ./bin/mm_1d 6 6 18","Local Matrix Multiplication Compute Time: 1.28988e-06 seconds Total Runtime: 0.000245427 seconds"
"Implementation 3 (MM-2D)",6,6,18,9,0.000296,0.043919,0.002664,0,"ok","mpirun -np 9 ./bin/mm_2d 6 6 18","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(6x6), B(6x18), C(6x18) Parallel Time: 0.000296 seconds"
