implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,1200,3000,1,22.936014,1.000000,1.000000,22.936014,0,"ok","./bin/mm_serial 3000 1200 3000","Time: 22.936014 seconds"
"Implementation 2 (MM-1D)",3000,1200,3000,1,22.679900,1.000000,1.011293,22.679900,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 1200 3000","Local Matrix Multiplication Compute Time: 22.5566 seconds Total Runtime: 22.6799 seconds"
"Implementation 3 (MM-2D)",3000,1200,3000,1,22.087373,1.000000,1.038422,22.087373,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 1200 3000","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x1200), B(1200x3000), C(3000x3000) Parallel Time: 22.087373 seconds"
"Implementation 1 (Serial)",3000,1200,3000,4,22.936014,1.000000,1.000000,22.936014,0,"ok","./bin/mm_serial 3000 1200 3000","Time: 22.936014 seconds"
"Implementation 2 (MM-1D)",3000,1200,3000,4,6.186340,3.666126,3.707526,24.745360,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 1200 3000","Local Matrix Multiplication Compute Time: 6.05487 seconds Total Runtime: 6.18634 seconds"
"Implementation 3 (MM-2D)",3000,1200,3000,4,3.301234,6.690641,6.947709,13.204936,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 1200 3000","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x1200), B(1200x3000), C(3000x3000) Parallel Time: 3.301234 seconds"
"Implementation 1 (Serial)",3000,1200,3000,9,22.936014,1.000000,1.000000,22.936014,0,"ok","./bin/mm_serial 3000 1200 3000","Time: 22.936014 seconds"
"Implementation 2 (MM-1D)",3000,1200,3000,9,3.154010,7.190814,7.272017,28.386090,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 1200 3000","Local Matrix Multiplication Compute Time: 2.97729 seconds Total Runtime: 3.15401 seconds"
"Implementation 3 (MM-2D)",3000,1200,3000,9,1.776635,12.432139,12.909806,15.989715,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 1200 3000","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x1200), B(1200x3000), C(3000x3000) Parallel Time: 1.776635 seconds"
"Implementation 1 (Serial)",3000,1200,3000,16,22.936014,1.000000,1.000000,22.936014,0,"ok","./bin/mm_serial 3000 1200 3000","Time: 22.936014 seconds"
"Implementation 2 (MM-1D)",3000,1200,3000,16,2.021410,11.219842,11.346542,32.342560,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 1200 3000","Local Matrix Multiplication Compute Time: 1.76803 seconds Total Runtime: 2.02141 seconds"
"Implementation 3 (MM-2D)",3000,1200,3000,16,1.195375,18.477359,19.187296,19.126000,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 1200 3000","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x1200), B(1200x3000), C(3000x3000) Parallel Time: 1.195375 seconds"
"Implementation 1 (Serial)",3000,1200,3000,25,22.936014,1.000000,1.000000,22.936014,0,"ok","./bin/mm_serial 3000 1200 3000","Time: 22.936014 seconds"
"Implementation 2 (MM-1D)",3000,1200,3000,25,2.332430,9.723722,9.833527,58.310750,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 1200 3000","Local Matrix Multiplication Compute Time: 1.86993 seconds Total Runtime: 2.33243 seconds"
"Implementation 3 (MM-2D)",3000,1200,3000,25,1.139291,19.386946,20.131831,28.482275,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 1200 3000","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x1200), B(1200x3000), C(3000x3000) Parallel Time: 1.139291 seconds"
