implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,4200,3600,1,145.772058,1.000000,1.000000,145.772058,0,"ok","./bin/mm_serial 3000 4200 3600","Time: 145.772058 seconds"
"Implementation 2 (MM-1D)",3000,4200,3600,1,144.811000,1.000000,1.006637,144.811000,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 4200 3600","Local Matrix Multiplication Compute Time: 144.542 seconds Total Runtime: 144.811 seconds"
"Implementation 3 (MM-2D)",3000,4200,3600,1,144.733770,1.000000,1.007174,144.733770,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 4200 3600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x4200), B(4200x3600), C(3000x3600) Parallel Time: 144.733770 seconds"
"Implementation 1 (Serial)",3000,4200,3600,4,145.772058,1.000000,1.000000,145.772058,0,"ok","./bin/mm_serial 3000 4200 3600","Time: 145.772058 seconds"
"Implementation 2 (MM-1D)",3000,4200,3600,4,37.900100,3.820861,3.846218,151.600400,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 4200 3600","Local Matrix Multiplication Compute Time: 37.5671 seconds Total Runtime: 37.9001 seconds"
"Implementation 3 (MM-2D)",3000,4200,3600,4,25.289897,5.722988,5.764043,101.159588,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 4200 3600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x4200), B(4200x3600), C(3000x3600) Parallel Time: 25.289897 seconds"
"Implementation 1 (Serial)",3000,4200,3600,9,145.772058,1.000000,1.000000,145.772058,0,"ok","./bin/mm_serial 3000 4200 3600","Time: 145.772058 seconds"
"Implementation 2 (MM-1D)",3000,4200,3600,9,18.689300,7.748337,7.799760,168.203700,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 4200 3600","Local Matrix Multiplication Compute Time: 18.1602 seconds Total Runtime: 18.6893 seconds"
"Implementation 3 (MM-2D)",3000,4200,3600,9,12.730488,11.369067,11.450626,114.574392,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 4200 3600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x4200), B(4200x3600), C(3000x3600) Parallel Time: 12.730488 seconds"
"Implementation 1 (Serial)",3000,4200,3600,16,145.772058,1.000000,1.000000,145.772058,0,"ok","./bin/mm_serial 3000 4200 3600","Time: 145.772058 seconds"
"Implementation 2 (MM-1D)",3000,4200,3600,16,11.771100,12.302249,12.383894,188.337600,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 4200 3600","Local Matrix Multiplication Compute Time: 11.0119 seconds Total Runtime: 11.7711 seconds"
"Implementation 3 (MM-2D)",3000,4200,3600,16,7.630299,18.968296,19.104370,122.084784,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 4200 3600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x4200), B(4200x3600), C(3000x3600) Parallel Time: 7.630299 seconds"
"Implementation 1 (Serial)",3000,4200,3600,25,145.772058,1.000000,1.000000,145.772058,0,"ok","./bin/mm_serial 3000 4200 3600","Time: 145.772058 seconds"
"Implementation 2 (MM-1D)",3000,4200,3600,25,13.191400,10.977682,11.050537,329.785000,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 4200 3600","Local Matrix Multiplication Compute Time: 11.7665 seconds Total Runtime: 13.1914 seconds"
"Implementation 3 (MM-2D)",3000,4200,3600,25,8.277186,17.485867,17.611306,206.929650,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 4200 3600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x4200), B(4200x3600), C(3000x3600) Parallel Time: 8.277186 seconds"
