implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3600,1800,2400,1,48.414222,1.000000,1.000000,48.414222,0,"ok","./bin/mm_serial 3600 1800 2400","Time: 48.414222 seconds"
"Implementation 2 (MM-1D)",3600,1800,2400,1,48.441300,1.000000,0.999441,48.441300,0,"ok","mpirun -np 1 ./bin/mm_1d 3600 1800 2400","Local Matrix Multiplication Compute Time: 48.2942 seconds Total Runtime: 48.4413 seconds"
"Implementation 3 (MM-2D)",3600,1800,2400,1,48.414810,1.000000,0.999988,48.414810,0,"ok","mpirun -np 1 ./bin/mm_2d 3600 1800 2400","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3600x1800), B(1800x2400), C(3600x2400) Parallel Time: 48.414810 seconds"
"Implementation 1 (Serial)",3600,1800,2400,4,48.414222,1.000000,1.000000,48.414222,0,"ok","./bin/mm_serial 3600 1800 2400","Time: 48.414222 seconds"
"Implementation 2 (MM-1D)",3600,1800,2400,4,12.928400,3.746891,3.744796,51.713600,0,"ok","mpirun -np 4 ./bin/mm_1d 3600 1800 2400","Local Matrix Multiplication Compute Time: 12.7754 seconds Total Runtime: 12.9284 seconds"
"Implementation 3 (MM-2D)",3600,1800,2400,4,4.785102,10.117822,10.117699,19.140408,0,"ok","mpirun -np 4 ./bin/mm_2d 3600 1800 2400","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3600x1800), B(1800x2400), C(3600x2400) Parallel Time: 4.785102 seconds"
"Implementation 1 (Serial)",3600,1800,2400,9,48.414222,1.000000,1.000000,48.414222,0,"ok","./bin/mm_serial 3600 1800 2400","Time: 48.414222 seconds"
"Implementation 2 (MM-1D)",3600,1800,2400,9,6.400190,7.568728,7.564498,57.601710,0,"ok","mpirun -np 9 ./bin/mm_1d 3600 1800 2400","Local Matrix Multiplication Compute Time: 6.19087 seconds Total Runtime: 6.40019 seconds"
"Implementation 3 (MM-2D)",3600,1800,2400,9,3.049691,15.875317,15.875124,27.447219,0,"ok","mpirun -np 9 ./bin/mm_2d 3600 1800 2400","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3600x1800), B(1800x2400), C(3600x2400) Parallel Time: 3.049691 seconds"
"Implementation 1 (Serial)",3600,1800,2400,16,48.414222,1.000000,1.000000,48.414222,0,"ok","./bin/mm_serial 3600 1800 2400","Time: 48.414222 seconds"
"Implementation 2 (MM-1D)",3600,1800,2400,16,3.973340,12.191582,12.184767,63.573440,0,"ok","mpirun -np 16 ./bin/mm_1d 3600 1800 2400","Local Matrix Multiplication Compute Time: 3.68913 seconds Total Runtime: 3.97334 seconds"
"Implementation 3 (MM-2D)",3600,1800,2400,16,1.803061,26.851454,26.851128,28.848976,0,"ok","mpirun -np 16 ./bin/mm_2d 3600 1800 2400","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3600x1800), B(1800x2400), C(3600x2400) Parallel Time: 1.803061 seconds"
"Implementation 1 (Serial)",3600,1800,2400,25,48.414222,1.000000,1.000000,48.414222,0,"ok","./bin/mm_serial 3600 1800 2400","Time: 48.414222 seconds"
"Implementation 2 (MM-1D)",3600,1800,2400,25,4.577330,10.582873,10.576957,114.433250,0,"ok","mpirun -np 25 ./bin/mm_1d 3600 1800 2400","Local Matrix Multiplication Compute Time: 4.09263 seconds Total Runtime: 4.57733 seconds"
"Implementation 3 (MM-2D)",3600,1800,2400,25,2.686328,18.022673,18.022454,67.158200,0,"ok","mpirun -np 25 ./bin/mm_2d 3600 1800 2400","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3600x1800), B(1800x2400), C(3600x2400) Parallel Time: 2.686328 seconds"
