implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3600,3000,600,1,10.173319,1.000000,1.000000,10.173319,0,"ok","./bin/mm_serial 3600 3000 600","Time: 10.173319 seconds"
"Implementation 2 (MM-1D)",3600,3000,600,1,7.986840,1.000000,1.273760,7.986840,0,"ok","mpirun -np 1 ./bin/mm_1d 3600 3000 600","Local Matrix Multiplication Compute Time: 7.87656 seconds Total Runtime: 7.98684 seconds"
"Implementation 3 (MM-2D)",3600,3000,600,1,7.900634,1.000000,1.287659,7.900634,0,"ok","mpirun -np 1 ./bin/mm_2d 3600 3000 600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3600x3000), B(3000x600), C(3600x600) Parallel Time: 7.900634 seconds"
"Implementation 1 (Serial)",3600,3000,600,4,10.173319,1.000000,1.000000,10.173319,0,"ok","./bin/mm_serial 3600 3000 600","Time: 10.173319 seconds"
"Implementation 2 (MM-1D)",3600,3000,600,4,3.651380,2.187348,2.786157,14.605520,0,"ok","mpirun -np 4 ./bin/mm_1d 3600 3000 600","Local Matrix Multiplication Compute Time: 3.54074 seconds Total Runtime: 3.65138 seconds"
"Implementation 3 (MM-2D)",3600,3000,600,4,2.065372,3.825284,4.925659,8.261488,0,"ok","mpirun -np 4 ./bin/mm_2d 3600 3000 600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3600x3000), B(3000x600), C(3600x600) Parallel Time: 2.065372 seconds"
"Implementation 1 (Serial)",3600,3000,600,9,10.173319,1.000000,1.000000,10.173319,0,"ok","./bin/mm_serial 3600 3000 600","Time: 10.173319 seconds"
"Implementation 2 (MM-1D)",3600,3000,600,9,1.934740,4.128121,5.258236,17.412660,0,"ok","mpirun -np 9 ./bin/mm_1d 3600 3000 600","Local Matrix Multiplication Compute Time: 1.80186 seconds Total Runtime: 1.93474 seconds"
"Implementation 3 (MM-2D)",3600,3000,600,9,1.081560,7.304850,9.406153,9.734040,0,"ok","mpirun -np 9 ./bin/mm_2d 3600 3000 600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3600x3000), B(3000x600), C(3600x600) Parallel Time: 1.081560 seconds"
"Implementation 1 (Serial)",3600,3000,600,16,10.173319,1.000000,1.000000,10.173319,0,"ok","./bin/mm_serial 3600 3000 600","Time: 10.173319 seconds"
"Implementation 2 (MM-1D)",3600,3000,600,16,1.277250,6.253153,7.965018,20.436000,0,"ok","mpirun -np 16 ./bin/mm_1d 3600 3000 600","Local Matrix Multiplication Compute Time: 1.10337 seconds Total Runtime: 1.27725 seconds"
"Implementation 3 (MM-2D)",3600,3000,600,16,0.670364,11.785588,15.175813,10.725824,0,"ok","mpirun -np 16 ./bin/mm_2d 3600 3000 600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3600x3000), B(3000x600), C(3600x600) Parallel Time: 0.670364 seconds"
"Implementation 1 (Serial)",3600,3000,600,25,10.173319,1.000000,1.000000,10.173319,0,"ok","./bin/mm_serial 3600 3000 600","Time: 10.173319 seconds"
"Implementation 2 (MM-1D)",3600,3000,600,25,1.884070,4.239142,5.399650,47.101750,0,"ok","mpirun -np 25 ./bin/mm_1d 3600 3000 600","Local Matrix Multiplication Compute Time: 1.5924 seconds Total Runtime: 1.88407 seconds"
"Implementation 3 (MM-2D)",3600,3000,600,25,0.791186,9.985811,12.858315,19.779650,0,"ok","mpirun -np 25 ./bin/mm_2d 3600 3000 600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3600x3000), B(3000x600), C(3600x600) Parallel Time: 0.791186 seconds"
