implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",6,12,12,1,0.000019,1.000000,0.000019,0,"ok","./bin/mm_serial 6 12 12","Time: 0.000019 seconds"
"Implementation 2 (MM-1D)",6,12,12,1,0.000020,0.939971,0.000020,0,"ok","mpirun -np 1 ./bin/mm_1d 6 12 12","Local Matrix Multiplication Compute Time: 6.65616e-06 seconds Total Runtime: 2.02134e-05 seconds"
"Implementation 3 (MM-2D)",6,12,12,1,0.000014,1.357143,0.000014,0,"ok","mpirun -np 1 ./bin/mm_2d 6 12 12","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(6x12), B(12x12), C(6x12) Parallel Time: 0.000014 seconds"
"Implementation 1 (Serial)",6,12,12,4,0.000017,1.000000,0.000017,0,"ok","./bin/mm_serial 6 12 12","Time: 0.000017 seconds"
"Implementation 2 (MM-1D)",6,12,12,4,0.000166,0.102154,0.000666,0,"ok","mpirun -np 4 ./bin/mm_1d 6 12 12","Local Matrix Multiplication Compute Time: 3.10503e-06 seconds Total Runtime: 0.000166416 seconds"
"Implementation 3 (MM-2D)",6,12,12,4,0.000148,0.114865,0.000592,0,"ok","mpirun -np 4 ./bin/mm_2d 6 12 12","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(6x12), B(12x12), C(6x12) Parallel Time: 0.000148 seconds"
"Implementation 1 (Serial)",6,12,12,9,0.000018,1.000000,0.000018,0,"ok","./bin/mm_serial 6 12 12","Time: 0.000018 seconds"
"Implementation 2 (MM-1D)",6,12,12,9,0.000274,0.065772,0.002463,0,"ok","mpirun -np 9 ./bin/mm_1d 6 12 12","Local Matrix Multiplication Compute Time: 1.62423e-06 seconds Total Runtime: 0.000273671 seconds"
"Implementation 3 (MM-2D)",6,12,12,9,0.000287,0.062718,0.002583,0,"ok","mpirun -np 9 ./bin/mm_2d 6 12 12","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(6x12), B(12x12), C(6x12) Parallel Time: 0.000287 seconds"
