implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",12,6,18,1,0.000026,1.000000,0.000026,0,"ok","./bin/mm_serial 12 6 18","Time: 0.000026 seconds"
"Implementation 2 (MM-1D)",12,6,18,1,0.000037,0.700559,0.000037,0,"ok","mpirun -np 1 ./bin/mm_1d 12 6 18","Local Matrix Multiplication Compute Time: 1.54711e-05 seconds Total Runtime: 3.71132e-05 seconds"
"Implementation 3 (MM-2D)",12,6,18,1,0.000024,1.083333,0.000024,0,"ok","mpirun -np 1 ./bin/mm_2d 12 6 18","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(12x6), B(6x18), C(12x18) Parallel Time: 0.000024 seconds"
"Implementation 1 (Serial)",12,6,18,4,0.000019,1.000000,0.000019,0,"ok","./bin/mm_serial 12 6 18","Time: 0.000019 seconds"
"Implementation 2 (MM-1D)",12,6,18,4,0.000207,0.091953,0.000827,0,"ok","mpirun -np 4 ./bin/mm_1d 12 6 18","Local Matrix Multiplication Compute Time: 3.55858e-06 seconds Total Runtime: 0.000206627 seconds"
"Implementation 3 (MM-2D)",12,6,18,4,0.000167,0.113772,0.000668,0,"ok","mpirun -np 4 ./bin/mm_2d 12 6 18","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(12x6), B(6x18), C(12x18) Parallel Time: 0.000167 seconds"
