implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3600,2400,3600,1,99.037575,1.000000,1.000000,99.037575,0,"ok","./bin/mm_serial 3600 2400 3600","Time: 99.037575 seconds"
"Implementation 2 (MM-1D)",3600,2400,3600,1,98.823300,1.000000,1.002168,98.823300,0,"ok","mpirun -np 1 ./bin/mm_1d 3600 2400 3600","Local Matrix Multiplication Compute Time: 98.6032 seconds Total Runtime: 98.8233 seconds"
"Implementation 3 (MM-2D)",3600,2400,3600,1,98.720649,1.000000,1.003210,98.720649,0,"ok","mpirun -np 1 ./bin/mm_2d 3600 2400 3600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3600x2400), B(2400x3600), C(3600x3600) Parallel Time: 98.720649 seconds"
"Implementation 1 (Serial)",3600,2400,3600,4,99.037575,1.000000,1.000000,99.037575,0,"ok","./bin/mm_serial 3600 2400 3600","Time: 99.037575 seconds"
"Implementation 2 (MM-1D)",3600,2400,3600,4,25.823800,3.826830,3.835128,103.295200,0,"ok","mpirun -np 4 ./bin/mm_1d 3600 2400 3600","Local Matrix Multiplication Compute Time: 25.4831 seconds Total Runtime: 25.8238 seconds"
"Implementation 3 (MM-2D)",3600,2400,3600,4,17.224096,5.731543,5.749943,68.896384,0,"ok","mpirun -np 4 ./bin/mm_2d 3600 2400 3600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3600x2400), B(2400x3600), C(3600x3600) Parallel Time: 17.224096 seconds"
"Implementation 1 (Serial)",3600,2400,3600,9,99.037575,1.000000,1.000000,99.037575,0,"ok","./bin/mm_serial 3600 2400 3600","Time: 99.037575 seconds"
"Implementation 2 (MM-1D)",3600,2400,3600,9,12.588600,7.850222,7.867243,113.297400,0,"ok","mpirun -np 9 ./bin/mm_1d 3600 2400 3600","Local Matrix Multiplication Compute Time: 12.242 seconds Total Runtime: 12.5886 seconds"
"Implementation 3 (MM-2D)",3600,2400,3600,9,8.779794,11.244073,11.280171,79.018146,0,"ok","mpirun -np 9 ./bin/mm_2d 3600 2400 3600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3600x2400), B(2400x3600), C(3600x3600) Parallel Time: 8.779794 seconds"
"Implementation 1 (Serial)",3600,2400,3600,16,99.037575,1.000000,1.000000,99.037575,0,"ok","./bin/mm_serial 3600 2400 3600","Time: 99.037575 seconds"
"Implementation 2 (MM-1D)",3600,2400,3600,16,7.926240,12.467866,12.494900,126.819840,0,"ok","mpirun -np 16 ./bin/mm_1d 3600 2400 3600","Local Matrix Multiplication Compute Time: 7.41273 seconds Total Runtime: 7.92624 seconds"
"Implementation 3 (MM-2D)",3600,2400,3600,16,5.187707,19.029727,19.090819,83.003312,0,"ok","mpirun -np 16 ./bin/mm_2d 3600 2400 3600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3600x2400), B(2400x3600), C(3600x3600) Parallel Time: 5.187707 seconds"
"Implementation 1 (Serial)",3600,2400,3600,25,99.037575,1.000000,1.000000,99.037575,0,"ok","./bin/mm_serial 3600 2400 3600","Time: 99.037575 seconds"
"Implementation 2 (MM-1D)",3600,2400,3600,25,8.832820,11.188194,11.212453,220.820500,0,"ok","mpirun -np 25 ./bin/mm_1d 3600 2400 3600","Local Matrix Multiplication Compute Time: 7.87671 seconds Total Runtime: 8.83282 seconds"
"Implementation 3 (MM-2D)",3600,2400,3600,25,5.082308,19.424374,19.486732,127.057700,0,"ok","mpirun -np 25 ./bin/mm_2d 3600 2400 3600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3600x2400), B(2400x3600), C(3600x3600) Parallel Time: 5.082308 seconds"
