implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",2400,3600,1200,1,32.597921,1.000000,1.000000,32.597921,0,"ok","./bin/mm_serial 2400 3600 1200","Time: 32.597921 seconds"
"Implementation 2 (MM-1D)",2400,3600,1200,1,32.420300,1.000000,1.005479,32.420300,0,"ok","mpirun -np 1 ./bin/mm_1d 2400 3600 1200","Local Matrix Multiplication Compute Time: 32.3049 seconds Total Runtime: 32.4203 seconds"
"Implementation 3 (MM-2D)",2400,3600,1200,1,32.613882,1.000000,0.999511,32.613882,0,"ok","mpirun -np 1 ./bin/mm_2d 2400 3600 1200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(2400x3600), B(3600x1200), C(2400x1200) Parallel Time: 32.613882 seconds"
"Implementation 1 (Serial)",2400,3600,1200,4,32.597921,1.000000,1.000000,32.597921,0,"ok","./bin/mm_serial 2400 3600 1200","Time: 32.597921 seconds"
"Implementation 2 (MM-1D)",2400,3600,1200,4,8.617840,3.761998,3.782609,34.471360,0,"ok","mpirun -np 4 ./bin/mm_1d 2400 3600 1200","Local Matrix Multiplication Compute Time: 8.46187 seconds Total Runtime: 8.61784 seconds"
"Implementation 3 (MM-2D)",2400,3600,1200,4,3.363003,9.697845,9.693099,13.452012,0,"ok","mpirun -np 4 ./bin/mm_2d 2400 3600 1200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(2400x3600), B(3600x1200), C(2400x1200) Parallel Time: 3.363003 seconds"
"Implementation 1 (Serial)",2400,3600,1200,9,32.597921,1.000000,1.000000,32.597921,0,"ok","./bin/mm_serial 2400 3600 1200","Time: 32.597921 seconds"
"Implementation 2 (MM-1D)",2400,3600,1200,9,4.159520,7.794241,7.836943,37.435680,0,"ok","mpirun -np 9 ./bin/mm_1d 2400 3600 1200","Local Matrix Multiplication Compute Time: 3.98024 seconds Total Runtime: 4.15952 seconds"
"Implementation 3 (MM-2D)",2400,3600,1200,9,1.930416,16.894743,16.886475,17.373744,0,"ok","mpirun -np 9 ./bin/mm_2d 2400 3600 1200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(2400x3600), B(3600x1200), C(2400x1200) Parallel Time: 1.930416 seconds"
"Implementation 1 (Serial)",2400,3600,1200,16,32.597921,1.000000,1.000000,32.597921,0,"ok","./bin/mm_serial 2400 3600 1200","Time: 32.597921 seconds"
"Implementation 2 (MM-1D)",2400,3600,1200,16,2.718580,11.925454,11.990790,43.497280,0,"ok","mpirun -np 16 ./bin/mm_1d 2400 3600 1200","Local Matrix Multiplication Compute Time: 2.41824 seconds Total Runtime: 2.71858 seconds"
"Implementation 3 (MM-2D)",2400,3600,1200,16,1.304570,24.999718,24.987483,20.873120,0,"ok","mpirun -np 16 ./bin/mm_2d 2400 3600 1200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(2400x3600), B(3600x1200), C(2400x1200) Parallel Time: 1.304570 seconds"
"Implementation 1 (Serial)",2400,3600,1200,25,32.597921,1.000000,1.000000,32.597921,0,"ok","./bin/mm_serial 2400 3600 1200","Time: 32.597921 seconds"
"Implementation 2 (MM-1D)",2400,3600,1200,25,3.141980,10.318430,10.374961,78.549500,0,"ok","mpirun -np 25 ./bin/mm_1d 2400 3600 1200","Local Matrix Multiplication Compute Time: 2.54266 seconds Total Runtime: 3.14198 seconds"
"Implementation 3 (MM-2D)",2400,3600,1200,25,1.463179,22.289742,22.278833,36.579475,0,"ok","mpirun -np 25 ./bin/mm_2d 2400 3600 1200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(2400x3600), B(3600x1200), C(2400x1200) Parallel Time: 1.463179 seconds"
