implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",12,12,12,1,0.000037,1.000000,0.000037,0,"ok","./bin/mm_serial 12 12 12","Time: 0.000037 seconds"
"Implementation 2 (MM-1D)",12,12,12,1,0.000036,1.023533,0.000036,0,"ok","mpirun -np 1 ./bin/mm_1d 12 12 12","Local Matrix Multiplication Compute Time: 1.79438e-05 seconds Total Runtime: 3.61493e-05 seconds"
"Implementation 3 (MM-2D)",12,12,12,1,0.000022,1.681818,0.000022,0,"ok","mpirun -np 1 ./bin/mm_2d 12 12 12","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(12x12), B(12x12), C(12x12) Parallel Time: 0.000022 seconds"
"Implementation 1 (Serial)",12,12,12,4,0.000035,1.000000,0.000035,0,"ok","./bin/mm_serial 12 12 12","Time: 0.000035 seconds"
"Implementation 2 (MM-1D)",12,12,12,4,0.000169,0.207232,0.000676,0,"ok","mpirun -np 4 ./bin/mm_1d 12 12 12","Local Matrix Multiplication Compute Time: 3.80259e-06 seconds Total Runtime: 0.000168893 seconds"
"Implementation 3 (MM-2D)",12,12,12,4,0.000172,0.203488,0.000688,0,"ok","mpirun -np 4 ./bin/mm_2d 12 12 12","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(12x12), B(12x12), C(12x12) Parallel Time: 0.000172 seconds"
"Implementation 1 (Serial)",12,12,12,9,0.000035,1.000000,0.000035,0,"ok","./bin/mm_serial 12 12 12","Time: 0.000035 seconds"
"Implementation 2 (MM-1D)",12,12,12,9,0.000265,0.131848,0.002389,0,"ok","mpirun -np 9 ./bin/mm_1d 12 12 12","Local Matrix Multiplication Compute Time: 2.97464e-06 seconds Total Runtime: 0.000265457 seconds"
"Implementation 3 (MM-2D)",12,12,12,9,0.000317,0.110410,0.002853,0,"ok","mpirun -np 9 ./bin/mm_2d 12 12 12","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(12x12), B(12x12), C(12x12) Parallel Time: 0.000317 seconds"
