implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",6,6,12,1,0.000010,1.000000,0.000010,0,"ok","./bin/mm_serial 6 6 12","Time: 0.000010 seconds"
"Implementation 2 (MM-1D)",6,6,12,1,0.000013,0.784899,0.000013,0,"ok","mpirun -np 1 ./bin/mm_1d 6 6 12","Local Matrix Multiplication Compute Time: 3.58094e-06 seconds Total Runtime: 1.27405e-05 seconds"
"Implementation 3 (MM-2D)",6,6,12,1,0.000009,1.111111,0.000009,0,"ok","mpirun -np 1 ./bin/mm_2d 6 6 12","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(6x6), B(6x12), C(6x12) Parallel Time: 0.000009 seconds"
"Implementation 1 (Serial)",6,6,12,4,0.000008,1.000000,0.000008,0,"ok","./bin/mm_serial 6 6 12","Time: 0.000008 seconds"
"Implementation 2 (MM-1D)",6,6,12,4,0.000155,0.051517,0.000621,0,"ok","mpirun -np 4 ./bin/mm_1d 6 6 12","Local Matrix Multiplication Compute Time: 1.67266e-06 seconds Total Runtime: 0.000155288 seconds"
"Implementation 3 (MM-2D)",6,6,12,4,0.000153,0.052288,0.000612,0,"ok","mpirun -np 4 ./bin/mm_2d 6 6 12","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(6x6), B(6x12), C(6x12) Parallel Time: 0.000153 seconds"
"Implementation 1 (Serial)",6,6,12,9,0.000009,1.000000,0.000009,0,"ok","./bin/mm_serial 6 6 12","Time: 0.000009 seconds"
"Implementation 2 (MM-1D)",6,6,12,9,0.000232,0.038787,0.002088,0,"ok","mpirun -np 9 ./bin/mm_1d 6 6 12","Local Matrix Multiplication Compute Time: 9.66713e-07 seconds Total Runtime: 0.000232039 seconds"
"Implementation 3 (MM-2D)",6,6,12,9,0.000237,0.037975,0.002133,0,"ok","mpirun -np 9 ./bin/mm_2d 6 6 12","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(6x6), B(6x12), C(6x12) Parallel Time: 0.000237 seconds"
