implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,1800,4200,1,47.990453,1.000000,1.000000,47.990453,0,"ok","./bin/mm_serial 3000 1800 4200","Time: 47.990453 seconds"
"Implementation 2 (MM-1D)",3000,1800,4200,1,46.629600,1.000000,1.029184,46.629600,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 1800 4200","Local Matrix Multiplication Compute Time: 46.4434 seconds Total Runtime: 46.6296 seconds"
"Implementation 3 (MM-2D)",3000,1800,4200,1,46.568854,1.000000,1.030527,46.568854,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 1800 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x1800), B(1800x4200), C(3000x4200) Parallel Time: 46.568854 seconds"
"Implementation 1 (Serial)",3000,1800,4200,4,47.990453,1.000000,1.000000,47.990453,0,"ok","./bin/mm_serial 3000 1800 4200","Time: 47.990453 seconds"
"Implementation 2 (MM-1D)",3000,1800,4200,4,12.389400,3.763669,3.873509,49.557600,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 1800 4200","Local Matrix Multiplication Compute Time: 12.1788 seconds Total Runtime: 12.3894 seconds"
"Implementation 3 (MM-2D)",3000,1800,4200,4,12.822841,3.631711,3.742576,51.291364,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 1800 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x1800), B(1800x4200), C(3000x4200) Parallel Time: 12.822841 seconds"
"Implementation 1 (Serial)",3000,1800,4200,9,47.990453,1.000000,1.000000,47.990453,0,"ok","./bin/mm_serial 3000 1800 4200","Time: 47.990453 seconds"
"Implementation 2 (MM-1D)",3000,1800,4200,9,6.291290,7.411771,7.628078,56.621610,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 1800 4200","Local Matrix Multiplication Compute Time: 5.97532 seconds Total Runtime: 6.29129 seconds"
"Implementation 3 (MM-2D)",3000,1800,4200,9,6.293901,7.399045,7.624914,56.645109,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 1800 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x1800), B(1800x4200), C(3000x4200) Parallel Time: 6.293901 seconds"
"Implementation 1 (Serial)",3000,1800,4200,16,47.990453,1.000000,1.000000,47.990453,0,"ok","./bin/mm_serial 3000 1800 4200","Time: 47.990453 seconds"
"Implementation 2 (MM-1D)",3000,1800,4200,16,4.084400,11.416512,11.749695,65.350400,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 1800 4200","Local Matrix Multiplication Compute Time: 3.65142 seconds Total Runtime: 4.0844 seconds"
"Implementation 3 (MM-2D)",3000,1800,4200,16,4.324520,10.768560,11.097290,69.192320,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 1800 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x1800), B(1800x4200), C(3000x4200) Parallel Time: 4.324520 seconds"
"Implementation 1 (Serial)",3000,1800,4200,25,47.990453,1.000000,1.000000,47.990453,0,"ok","./bin/mm_serial 3000 1800 4200","Time: 47.990453 seconds"
"Implementation 2 (MM-1D)",3000,1800,4200,25,5.296820,8.803320,9.060239,132.420500,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 1800 4200","Local Matrix Multiplication Compute Time: 4.56018 seconds Total Runtime: 5.29682 seconds"
"Implementation 3 (MM-2D)",3000,1800,4200,25,3.520405,13.228266,13.632083,88.010125,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 1800 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x1800), B(1800x4200), C(3000x4200) Parallel Time: 3.520405 seconds"
