implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,2400,4200,1,65.040797,1.000000,1.000000,65.040797,0,"ok","./bin/mm_serial 3000 2400 4200","Time: 65.040797 seconds"
"Implementation 2 (MM-1D)",3000,2400,4200,1,62.180400,1.000000,1.046002,62.180400,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 2400 4200","Local Matrix Multiplication Compute Time: 61.967 seconds Total Runtime: 62.1804 seconds"
"Implementation 3 (MM-2D)",3000,2400,4200,1,62.138442,1.000000,1.046708,62.138442,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 2400 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x2400), B(2400x4200), C(3000x4200) Parallel Time: 62.138442 seconds"
"Implementation 1 (Serial)",3000,2400,4200,4,65.040797,1.000000,1.000000,65.040797,0,"ok","./bin/mm_serial 3000 2400 4200","Time: 65.040797 seconds"
"Implementation 2 (MM-1D)",3000,2400,4200,4,16.579600,3.750416,3.922941,66.318400,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 2400 4200","Local Matrix Multiplication Compute Time: 16.3263 seconds Total Runtime: 16.5796 seconds"
"Implementation 3 (MM-2D)",3000,2400,4200,4,17.708645,3.508933,3.672827,70.834580,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 2400 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x2400), B(2400x4200), C(3000x4200) Parallel Time: 17.708645 seconds"
"Implementation 1 (Serial)",3000,2400,4200,9,65.040797,1.000000,1.000000,65.040797,0,"ok","./bin/mm_serial 3000 2400 4200","Time: 65.040797 seconds"
"Implementation 2 (MM-1D)",3000,2400,4200,9,8.401580,7.401036,7.741496,75.614220,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 2400 4200","Local Matrix Multiplication Compute Time: 8.01348 seconds Total Runtime: 8.40158 seconds"
"Implementation 3 (MM-2D)",3000,2400,4200,9,8.470120,7.336194,7.678852,76.231080,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 2400 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x2400), B(2400x4200), C(3000x4200) Parallel Time: 8.470120 seconds"
"Implementation 1 (Serial)",3000,2400,4200,16,65.040797,1.000000,1.000000,65.040797,0,"ok","./bin/mm_serial 3000 2400 4200","Time: 65.040797 seconds"
"Implementation 2 (MM-1D)",3000,2400,4200,16,5.673070,10.960626,11.464832,90.769120,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 2400 4200","Local Matrix Multiplication Compute Time: 5.1202 seconds Total Runtime: 5.67307 seconds"
"Implementation 3 (MM-2D)",3000,2400,4200,16,5.908568,10.516667,11.007878,94.537088,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 2400 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x2400), B(2400x4200), C(3000x4200) Parallel Time: 5.908568 seconds"
"Implementation 1 (Serial)",3000,2400,4200,25,65.040797,1.000000,1.000000,65.040797,0,"ok","./bin/mm_serial 3000 2400 4200","Time: 65.040797 seconds"
"Implementation 2 (MM-1D)",3000,2400,4200,25,7.622630,8.157342,8.532593,190.565750,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 2400 4200","Local Matrix Multiplication Compute Time: 5.02636 seconds Total Runtime: 7.62263 seconds"
"Implementation 3 (MM-2D)",3000,2400,4200,25,5.301545,11.720818,12.268272,132.538625,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 2400 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x2400), B(2400x4200), C(3000x4200) Parallel Time: 5.301545 seconds"
