implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3600,2400,3000,1,64.038538,1.000000,1.000000,64.038538,0,"ok","./bin/mm_serial 3600 2400 3000","Time: 64.038538 seconds"
"Implementation 2 (MM-1D)",3600,2400,3000,1,59.554600,1.000000,1.075291,59.554600,0,"ok","mpirun -np 1 ./bin/mm_1d 3600 2400 3000","Local Matrix Multiplication Compute Time: 59.295 seconds Total Runtime: 59.5546 seconds"
"Implementation 3 (MM-2D)",3600,2400,3000,1,59.723474,1.000000,1.072251,59.723474,0,"ok","mpirun -np 1 ./bin/mm_2d 3600 2400 3000","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3600x2400), B(2400x3000), C(3600x3000) Parallel Time: 59.723474 seconds"
"Implementation 1 (Serial)",3600,2400,3000,4,64.038538,1.000000,1.000000,64.038538,0,"ok","./bin/mm_serial 3600 2400 3000","Time: 64.038538 seconds"
"Implementation 2 (MM-1D)",3600,2400,3000,4,16.206200,3.674803,3.951484,64.824800,0,"ok","mpirun -np 4 ./bin/mm_1d 3600 2400 3000","Local Matrix Multiplication Compute Time: 15.935 seconds Total Runtime: 16.2062 seconds"
"Implementation 3 (MM-2D)",3600,2400,3000,4,16.304494,3.663007,3.927662,65.217976,0,"ok","mpirun -np 4 ./bin/mm_2d 3600 2400 3000","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3600x2400), B(2400x3000), C(3600x3000) Parallel Time: 16.304494 seconds"
"Implementation 1 (Serial)",3600,2400,3000,9,64.038538,1.000000,1.000000,64.038538,0,"ok","./bin/mm_serial 3600 2400 3000","Time: 64.038538 seconds"
"Implementation 2 (MM-1D)",3600,2400,3000,9,9.246840,6.440535,6.925451,83.221560,0,"ok","mpirun -np 9 ./bin/mm_1d 3600 2400 3000","Local Matrix Multiplication Compute Time: 8.85815 seconds Total Runtime: 9.24684 seconds"
"Implementation 3 (MM-2D)",3600,2400,3000,9,9.063893,6.589164,7.065235,81.575037,0,"ok","mpirun -np 9 ./bin/mm_2d 3600 2400 3000","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3600x2400), B(2400x3000), C(3600x3000) Parallel Time: 9.063893 seconds"
"Implementation 1 (Serial)",3600,2400,3000,16,64.038538,1.000000,1.000000,64.038538,0,"ok","./bin/mm_serial 3600 2400 3000","Time: 64.038538 seconds"
"Implementation 2 (MM-1D)",3600,2400,3000,16,6.944410,8.575905,9.221595,111.110560,0,"ok","mpirun -np 16 ./bin/mm_1d 3600 2400 3000","Local Matrix Multiplication Compute Time: 6.31656 seconds Total Runtime: 6.94441 seconds"
"Implementation 3 (MM-2D)",3600,2400,3000,16,6.472812,9.226820,9.893465,103.564992,0,"ok","mpirun -np 16 ./bin/mm_2d 3600 2400 3000","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3600x2400), B(2400x3000), C(3600x3000) Parallel Time: 6.472812 seconds"
"Implementation 1 (Serial)",3600,2400,3000,25,64.038538,1.000000,1.000000,64.038538,0,"ok","./bin/mm_serial 3600 2400 3000","Time: 64.038538 seconds"
"Implementation 2 (MM-1D)",3600,2400,3000,25,7.897130,7.541297,8.109090,197.428250,0,"ok","mpirun -np 25 ./bin/mm_1d 3600 2400 3000","Local Matrix Multiplication Compute Time: 5.76436 seconds Total Runtime: 7.89713 seconds"
"Implementation 3 (MM-2D)",3600,2400,3000,25,4.611946,12.949734,13.885362,115.298650,0,"ok","mpirun -np 25 ./bin/mm_2d 3600 2400 3000","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3600x2400), B(2400x3000), C(3600x3000) Parallel Time: 4.611946 seconds"
