implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",4200,2400,4200,1,90.878023,1.000000,1.000000,90.878023,0,"ok","./bin/mm_serial 4200 2400 4200","Time: 90.878023 seconds"
"Implementation 2 (MM-1D)",4200,2400,4200,1,87.117000,1.000000,1.043172,87.117000,0,"ok","mpirun -np 1 ./bin/mm_1d 4200 2400 4200","Local Matrix Multiplication Compute Time: 86.8416 seconds Total Runtime: 87.117 seconds"
"Implementation 3 (MM-2D)",4200,2400,4200,1,87.052256,1.000000,1.043948,87.052256,0,"ok","mpirun -np 1 ./bin/mm_2d 4200 2400 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(4200x2400), B(2400x4200), C(4200x4200) Parallel Time: 87.052256 seconds"
"Implementation 1 (Serial)",4200,2400,4200,4,90.878023,1.000000,1.000000,90.878023,0,"ok","./bin/mm_serial 4200 2400 4200","Time: 90.878023 seconds"
"Implementation 2 (MM-1D)",4200,2400,4200,4,23.195900,3.755707,3.917849,92.783600,0,"ok","mpirun -np 4 ./bin/mm_1d 4200 2400 4200","Local Matrix Multiplication Compute Time: 22.8935 seconds Total Runtime: 23.1959 seconds"
"Implementation 3 (MM-2D)",4200,2400,4200,4,24.443887,3.561310,3.717822,97.775548,0,"ok","mpirun -np 4 ./bin/mm_2d 4200 2400 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(4200x2400), B(2400x4200), C(4200x4200) Parallel Time: 24.443887 seconds"
"Implementation 1 (Serial)",4200,2400,4200,9,90.878023,1.000000,1.000000,90.878023,0,"ok","./bin/mm_serial 4200 2400 4200","Time: 90.878023 seconds"
"Implementation 2 (MM-1D)",4200,2400,4200,9,11.721700,7.432113,7.752973,105.495300,0,"ok","mpirun -np 9 ./bin/mm_1d 4200 2400 4200","Local Matrix Multiplication Compute Time: 11.2823 seconds Total Runtime: 11.7217 seconds"
"Implementation 3 (MM-2D)",4200,2400,4200,9,11.887316,7.323121,7.644957,106.985844,0,"ok","mpirun -np 9 ./bin/mm_2d 4200 2400 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(4200x2400), B(2400x4200), C(4200x4200) Parallel Time: 11.887316 seconds"
"Implementation 1 (Serial)",4200,2400,4200,16,90.878023,1.000000,1.000000,90.878023,0,"ok","./bin/mm_serial 4200 2400 4200","Time: 90.878023 seconds"
"Implementation 2 (MM-1D)",4200,2400,4200,16,7.813450,11.149620,11.630973,125.015200,0,"ok","mpirun -np 16 ./bin/mm_1d 4200 2400 4200","Local Matrix Multiplication Compute Time: 7.21362 seconds Total Runtime: 7.81345 seconds"
"Implementation 3 (MM-2D)",4200,2400,4200,16,8.224575,10.584408,11.049571,131.593200,0,"ok","mpirun -np 16 ./bin/mm_2d 4200 2400 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(4200x2400), B(2400x4200), C(4200x4200) Parallel Time: 8.224575 seconds"
"Implementation 1 (Serial)",4200,2400,4200,25,90.878023,1.000000,1.000000,90.878023,0,"ok","./bin/mm_serial 4200 2400 4200","Time: 90.878023 seconds"
"Implementation 2 (MM-1D)",4200,2400,4200,25,10.017700,8.696308,9.071745,250.442500,0,"ok","mpirun -np 25 ./bin/mm_1d 4200 2400 4200","Local Matrix Multiplication Compute Time: 8.5673 seconds Total Runtime: 10.0177 seconds"
"Implementation 3 (MM-2D)",4200,2400,4200,25,7.456140,11.675244,12.188347,186.403500,0,"ok","mpirun -np 25 ./bin/mm_2d 4200 2400 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(4200x2400), B(2400x4200), C(4200x4200) Parallel Time: 7.456140 seconds"
