implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",18,6,24,1,0.000040,1.000000,0.000040,0,"ok","./bin/mm_serial 18 6 24","Time: 0.000040 seconds"
"Implementation 2 (MM-1D)",18,6,24,1,0.000063,0.637842,0.000063,0,"ok","mpirun -np 1 ./bin/mm_1d 18 6 24","Local Matrix Multiplication Compute Time: 3.09125e-05 seconds Total Runtime: 6.27115e-05 seconds"
"Implementation 3 (MM-2D)",18,6,24,1,0.000038,1.052632,0.000038,0,"ok","mpirun -np 1 ./bin/mm_2d 18 6 24","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(18x6), B(6x24), C(18x24) Parallel Time: 0.000038 seconds"
"Implementation 1 (Serial)",18,6,24,4,0.000039,1.000000,0.000039,0,"ok","./bin/mm_serial 18 6 24","Time: 0.000039 seconds"
"Implementation 2 (MM-1D)",18,6,24,4,0.000201,0.193800,0.000805,0,"ok","mpirun -np 4 ./bin/mm_1d 18 6 24","Local Matrix Multiplication Compute Time: 7.63685e-06 seconds Total Runtime: 0.000201238 seconds"
"Implementation 3 (MM-2D)",18,6,24,4,0.000200,0.195000,0.000800,0,"ok","mpirun -np 4 ./bin/mm_2d 18 6 24","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(18x6), B(6x24), C(18x24) Parallel Time: 0.000200 seconds"
