implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1800,1800,600,1,2.492260,1.000000,1.000000,2.492260,0,"ok","./bin/mm_serial 1800 1800 600","Time: 2.492260 seconds"
"Implementation 2 (MM-1D)",1800,1800,600,1,2.282340,1.000000,1.091976,2.282340,0,"ok","mpirun -np 1 ./bin/mm_1d 1800 1800 600","Local Matrix Multiplication Compute Time: 2.24037 seconds Total Runtime: 2.28234 seconds"
"Implementation 3 (MM-2D)",1800,1800,600,1,2.274737,1.000000,1.095626,2.274737,0,"ok","mpirun -np 1 ./bin/mm_2d 1800 1800 600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1800x1800), B(1800x600), C(1800x600) Parallel Time: 2.274737 seconds"
"Implementation 1 (Serial)",1800,1800,600,4,2.492260,1.000000,1.000000,2.492260,0,"ok","./bin/mm_serial 1800 1800 600","Time: 2.492260 seconds"
"Implementation 2 (MM-1D)",1800,1800,600,4,0.668919,3.411983,3.725802,2.675676,0,"ok","mpirun -np 4 ./bin/mm_1d 1800 1800 600","Local Matrix Multiplication Compute Time: 0.621271 seconds Total Runtime: 0.668919 seconds"
"Implementation 3 (MM-2D)",1800,1800,600,4,0.617630,3.683009,4.035199,2.470520,0,"ok","mpirun -np 4 ./bin/mm_2d 1800 1800 600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1800x1800), B(1800x600), C(1800x600) Parallel Time: 0.617630 seconds"
"Implementation 1 (Serial)",1800,1800,600,9,2.492260,1.000000,1.000000,2.492260,0,"ok","./bin/mm_serial 1800 1800 600","Time: 2.492260 seconds"
"Implementation 2 (MM-1D)",1800,1800,600,9,0.566281,4.030402,4.401101,5.096529,0,"ok","mpirun -np 9 ./bin/mm_1d 1800 1800 600","Local Matrix Multiplication Compute Time: 0.506096 seconds Total Runtime: 0.566281 seconds"
"Implementation 3 (MM-2D)",1800,1800,600,9,0.325201,6.994865,7.663753,2.926809,0,"ok","mpirun -np 9 ./bin/mm_2d 1800 1800 600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1800x1800), B(1800x600), C(1800x600) Parallel Time: 0.325201 seconds"
"Implementation 1 (Serial)",1800,1800,600,16,2.492260,1.000000,1.000000,2.492260,0,"ok","./bin/mm_serial 1800 1800 600","Time: 2.492260 seconds"
"Implementation 2 (MM-1D)",1800,1800,600,16,0.437995,5.210881,5.690156,7.007920,0,"ok","mpirun -np 16 ./bin/mm_1d 1800 1800 600","Local Matrix Multiplication Compute Time: 0.345466 seconds Total Runtime: 0.437995 seconds"
"Implementation 3 (MM-2D)",1800,1800,600,16,0.203099,11.200139,12.271158,3.249584,0,"ok","mpirun -np 16 ./bin/mm_2d 1800 1800 600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1800x1800), B(1800x600), C(1800x600) Parallel Time: 0.203099 seconds"
"Implementation 1 (Serial)",1800,1800,600,25,2.492260,1.000000,1.000000,2.492260,0,"ok","./bin/mm_serial 1800 1800 600","Time: 2.492260 seconds"
"Implementation 2 (MM-1D)",1800,1800,600,25,0.511995,4.457739,4.867743,12.799875,0,"ok","mpirun -np 25 ./bin/mm_1d 1800 1800 600","Local Matrix Multiplication Compute Time: 0.321701 seconds Total Runtime: 0.511995 seconds"
"Implementation 3 (MM-2D)",1800,1800,600,25,0.258373,8.804082,9.645977,6.459325,0,"ok","mpirun -np 25 ./bin/mm_2d 1800 1800 600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1800x1800), B(1800x600), C(1800x600) Parallel Time: 0.258373 seconds"
