implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",4200,1200,1200,1,7.718083,1.000000,1.000000,7.718083,0,"ok","./bin/mm_serial 4200 1200 1200","Time: 7.718083 seconds"
"Implementation 2 (MM-1D)",4200,1200,1200,1,7.679190,1.000000,1.005065,7.679190,0,"ok","mpirun -np 1 ./bin/mm_1d 4200 1200 1200","Local Matrix Multiplication Compute Time: 7.58543 seconds Total Runtime: 7.67919 seconds"
"Implementation 3 (MM-2D)",4200,1200,1200,1,6.935526,1.000000,1.112833,6.935526,0,"ok","mpirun -np 1 ./bin/mm_2d 4200 1200 1200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(4200x1200), B(1200x1200), C(4200x1200) Parallel Time: 6.935526 seconds"
"Implementation 1 (Serial)",4200,1200,1200,4,7.718083,1.000000,1.000000,7.718083,0,"ok","./bin/mm_serial 4200 1200 1200","Time: 7.718083 seconds"
"Implementation 2 (MM-1D)",4200,1200,1200,4,2.732710,2.810101,2.824333,10.930840,0,"ok","mpirun -np 4 ./bin/mm_1d 4200 1200 1200","Local Matrix Multiplication Compute Time: 2.63164 seconds Total Runtime: 2.73271 seconds"
"Implementation 3 (MM-2D)",4200,1200,1200,4,1.939381,3.576154,3.979663,7.757524,0,"ok","mpirun -np 4 ./bin/mm_2d 4200 1200 1200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(4200x1200), B(1200x1200), C(4200x1200) Parallel Time: 1.939381 seconds"
"Implementation 1 (Serial)",4200,1200,1200,9,7.718083,1.000000,1.000000,7.718083,0,"ok","./bin/mm_serial 4200 1200 1200","Time: 7.718083 seconds"
"Implementation 2 (MM-1D)",4200,1200,1200,9,1.801730,4.262120,4.283707,16.215570,0,"ok","mpirun -np 9 ./bin/mm_1d 4200 1200 1200","Local Matrix Multiplication Compute Time: 1.69404 seconds Total Runtime: 1.80173 seconds"
"Implementation 3 (MM-2D)",4200,1200,1200,9,0.983145,7.054428,7.850402,8.848305,0,"ok","mpirun -np 9 ./bin/mm_2d 4200 1200 1200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(4200x1200), B(1200x1200), C(4200x1200) Parallel Time: 0.983145 seconds"
"Implementation 1 (Serial)",4200,1200,1200,16,7.718083,1.000000,1.000000,7.718083,0,"ok","./bin/mm_serial 4200 1200 1200","Time: 7.718083 seconds"
"Implementation 2 (MM-1D)",4200,1200,1200,16,1.315550,5.837247,5.866811,21.048800,0,"ok","mpirun -np 16 ./bin/mm_1d 4200 1200 1200","Local Matrix Multiplication Compute Time: 1.17739 seconds Total Runtime: 1.31555 seconds"
"Implementation 3 (MM-2D)",4200,1200,1200,16,0.800687,8.661969,9.639326,12.810992,0,"ok","mpirun -np 16 ./bin/mm_2d 4200 1200 1200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(4200x1200), B(1200x1200), C(4200x1200) Parallel Time: 0.800687 seconds"
"Implementation 1 (Serial)",4200,1200,1200,25,7.718083,1.000000,1.000000,7.718083,0,"ok","./bin/mm_serial 4200 1200 1200","Time: 7.718083 seconds"
"Implementation 2 (MM-1D)",4200,1200,1200,25,1.401140,5.480673,5.508431,35.028500,0,"ok","mpirun -np 25 ./bin/mm_1d 4200 1200 1200","Local Matrix Multiplication Compute Time: 1.16096 seconds Total Runtime: 1.40114 seconds"
"Implementation 3 (MM-2D)",4200,1200,1200,25,0.726776,9.542866,10.619617,18.169400,0,"ok","mpirun -np 25 ./bin/mm_2d 4200 1200 1200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(4200x1200), B(1200x1200), C(4200x1200) Parallel Time: 0.726776 seconds"
