implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",600,600,3000,1,1.330594,1.000000,1.000000,1.330594,0,"ok","./bin/mm_serial 600 600 3000","Time: 1.330594 seconds"
"Implementation 2 (MM-1D)",600,600,3000,1,1.268420,1.000000,1.049017,1.268420,0,"ok","mpirun -np 1 ./bin/mm_1d 600 600 3000","Local Matrix Multiplication Compute Time: 1.23615 seconds Total Runtime: 1.26842 seconds"
"Implementation 3 (MM-2D)",600,600,3000,1,1.247783,1.000000,1.066367,1.247783,0,"ok","mpirun -np 1 ./bin/mm_2d 600 600 3000","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(600x600), B(600x3000), C(600x3000) Parallel Time: 1.247783 seconds"
"Implementation 1 (Serial)",600,600,3000,4,1.330594,1.000000,1.000000,1.330594,0,"ok","./bin/mm_serial 600 600 3000","Time: 1.330594 seconds"
"Implementation 2 (MM-1D)",600,600,3000,4,0.672300,1.886687,1.979167,2.689200,0,"ok","mpirun -np 4 ./bin/mm_1d 600 600 3000","Local Matrix Multiplication Compute Time: 0.629459 seconds Total Runtime: 0.6723 seconds"
"Implementation 3 (MM-2D)",600,600,3000,4,0.310156,4.023082,4.290080,1.240624,0,"ok","mpirun -np 4 ./bin/mm_2d 600 600 3000","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(600x600), B(600x3000), C(600x3000) Parallel Time: 0.310156 seconds"
"Implementation 1 (Serial)",600,600,3000,9,1.330594,1.000000,1.000000,1.330594,0,"ok","./bin/mm_serial 600 600 3000","Time: 1.330594 seconds"
"Implementation 2 (MM-1D)",600,600,3000,9,0.373818,3.393149,3.559470,3.364362,0,"ok","mpirun -np 9 ./bin/mm_1d 600 600 3000","Local Matrix Multiplication Compute Time: 0.307614 seconds Total Runtime: 0.373818 seconds"
"Implementation 3 (MM-2D)",600,600,3000,9,0.183959,6.782941,7.233101,1.655631,0,"ok","mpirun -np 9 ./bin/mm_2d 600 600 3000","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(600x600), B(600x3000), C(600x3000) Parallel Time: 0.183959 seconds"
"Implementation 1 (Serial)",600,600,3000,16,1.330594,1.000000,1.000000,1.330594,0,"ok","./bin/mm_serial 600 600 3000","Time: 1.330594 seconds"
"Implementation 2 (MM-1D)",600,600,3000,16,0.276692,4.584231,4.808936,4.427072,0,"ok","mpirun -np 16 ./bin/mm_1d 600 600 3000","Local Matrix Multiplication Compute Time: 0.177532 seconds Total Runtime: 0.276692 seconds"
"Implementation 3 (MM-2D)",600,600,3000,16,0.128019,9.746858,10.393723,2.048304,0,"ok","mpirun -np 16 ./bin/mm_2d 600 600 3000","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(600x600), B(600x3000), C(600x3000) Parallel Time: 0.128019 seconds"
"Implementation 1 (Serial)",600,600,3000,25,1.330594,1.000000,1.000000,1.330594,0,"ok","./bin/mm_serial 600 600 3000","Time: 1.330594 seconds"
"Implementation 2 (MM-1D)",600,600,3000,25,0.329796,3.846075,4.034597,8.244900,0,"ok","mpirun -np 25 ./bin/mm_1d 600 600 3000","Local Matrix Multiplication Compute Time: 0.172724 seconds Total Runtime: 0.329796 seconds"
"Implementation 3 (MM-2D)",600,600,3000,25,0.150321,8.300790,8.851684,3.758025,0,"ok","mpirun -np 25 ./bin/mm_2d 600 600 3000","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(600x600), B(600x3000), C(600x3000) Parallel Time: 0.150321 seconds"
