implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",4200,3600,4200,1,164.299637,1.000000,1.000000,164.299637,0,"ok","./bin/mm_serial 4200 3600 4200","Time: 164.299637 seconds"
"Implementation 2 (MM-1D)",4200,3600,4200,1,202.255000,1.000000,0.812339,202.255000,0,"ok","mpirun -np 1 ./bin/mm_1d 4200 3600 4200","Local Matrix Multiplication Compute Time: 201.884 seconds Total Runtime: 202.255 seconds"
"Implementation 3 (MM-2D)",4200,3600,4200,1,201.606679,1.000000,0.814951,201.606679,0,"ok","mpirun -np 1 ./bin/mm_2d 4200 3600 4200","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(4200x3600), B(3600x4200), C(4200x4200) Parallel Time: 201.606679 seconds"
"Implementation 1 (Serial)",4200,3600,4200,4,164.299637,1.000000,1.000000,164.299637,0,"ok","./bin/mm_serial 4200 3600 4200","Time: 164.299637 seconds"
"Implementation 2 (MM-1D)",4200,3600,4200,4,40.267700,5.022760,4.080184,161.070800,0,"ok","mpirun -np 4 ./bin/mm_1d 4200 3600 4200","Local Matrix Multiplication Compute Time: 39.8648 seconds Total Runtime: 40.2677 seconds"
"Implementation 3 (MM-2D)",4200,3600,4200,4,39.824261,5.062409,4.125617,159.297044,0,"ok","mpirun -np 4 ./bin/mm_2d 4200 3600 4200","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(4200x3600), B(3600x4200), C(4200x4200) Parallel Time: 39.824261 seconds"
"Implementation 1 (Serial)",4200,3600,4200,9,164.299637,1.000000,1.000000,164.299637,0,"ok","./bin/mm_serial 4200 3600 4200","Time: 164.299637 seconds"
"Implementation 2 (MM-1D)",4200,3600,4200,9,21.392900,9.454305,7.680101,192.536100,0,"ok","mpirun -np 9 ./bin/mm_1d 4200 3600 4200","Local Matrix Multiplication Compute Time: 20.2183 seconds Total Runtime: 21.3929 seconds"
"Implementation 3 (MM-2D)",4200,3600,4200,9,17.954974,11.228458,9.150647,161.594766,0,"ok","mpirun -np 9 ./bin/mm_2d 4200 3600 4200","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(4200x3600), B(3600x4200), C(4200x4200) Parallel Time: 17.954974 seconds"
"Implementation 1 (Serial)",4200,3600,4200,16,164.299637,1.000000,1.000000,164.299637,0,"ok","./bin/mm_serial 4200 3600 4200","Time: 164.299637 seconds"
"Implementation 2 (MM-1D)",4200,3600,4200,16,15.456800,13.085179,10.629602,247.308800,0,"ok","mpirun -np 16 ./bin/mm_1d 4200 3600 4200","Local Matrix Multiplication Compute Time: 13.5275 seconds Total Runtime: 15.4568 seconds"
"Implementation 3 (MM-2D)",4200,3600,4200,16,14.820997,13.602774,11.085600,237.135952,0,"ok","mpirun -np 16 ./bin/mm_2d 4200 3600 4200","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(4200x3600), B(3600x4200), C(4200x4200) Parallel Time: 14.820997 seconds"
"Implementation 1 (Serial)",4200,3600,4200,25,164.299637,1.000000,1.000000,164.299637,0,"ok","./bin/mm_serial 4200 3600 4200","Time: 164.299637 seconds"
"Implementation 2 (MM-1D)",4200,3600,4200,25,16.487600,12.267098,9.965043,412.190000,0,"ok","mpirun -np 25 ./bin/mm_1d 4200 3600 4200","Local Matrix Multiplication Compute Time: 13.8232 seconds Total Runtime: 16.4876 seconds"
"Implementation 3 (MM-2D)",4200,3600,4200,25,11.591919,17.392002,14.173636,289.797975,0,"ok","mpirun -np 25 ./bin/mm_2d 4200 3600 4200","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(4200x3600), B(3600x4200), C(4200x4200) Parallel Time: 11.591919 seconds"
