implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",1200,600,2400,1,2.303402,1.000000,1.000000,2.303402,0,"ok","./bin/mm_serial 1200 600 2400","Time: 2.303402 seconds"
"Implementation 2 (MM-1D)",1200,600,2400,1,2.020650,1.000000,1.139931,2.020650,0,"ok","mpirun -np 1 ./bin/mm_1d 1200 600 2400","Local Matrix Multiplication Compute Time: 1.9797 seconds Total Runtime: 2.02065 seconds"
"Implementation 3 (MM-2D)",1200,600,2400,1,1.995867,1.000000,1.154086,1.995867,0,"ok","mpirun -np 1 ./bin/mm_2d 1200 600 2400","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(1200x600), B(600x2400), C(1200x2400) Parallel Time: 1.995867 seconds"
"Implementation 1 (Serial)",1200,600,2400,4,2.303402,1.000000,1.000000,2.303402,0,"ok","./bin/mm_serial 1200 600 2400","Time: 2.303402 seconds"
"Implementation 2 (MM-1D)",1200,600,2400,4,0.820905,2.461491,2.805930,3.283620,0,"ok","mpirun -np 4 ./bin/mm_1d 1200 600 2400","Local Matrix Multiplication Compute Time: 0.772174 seconds Total Runtime: 0.820905 seconds"
"Implementation 3 (MM-2D)",1200,600,2400,4,0.541690,3.684519,4.252251,2.166760,0,"ok","mpirun -np 4 ./bin/mm_2d 1200 600 2400","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(1200x600), B(600x2400), C(1200x2400) Parallel Time: 0.541690 seconds"
"Implementation 1 (Serial)",1200,600,2400,9,2.303402,1.000000,1.000000,2.303402,0,"ok","./bin/mm_serial 1200 600 2400","Time: 2.303402 seconds"
"Implementation 2 (MM-1D)",1200,600,2400,9,0.563537,3.585656,4.087402,5.071833,0,"ok","mpirun -np 9 ./bin/mm_1d 1200 600 2400","Local Matrix Multiplication Compute Time: 0.490564 seconds Total Runtime: 0.563537 seconds"
"Implementation 3 (MM-2D)",1200,600,2400,9,0.291860,6.838440,7.892147,2.626740,0,"ok","mpirun -np 9 ./bin/mm_2d 1200 600 2400","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(1200x600), B(600x2400), C(1200x2400) Parallel Time: 0.291860 seconds"
"Implementation 1 (Serial)",1200,600,2400,16,2.303402,1.000000,1.000000,2.303402,0,"ok","./bin/mm_serial 1200 600 2400","Time: 2.303402 seconds"
"Implementation 2 (MM-1D)",1200,600,2400,16,0.385479,5.241920,5.975428,6.167664,0,"ok","mpirun -np 16 ./bin/mm_1d 1200 600 2400","Local Matrix Multiplication Compute Time: 0.289705 seconds Total Runtime: 0.385479 seconds"
"Implementation 3 (MM-2D)",1200,600,2400,16,0.198540,10.052720,11.601702,3.176640,0,"ok","mpirun -np 16 ./bin/mm_2d 1200 600 2400","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(1200x600), B(600x2400), C(1200x2400) Parallel Time: 0.198540 seconds"
"Implementation 1 (Serial)",1200,600,2400,25,2.303402,1.000000,1.000000,2.303402,0,"ok","./bin/mm_serial 1200 600 2400","Time: 2.303402 seconds"
"Implementation 2 (MM-1D)",1200,600,2400,25,0.436858,4.625416,5.272656,10.921450,0,"ok","mpirun -np 25 ./bin/mm_1d 1200 600 2400","Local Matrix Multiplication Compute Time: 0.248776 seconds Total Runtime: 0.436858 seconds"
"Implementation 3 (MM-2D)",1200,600,2400,25,0.223654,8.923905,10.298953,5.591350,0,"ok","mpirun -np 25 ./bin/mm_2d 1200 600 2400","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(1200x600), B(600x2400), C(1200x2400) Parallel Time: 0.223654 seconds"
