implementation,m,n,q,p,seconds,speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",18,6,18,1,0.000031,1.000000,0.000031,0,"ok","./bin/mm_serial 18 6 18","Time: 0.000031 seconds"
"Implementation 2 (MM-1D)",18,6,18,1,0.000047,0.656840,0.000047,0,"ok","mpirun -np 1 ./bin/mm_1d 18 6 18","Local Matrix Multiplication Compute Time: 2.2741e-05 seconds Total Runtime: 4.71957e-05 seconds"
"Implementation 3 (MM-2D)",18,6,18,1,0.000030,1.033333,0.000030,0,"ok","mpirun -np 1 ./bin/mm_2d 18 6 18","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(18x6), B(6x18), C(18x18) Parallel Time: 0.000030 seconds"
"Implementation 1 (Serial)",18,6,18,4,0.000030,1.000000,0.000030,0,"ok","./bin/mm_serial 18 6 18","Time: 0.000030 seconds"
"Implementation 2 (MM-1D)",18,6,18,4,0.000185,0.162314,0.000739,0,"ok","mpirun -np 4 ./bin/mm_1d 18 6 18","Local Matrix Multiplication Compute Time: 5.54975e-06 seconds Total Runtime: 0.000184827 seconds"
"Implementation 3 (MM-2D)",18,6,18,4,0.000207,0.144928,0.000828,0,"ok","mpirun -np 4 ./bin/mm_2d 18 6 18","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(18x6), B(6x18), C(18x18) Parallel Time: 0.000207 seconds"

