implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",4200,3000,600,1,11.995424,1.000000,1.000000,11.995424,0,"ok","./bin/mm_serial 4200 3000 600","Time: 11.995424 seconds"
"Implementation 2 (MM-1D)",4200,3000,600,1,9.842660,1.000000,1.218718,9.842660,0,"ok","mpirun -np 1 ./bin/mm_1d 4200 3000 600","Local Matrix Multiplication Compute Time: 9.67047 seconds Total Runtime: 9.84266 seconds"
"Implementation 3 (MM-2D)",4200,3000,600,1,9.272209,1.000000,1.293696,9.272209,0,"ok","mpirun -np 1 ./bin/mm_2d 4200 3000 600","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(4200x3000), B(3000x600), C(4200x600) Parallel Time: 9.272209 seconds"
"Implementation 1 (Serial)",4200,3000,600,4,11.995424,1.000000,1.000000,11.995424,0,"ok","./bin/mm_serial 4200 3000 600","Time: 11.995424 seconds"
"Implementation 2 (MM-1D)",4200,3000,600,4,4.641380,2.120632,2.584452,18.565520,0,"ok","mpirun -np 4 ./bin/mm_1d 4200 3000 600","Local Matrix Multiplication Compute Time: 4.46975 seconds Total Runtime: 4.64138 seconds"
"Implementation 3 (MM-2D)",4200,3000,600,4,2.557039,3.626151,4.691138,10.228156,0,"ok","mpirun -np 4 ./bin/mm_2d 4200 3000 600","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(4200x3000), B(3000x600), C(4200x600) Parallel Time: 2.557039 seconds"
"Implementation 1 (Serial)",4200,3000,600,9,11.995424,1.000000,1.000000,11.995424,0,"ok","./bin/mm_serial 4200 3000 600","Time: 11.995424 seconds"
"Implementation 2 (MM-1D)",4200,3000,600,9,2.802230,3.512438,4.280671,25.220070,0,"ok","mpirun -np 9 ./bin/mm_1d 4200 3000 600","Local Matrix Multiplication Compute Time: 2.58841 seconds Total Runtime: 2.80223 seconds"
"Implementation 3 (MM-2D)",4200,3000,600,9,1.406196,6.593824,8.530407,12.655764,0,"ok","mpirun -np 9 ./bin/mm_2d 4200 3000 600","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(4200x3000), B(3000x600), C(4200x600) Parallel Time: 1.406196 seconds"
"Implementation 1 (Serial)",4200,3000,600,16,11.995424,1.000000,1.000000,11.995424,0,"ok","./bin/mm_serial 4200 3000 600","Time: 11.995424 seconds"
"Implementation 2 (MM-1D)",4200,3000,600,16,2.264630,4.346255,5.296858,36.234080,0,"ok","mpirun -np 16 ./bin/mm_1d 4200 3000 600","Local Matrix Multiplication Compute Time: 1.97486 seconds Total Runtime: 2.26463 seconds"
"Implementation 3 (MM-2D)",4200,3000,600,16,0.928163,9.989850,12.923833,14.850608,0,"ok","mpirun -np 16 ./bin/mm_2d 4200 3000 600","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(4200x3000), B(3000x600), C(4200x600) Parallel Time: 0.928163 seconds"
"Implementation 1 (Serial)",4200,3000,600,25,11.995424,1.000000,1.000000,11.995424,0,"ok","./bin/mm_serial 4200 3000 600","Time: 11.995424 seconds"
"Implementation 2 (MM-1D)",4200,3000,600,25,2.687960,3.661758,4.462650,67.199000,0,"ok","mpirun -np 25 ./bin/mm_1d 4200 3000 600","Local Matrix Multiplication Compute Time: 2.05506 seconds Total Runtime: 2.68796 seconds"
"Implementation 3 (MM-2D)",4200,3000,600,25,1.075586,8.620611,11.152455,26.889650,0,"ok","mpirun -np 25 ./bin/mm_2d 4200 3000 600","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(4200x3000), B(3000x600), C(4200x600) Parallel Time: 1.075586 seconds"
