implementation,m,n,q,p,seconds,speedup,serial_speedup,cost,exit_code,status,command,raw_output
"Implementation 1 (Serial)",3000,2400,3000,1,48.158002,1.000000,1.000000,48.158002,0,"ok","./bin/mm_serial 3000 2400 3000","Time: 48.158002 seconds"
"Implementation 2 (MM-1D)",3000,2400,3000,1,46.653900,1.000000,1.032240,46.653900,0,"ok","mpirun -np 1 ./bin/mm_1d 3000 2400 3000","Local Matrix Multiplication Compute Time: 46.483 seconds Total Runtime: 46.6539 seconds"
"Implementation 3 (MM-2D)",3000,2400,3000,1,46.511477,1.000000,1.035400,46.511477,0,"ok","mpirun -np 1 ./bin/mm_2d 3000 2400 3000","MM-2D completed Processes (P): 1 Grid size    : 1 x 1 Matrix sizes : A(3000x2400), B(2400x3000), C(3000x3000) Parallel Time: 46.511477 seconds"
"Implementation 1 (Serial)",3000,2400,3000,4,48.158002,1.000000,1.000000,48.158002,0,"ok","./bin/mm_serial 3000 2400 3000","Time: 48.158002 seconds"
"Implementation 2 (MM-1D)",3000,2400,3000,4,12.307800,3.790596,3.912803,49.231200,0,"ok","mpirun -np 4 ./bin/mm_1d 3000 2400 3000","Local Matrix Multiplication Compute Time: 12.1121 seconds Total Runtime: 12.3078 seconds"
"Implementation 3 (MM-2D)",3000,2400,3000,4,11.461983,4.057891,4.201542,45.847932,0,"ok","mpirun -np 4 ./bin/mm_2d 3000 2400 3000","MM-2D completed Processes (P): 4 Grid size    : 2 x 2 Matrix sizes : A(3000x2400), B(2400x3000), C(3000x3000) Parallel Time: 11.461983 seconds"
"Implementation 1 (Serial)",3000,2400,3000,9,48.158002,1.000000,1.000000,48.158002,0,"ok","./bin/mm_serial 3000 2400 3000","Time: 48.158002 seconds"
"Implementation 2 (MM-1D)",3000,2400,3000,9,6.165880,7.566463,7.810402,55.492920,0,"ok","mpirun -np 9 ./bin/mm_1d 3000 2400 3000","Local Matrix Multiplication Compute Time: 5.88428 seconds Total Runtime: 6.16588 seconds"
"Implementation 3 (MM-2D)",3000,2400,3000,9,5.923827,7.851593,8.129542,53.314443,0,"ok","mpirun -np 9 ./bin/mm_2d 3000 2400 3000","MM-2D completed Processes (P): 9 Grid size    : 3 x 3 Matrix sizes : A(3000x2400), B(2400x3000), C(3000x3000) Parallel Time: 5.923827 seconds"
"Implementation 1 (Serial)",3000,2400,3000,16,48.158002,1.000000,1.000000,48.158002,0,"ok","./bin/mm_serial 3000 2400 3000","Time: 48.158002 seconds"
"Implementation 2 (MM-1D)",3000,2400,3000,16,3.979810,11.722645,12.100578,63.676960,0,"ok","mpirun -np 16 ./bin/mm_1d 3000 2400 3000","Local Matrix Multiplication Compute Time: 3.57406 seconds Total Runtime: 3.97981 seconds"
"Implementation 3 (MM-2D)",3000,2400,3000,16,4.054174,11.472492,11.878622,64.866784,0,"ok","mpirun -np 16 ./bin/mm_2d 3000 2400 3000","MM-2D completed Processes (P): 16 Grid size    : 4 x 4 Matrix sizes : A(3000x2400), B(2400x3000), C(3000x3000) Parallel Time: 4.054174 seconds"
"Implementation 1 (Serial)",3000,2400,3000,25,48.158002,1.000000,1.000000,48.158002,0,"ok","./bin/mm_serial 3000 2400 3000","Time: 48.158002 seconds"
"Implementation 2 (MM-1D)",3000,2400,3000,25,5.113110,9.124369,9.418534,127.827750,0,"ok","mpirun -np 25 ./bin/mm_1d 3000 2400 3000","Local Matrix Multiplication Compute Time: 3.85254 seconds Total Runtime: 5.11311 seconds"
"Implementation 3 (MM-2D)",3000,2400,3000,25,3.464088,13.426760,13.902072,86.602200,0,"ok","mpirun -np 25 ./bin/mm_2d 3000 2400 3000","MM-2D completed Processes (P): 25 Grid size    : 5 x 5 Matrix sizes : A(3000x2400), B(2400x3000), C(3000x3000) Parallel Time: 3.464088 seconds"
